Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,88.931416,[335  11] ; [40 26],[314.92718447  31.07281553] ; [60.07281553  5.92718447],1
r2,1,0.0,38.903752,[333   9] ; [48 14],[322.52970297  19.47029703] ; [58.47029703  3.52970297],1
a5,1,2.7e-05,17.600187,[280  65] ; [38 28],[266.93430657  78.06569343] ; [51.06569343 14.93430657],1
v4,1,0.000126,14.704848,[333  10] ; [56  9],[327.02696078  15.97303922] ; [61.97303922  3.02696078],1
r3,1,0.000326,12.913493,[339   3] ; [61  5],[335.29411765   6.70588235] ; [64.70588235  1.29411765],1
u1,1,0.001851,9.691717,[ 79 267] ; [ 4 62],[ 69.7038835 276.2961165] ; [13.2961165 52.7038835],0
a6,1,0.002446,9.180296,[251  92] ; [36 30],[240.68704156 102.31295844] ; [46.31295844 19.68704156],0
a7,1,0.006682,7.356464,[267  76] ; [41 25],[258.29828851  84.70171149] ; [49.70171149 16.29828851],0
a2,1,0.017,5.696365,[ 89 257] ; [ 8 58],[ 81.46116505 264.53883495] ; [15.53883495 50.46116505],0
p10,1,0.029539,4.735922,[303  36] ; [51 13],[297.78163772  41.21836228] ; [56.21836228  7.78163772],0
s1,1,0.052428,3.762049,[  4 334] ; [ 3 62],[  5.87096774 332.12903226] ; [ 1.12903226 63.87096774],0
p4,1,0.066526,3.366722,[223 116] ; [35 30],[216.49009901 122.50990099] ; [41.50990099 23.49009901],0
n6,1,0.078762,3.09026,[305  36] ; [54 12],[300.78378378  40.21621622] ; [58.21621622  7.78378378],0
b1,1,0.084371,2.978632,[109 237] ; [28 38],[115.05339806 230.94660194] ; [21.94660194 44.05339806],0
a4,1,0.096771,2.757965,[158 186] ; [23 43],[151.86341463 192.13658537] ; [29.13658537 36.86341463],0
p7,1,0.12766,2.320728,[242  92] ; [41 24],[236.89724311  97.10275689] ; [46.10275689 18.89724311],0
p2,1,0.15517,2.020679,[301  41] ; [53 12],[297.46437346  44.53562654] ; [56.53562654  8.46437346],0
p6,1,0.15829,1.99049,[126 212] ; [29 33],[130.975 207.025] ; [24.025 37.975],0
s5,1,0.1628,1.948024,[122 212] ; [16 43],[117.28244275 216.71755725] ; [20.71755725 38.28244275],0
a8,1,0.170889,1.875128,[ 51 257] ; [ 6 56],[ 47.44864865 260.55135135] ; [ 9.55135135 52.44864865],0
u3,1,0.198167,1.655831,[50 32] ; [ 8 10],[47.56 34.44] ; [10.44  7.56],0
p8,1,0.200054,1.641978,[205 131] ; [33 30],[200.42105263 135.57894737] ; [37.57894737 25.42105263],0
b3,1,0.2005,1.638725,[ 90 132] ; [14 32],[ 86.14925373 135.85074627] ; [17.85074627 28.14925373],0
b2,1,0.2005,1.638725,[ 90 132] ; [14 32],[ 86.14925373 135.85074627] ; [17.85074627 28.14925373],0
p9,1,0.217553,1.520437,[307  30] ; [56  9],[304.30597015  32.69402985] ; [58.69402985  6.30597015],0
d2,1,0.236474,1.401493,[178 165] ; [29 37],[173.59657702 169.40342298] ; [33.40342298 32.59657702],0
s8,1,0.238709,1.3882,[166 174] ; [27 39],[161.62561576 178.37438424] ; [31.37438424 34.62561576],0
n5,1,0.261624,1.260143,[274  67] ; [49 17],[270.62162162  70.37837838] ; [52.37837838 13.62162162],0
a1,1,0.261651,1.259998,[ 19 327] ; [ 6 60],[ 20.99514563 325.00485437] ; [ 4.00485437 61.99514563],0
p3,1,0.265033,1.242276,[194 148] ; [32 33],[189.90663391 152.09336609] ; [36.09336609 28.90663391],0
b4,1,0.296631,1.08928,[207 139] ; [44 22],[210.79126214 135.20873786] ; [40.20873786 25.79126214],0
v3,1,0.306063,1.047587,[196 140] ; [34 32],[192.23880597 143.76119403] ; [37.76119403 28.23880597],0
p12,1,0.309363,1.033392,[ 41 299] ; [ 5 60],[ 38.61728395 301.38271605] ; [ 7.38271605 57.61728395],0
s3,1,0.325149,0.968121,[189 145] ; [33 33],[185.37 148.63] ; [36.63 29.37],0
s7,1,0.33231,0.939874,[177 154] ; [29 33],[173.50127226 157.49872774] ; [32.49872774 29.50127226],0
v1,1,0.415398,0.663299,[223 114] ; [45 18],[225.79 111.21] ; [42.21 20.79],0
p1,1,0.428459,0.626997,[ 31 312] ; [ 4 62],[ 29.35207824 313.64792176] ; [ 5.64792176 60.35207824],0
d3,1,0.456764,0.553811,[250  94] ; [45 21],[247.51219512  96.48780488] ; [47.48780488 18.51219512],0
a3,1,0.483376,0.491236,[264  80] ; [48 18],[261.77560976  82.22439024] ; [50.22439024 15.77560976],0
n4,1,0.541425,0.372905,[282  62] ; [52 14],[280.23414634  63.76585366] ; [53.76585366 12.23414634],0
d1,1,0.551344,0.354915,[223 123] ; [40 26],[220.86893204 125.13106796] ; [42.13106796 23.86893204],0
u2,1,0.562354,0.335645,[46 34] ; [9 9],[44.89795918 35.10204082] ; [10.10204082  7.89795918],0
u4,1,0.599316,0.276029,[  9 337] ; [ 1 65],[  8.39805825 337.60194175] ; [ 1.60194175 64.39805825],0
p5,1,0.664144,0.188529,[ 45 297] ; [10 56],[ 46.10294118 295.89705882] ; [ 8.89705882 57.10294118],0
s2,1,0.688967,0.160206,[174 166] ; [32 34],[172.51231527 167.48768473] ; [33.48768473 32.51231527],0
b5,1,0.704101,0.144241,[201 145] ; [40 26],[202.39320388 143.60679612] ; [38.60679612 27.39320388],0
s4,1,0.766916,0.08786,[ 42 299] ; [ 9 57],[ 42.72972973 298.27027027] ; [ 8.27027027 57.72972973],0
d4,1,0.805049,0.060919,[295  48] ; [56 10],[294.3594132  48.6405868] ; [56.6405868  9.3594132],0
n2,1,0.896834,0.016812,[39 10] ; [18  5],[38.79166667 10.20833333] ; [18.20833333  4.79166667],0
n1,1,0.904187,0.01449,[15 35] ; [ 6 15],[14.78873239 35.21126761] ; [ 6.21126761 14.78873239],0
d5,1,0.930186,0.007676,[289  56] ; [55 11],[288.75912409  56.24087591] ; [55.24087591 10.75912409],0
s6,1,0.939753,0.005712,[225 115] ; [42 21],[225.26054591 114.73945409] ; [41.73945409 21.26054591],0
n3,1,0.980032,0.000626,[39 11] ; [18  5],[39.04109589 10.95890411] ; [17.95890411  5.04109589],0
