Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.013781,6.065999,[21  3] ; [22 16],[16.64516129  7.35483871] ; [26.35483871 11.64516129],0
d4,1,0.020478,5.37071,[22  2] ; [25 13],[18.19354839  5.80645161] ; [28.80645161  9.19354839],0
d5,1,0.03637,4.37967,[21  3] ; [24 14],[17.41935484  6.58064516] ; [27.58064516 10.41935484],0
p6,1,0.045105,4.014702,[16  6] ; [17 20],[12.30508475  9.69491525] ; [20.69491525 16.30508475],0
b3,1,0.052808,3.75,[9 9] ; [ 6 21],[ 6. 12.] ; [ 9. 18.],0
b2,1,0.052808,3.75,[9 9] ; [ 6 21],[ 6. 12.] ; [ 9. 18.],0
a3,1,0.055355,3.671362,[19  5] ; [21 17],[15.48387097  8.51612903] ; [24.51612903 13.48387097],0
n5,1,0.05778,3.599991,[20  4] ; [23 15],[16.64516129  7.35483871] ; [26.35483871 11.64516129],0
v2,1,0.073524,3.202547,[16  8] ; [16 21],[12.59016393 11.40983607] ; [19.40983607 17.59016393],0
n6,1,0.080865,3.047427,[22  2] ; [28 10],[19.35483871  4.64516129] ; [30.64516129  7.35483871],0
d1,1,0.091859,2.841482,[16  8] ; [17 21],[12.77419355 11.22580645] ; [20.22580645 17.77419355],0
p9,1,0.102933,2.659499,[23  1] ; [31  7],[20.90322581  3.09677419] ; [33.09677419  4.90322581],0
p2,1,0.12328,2.375145,[22  2] ; [29  9],[19.74193548  4.25806452] ; [31.25806452  6.74193548],0
a1,1,0.123408,2.373525,[ 3 21] ; [ 1 37],[ 1.5483871 22.4516129] ; [ 2.4516129 35.5483871],0
s4,1,0.131478,2.274968,[ 4 20] ; [13 25],[ 6.58064516 17.41935484] ; [10.41935484 27.58064516],0
s7,1,0.137336,2.20756,[20  3] ; [26 11],[17.63333333  5.36666667] ; [28.36666667  8.63333333],0
v4,1,0.149081,2.081627,[20  4] ; [35  2],[21.63934426  2.36065574] ; [33.36065574  3.63934426],0
v1,1,0.150162,2.070602,[14  9] ; [15 21],[11.30508475 11.69491525] ; [17.69491525 18.30508475],0
a8,1,0.153161,2.040484,[ 4 19] ; [ 2 33],[ 2.37931034 20.62068966] ; [ 3.62068966 31.37931034],0
p11,1,0.184727,1.759177,[22  2] ; [30  8],[20.12903226  3.87096774] ; [31.87096774  6.12903226],0
p4,1,0.302656,1.062453,[14 10] ; [27 11],[15.87096774  8.12903226] ; [25.12903226 12.87096774],0
a5,1,0.304294,1.055282,[17  7] ; [22 16],[15.09677419  8.90322581] ; [23.90322581 14.09677419],0
r4,1,0.331255,0.943985,[18  6] ; [24 14],[16.25806452  7.74193548] ; [25.74193548 12.25806452],0
s2,1,0.406785,0.688178,[16  8] ; [29  9],[17.41935484  6.58064516] ; [27.58064516 10.41935484],0
p8,1,0.444382,0.584941,[11 12] ; [22 16],[12.44262295 10.55737705] ; [20.55737705 17.44262295],0
p7,1,0.463837,0.536619,[17  6] ; [24 13],[15.71666667  7.28333333] ; [25.28333333 11.71666667],0
p1,1,0.482369,0.493502,[ 4 20] ; [ 4 34],[ 3.09677419 20.90322581] ; [ 4.90322581 33.09677419],0
b1,1,0.489753,0.47707,[ 8 16] ; [16 22],[ 9.29032258 14.70967742] ; [14.70967742 23.29032258],0
p10,1,0.508274,0.437619,[21  3] ; [30  7],[20.06557377  3.93442623] ; [30.93442623  6.06557377],0
n2,1,0.509893,0.434286,[6 3] ; [8 2],[6.63157895 2.36842105] ; [7.36842105 2.63157895],0
