Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,82.362553,[65  6] ; [19 75],[36.14545455 34.85454545] ; [47.85454545 46.14545455],1
s6,1,0.0,43.997551,[63  7] ; [37 58],[42.42424242 27.57575758] ; [57.57575758 37.42424242],1
s8,1,0.0,28.361043,[39 32] ; [15 80],[23.09638554 47.90361446] ; [30.90361446 64.09638554],1
s4,1,0.000224,13.617795,[25 46] ; [11 85],[15.30538922 55.69461078] ; [20.69461078 75.30538922],1
s7,1,0.000312,12.995993,[32 33] ; [20 72],[21.52866242 43.47133758] ; [30.47133758 61.52866242],1
s5,1,0.0009,11.0232,[29 38] ; [18 76],[19.55900621 47.44099379] ; [27.44099379 66.55900621],1
p6,1,0.006176,7.498101,[22 47] ; [13 80],[14.90740741 54.09259259] ; [20.09259259 72.90740741],0
p1,1,0.00818,6.993693,[ 7 63] ; [ 1 94],[ 3.39393939 66.60606061] ; [ 4.60606061 90.39393939],0
r4,1,0.01065,6.52287,[69  2] ; [82 14],[64.19760479  6.80239521] ; [86.80239521  9.19760479],0
r2,1,0.019462,5.459489,[70  1] ; [85 10],[66.29518072  4.70481928] ; [88.70481928  6.29518072],0
p9,1,0.024433,5.063634,[57 10] ; [67 29],[50.96932515 16.03067485] ; [73.03067485 22.96932515],0
p10,1,0.026375,4.931286,[54 13] ; [62 34],[47.6809816 19.3190184] ; [68.3190184 27.6809816],0
d2,1,0.037088,4.346346,[31 40] ; [27 69],[24.65868263 46.34131737] ; [33.34131737 62.65868263],0
n3,1,0.085733,2.952727,[21  4] ; [21 12],[18.10344828  6.89655172] ; [23.89655172  9.10344828],0
a2,1,0.086129,2.945278,[16 55] ; [12 84],[11.90419162 59.09580838] ; [16.09580838 79.90419162],0
p7,1,0.10199,2.674141,[42 23] ; [49 46],[36.96875 28.03125] ; [54.03125 40.96875],0
p12,1,0.10458,2.634273,[ 5 64] ; [ 2 94],[ 2.92727273 66.07272727] ; [ 4.07272727 91.92727273],0
a6,1,0.110882,2.541599,[52 19] ; [59 37],[47.19161677 23.80838323] ; [63.80838323 32.19161677],0
v4,1,0.129107,2.303208,[69  2] ; [86  8],[66.6969697  4.3030303] ; [88.3030303  5.6969697],0
b3,1,0.170315,1.880165,[12 21] ; [10 35],[ 9.30769231 23.69230769] ; [12.69230769 32.30769231],0
b2,1,0.170315,1.880165,[12 21] ; [10 35],[ 9.30769231 23.69230769] ; [12.69230769 32.30769231],0
p4,1,0.253404,1.304437,[35 35] ; [39 56],[31.39393939 38.60606061] ; [42.60606061 52.39393939],0
a7,1,0.270259,1.215432,[57 14] ; [70 26],[53.99401198 17.00598802] ; [73.00598802 22.99401198],0
