Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-06,23.116658,[29 31] ; [10 73],[16.36363636 43.63636364] ; [22.63636364 60.36363636],1
p6,1,0.000417,12.456339,[18 42] ; [ 6 75],[10.21276596 49.78723404] ; [13.78723404 67.21276596],1
s3,1,0.000521,12.037506,[28 33] ; [15 65],[18.60283688 42.39716312] ; [24.39716312 55.60283688],1
p2,1,0.000948,10.926261,[44 18] ; [36 47],[34.20689655 27.79310345] ; [45.79310345 37.20689655],1
p3,1,0.000973,10.878218,[26 36] ; [14 68],[17.22222222 44.77777778] ; [22.77777778 59.22222222],1
v4,1,0.010435,6.55913,[55  7] ; [59 24],[48.74482759 13.25517241] ; [65.25517241 17.74482759],0
r4,1,0.010925,6.477464,[49 13] ; [49 34],[41.90344828 20.09655172] ; [56.09655172 26.90344828],0
b2,1,0.01421,6.011891,[ 4 28] ; [21 36],[ 8.98876404 23.01123596] ; [16.01123596 40.98876404],0
b3,1,0.01421,6.011891,[ 4 28] ; [21 36],[ 8.98876404 23.01123596] ; [16.01123596 40.98876404],0
r3,1,0.01421,6.011876,[55  7] ; [59 23],[49.08333333 12.91666667] ; [64.91666667 17.08333333],0
a4,1,0.018116,5.584871,[15 47] ; [35 46],[21.67832168 40.32167832] ; [28.32167832 52.67832168],0
b4,1,0.062514,3.469402,[30 32] ; [53 30],[35.48965517 26.51034483] ; [47.51034483 35.48965517],0
b5,1,0.064845,3.408911,[43 19] ; [45 38],[37.62758621 24.37241379] ; [50.37241379 32.62758621],0
a1,1,0.086546,2.937466,[ 2 60] ; [ 9 74],[ 4.70344828 57.29655172] ; [ 6.29655172 76.70344828],0
n3,1,0.092281,2.834127,[16  4] ; [22 16],[13.10344828  6.89655172] ; [24.89655172 13.10344828],0
s2,1,0.102951,2.659222,[15 47] ; [11 70],[11.27272727 50.72727273] ; [14.72727273 66.27272727],0
s8,1,0.136056,2.222003,[ 4 57] ; [12 71],[ 6.77777778 54.22222222] ; [ 9.22222222 73.77777778],0
d5,1,0.140476,2.172738,[36 26] ; [58 25],[40.19310345 21.80689655] ; [53.80689655 29.19310345],0
p4,1,0.14125,2.164291,[24 37] ; [23 60],[19.90972222 41.09027778] ; [27.09027778 55.90972222],0
n6,1,0.170895,1.875078,[40 21] ; [45 38],[36.00694444 24.99305556] ; [48.99305556 34.00694444],0
s4,1,0.185653,1.751779,[ 4 57] ; [11 71],[ 6.3986014 54.6013986] ; [ 8.6013986 73.3986014],0
a3,1,0.215011,1.53736,[29 32] ; [47 34],[32.64788732 28.35211268] ; [43.35211268 37.64788732],0
a6,1,0.236399,1.40194,[32 30] ; [51 32],[35.48965517 26.51034483] ; [47.51034483 35.48965517],0
d1,1,0.246461,1.343255,[21 41] ; [36 47],[24.37241379 37.62758621] ; [32.62758621 50.37241379],0
v1,1,0.285163,1.14232,[22 39] ; [23 60],[19.0625 41.9375] ; [25.9375 57.0625],0
n2,1,0.310993,1.026452,[14  6] ; [22 17],[12.20338983  7.79661017] ; [23.79661017 15.20338983],0
p12,1,0.397653,0.71541,[ 2 60] ; [ 1 82],[ 1.28275862 60.71724138] ; [ 1.71724138 81.28275862],0
r2,1,0.433196,0.614239,[53  9] ; [66 16],[51.23611111 10.76388889] ; [67.76388889 14.23611111],0
a8,1,0.448001,0.575705,[ 4 55] ; [ 8 68],[ 5.24444444 53.75555556] ; [ 6.75555556 69.24444444],0
n1,1,0.465564,0.532486,[ 5 14] ; [14 25],[ 6.22413793 12.77586207] ; [12.77586207 26.22413793],0
p11,1,0.487049,0.483038,[32 30] ; [38 45],[29.93103448 32.06896552] ; [40.06896552 42.93103448],0
a2,1,0.510354,0.433342,[ 8 54] ; [14 69],[ 9.40689655 52.59310345] ; [12.59310345 70.40689655],0
s6,1,0.519245,0.415393,[23 38] ; [27 56],[21.18055556 39.81944444] ; [28.81944444 54.18055556],0
p1,1,0.571342,0.320442,[ 3 58] ; [ 6 77],[ 3.8125 57.1875] ; [ 5.1875 77.8125],0
n5,1,0.581521,0.303782,[30 32] ; [44 39],[31.64137931 30.35862069] ; [42.35862069 40.64137931],0
d4,1,0.602761,0.270851,[39 23] ; [55 27],[40.47222222 21.52777778] ; [53.52777778 28.47222222],0
u1,1,0.655623,0.198885,[ 4 58] ; [ 7 76],[ 4.70344828 57.29655172] ; [ 6.29655172 76.70344828],0
s1,1,0.665611,0.186779,[ 4 57] ; [ 4 78],[ 3.41258741 57.58741259] ; [ 4.58741259 77.41258741],0
d2,1,0.670986,0.180451,[29 33] ; [35 46],[27.74825175 34.25174825] ; [36.25174825 44.74825175],0
u3,1,0.671158,0.180251,[13 20] ; [16 20],[13.86956522 19.13043478] ; [15.13043478 20.86956522],0
b1,1,0.719529,0.128944,[31 31] ; [39 44],[29.93103448 32.06896552] ; [40.06896552 42.93103448],0
n4,1,0.830166,0.046005,[34 28] ; [47 36],[34.63448276 27.36551724] ; [46.36551724 36.63448276],0
a7,1,0.838055,0.041772,[36 26] ; [49 33],[36.59722222 25.40277778] ; [48.40277778 33.59722222],0
v3,1,0.870023,0.026775,[14 48] ; [19 61],[14.4084507 47.5915493] ; [18.5915493 61.4084507],0
a5,1,0.904149,0.014502,[32 30] ; [42 41],[31.64137931 30.35862069] ; [42.35862069 40.64137931],0
s5,1,0.913698,0.011745,[ 8 53] ; [10 70],[ 7.78723404 53.21276596] ; [10.21276596 69.78723404],0
v2,1,0.93508,0.006635,[23 38] ; [30 51],[22.76760563 38.23239437] ; [30.23239437 50.76760563],0
p9,1,0.939427,0.005775,[17 43] ; [24 59],[17.2027972 42.7972028] ; [23.7972028 59.2027972],0
d3,1,0.94278,0.005152,[31 31] ; [42 41],[31.2137931 30.7862069] ; [41.7862069 41.2137931],0
u2,1,0.957421,0.002851,[11 20] ; [13 23],[11.10447761 19.89552239] ; [12.89552239 23.10447761],0
r1,1,0.965268,0.001896,[38 23] ; [52 31],[38.125 22.875] ; [51.875 31.125],0
