Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,6e-06,20.647055,[10 49] ; [21 12],[19.88043478 39.11956522] ; [11.11956522 21.88043478],1
v3,1,0.004028,8.27114,[ 8 52] ; [13 20],[13.5483871 46.4516129] ; [ 7.4516129 25.5483871],0
s2,1,0.004872,7.926294,[16 44] ; [19 15],[22.34042553 37.65957447] ; [12.65957447 21.34042553],0
d5,1,0.007511,7.146461,[27 33] ; [25  9],[33.19148936 26.80851064] ; [18.80851064 15.19148936],0
d1,1,0.008232,6.982215,[14 46] ; [17 17],[19.78723404 40.21276596] ; [11.21276596 22.78723404],0
r3,1,0.009503,6.725783,[38 22] ; [30  4],[43.40425532 16.59574468] ; [24.59574468  9.40425532],0
p4,1,0.017823,5.61346,[22 38] ; [20 12],[27.39130435 32.60869565] ; [14.60869565 17.39130435],0
p7,1,0.021043,5.323196,[25 35] ; [22 11],[30.32258065 29.67741935] ; [16.67741935 16.32258065],0
s6,1,0.036875,4.356177,[22 38] ; [19 13],[26.73913043 33.26086957] ; [14.26086957 17.73913043],0
a3,1,0.041495,4.155685,[27 32] ; [23 11],[31.72043011 27.27956989] ; [18.27956989 15.72043011],0
p6,1,0.042644,4.109465,[11 47] ; [12 19],[14.98876404 43.01123596] ; [ 8.01123596 22.98876404],0
p11,1,0.054131,3.708647,[32 28] ; [25  9],[36.38297872 23.61702128] ; [20.61702128 13.38297872],0
s8,1,0.054526,3.696532,[12 48] ; [13 21],[15.95744681 44.04255319] ; [ 9.04255319 24.95744681],0
p2,1,0.082033,3.024164,[34 25] ; [25  8],[37.83695652 21.16304348] ; [21.16304348 11.83695652],0
p9,1,0.08395,2.98672,[36 22] ; [27  7],[39.7173913 18.2826087] ; [23.2826087 10.7173913],0
n3,1,0.088508,2.901297,[16 13] ; [10  2],[18.3902439 10.6097561] ; [7.6097561 4.3902439],0
u3,1,0.181746,1.783292,[ 8 25] ; [5 6],[ 9.75 23.25] ; [3.25 7.75],0
p10,1,0.206109,1.598549,[30 30] ; [21 12],[32.90322581 27.09677419] ; [18.09677419 14.90322581],0
d2,1,0.215881,1.531544,[23 35] ; [18 16],[25.84782609 32.15217391] ; [15.15217391 18.84782609],0
r4,1,0.225273,1.470459,[24 36] ; [18 16],[26.80851064 33.19148936] ; [15.19148936 18.80851064],0
s4,1,0.230731,1.436352,[13 47] ; [ 4 30],[10.85106383 49.14893617] ; [ 6.14893617 27.85106383],0
n4,1,0.237625,1.394626,[35 25] ; [24 10],[37.65957447 22.34042553] ; [21.34042553 12.65957447],0
a6,1,0.237625,1.394626,[25 35] ; [10 24],[22.34042553 37.65957447] ; [12.65957447 21.34042553],0
b3,1,0.269523,1.219175,[14 26] ; [ 5 18],[12.06349206 27.93650794] ; [ 6.93650794 16.06349206],0
b2,1,0.269523,1.219175,[14 26] ; [ 5 18],[12.06349206 27.93650794] ; [ 6.93650794 16.06349206],0
d3,1,0.271862,1.207329,[18 42] ; [14 20],[20.42553191 39.57446809] ; [11.57446809 22.42553191],0
v4,1,0.277631,1.178648,[43 17] ; [27  6],[45.16129032 14.83870968] ; [24.83870968  8.16129032],0
d4,1,0.283925,1.148206,[32 28] ; [22 12],[34.46808511 25.53191489] ; [19.53191489 14.46808511],0
a8,1,0.307946,1.039466,[ 5 52] ; [ 1 31],[ 3.84269663 53.15730337] ; [ 2.15730337 29.84269663],0
b1,1,0.327941,0.95701,[29 31] ; [20 14],[31.27659574 28.72340426] ; [17.72340426 16.27659574],0
s7,1,0.35939,0.840022,[18 40] ; [13 19],[19.97777778 38.02222222] ; [11.02222222 20.97777778],0
n1,1,0.410582,0.677116,[12 17] ; [3 8],[10.875 18.125] ; [4.125 6.875],0
s3,1,0.413197,0.669584,[23 35] ; [16 17],[24.85714286 33.14285714] ; [14.14285714 18.85714286],0
p8,1,0.418553,0.654375,[20 40] ; [13 18],[21.75824176 38.24175824] ; [11.24175824 19.75824176],0
n2,1,0.426931,0.631158,[18 11] ; [9 3],[19.09756098  9.90243902] ; [7.90243902 4.09756098],0
s5,1,0.428834,0.625979,[11 48] ; [ 8 23],[12.45555556 46.54444444] ; [ 6.54444444 24.45555556],0
a2,1,0.439309,0.598088,[ 4 56] ; [ 1 33],[ 3.19148936 56.80851064] ; [ 1.80851064 32.19148936],0
a1,1,0.491806,0.472572,[ 6 54] ; [ 2 32],[ 5.10638298 54.89361702] ; [ 2.89361702 31.10638298],0
p1,1,0.51338,0.427172,[ 8 52] ; [ 3 31],[ 7.0212766 52.9787234] ; [ 3.9787234 30.0212766],0
r2,1,0.522046,0.409849,[41 18] ; [25  8],[42.32608696 16.67391304] ; [23.67391304  9.32608696],0
b4,1,0.583306,0.30092,[30 30] ; [19 15],[31.27659574 28.72340426] ; [17.72340426 16.27659574],0
b5,1,0.583306,0.30092,[30 30] ; [19 15],[31.27659574 28.72340426] ; [17.72340426 16.27659574],0
n6,1,0.596596,0.280161,[41 19] ; [25  9],[42.12765957 17.87234043] ; [23.87234043 10.12765957],0
a5,1,0.667692,0.184314,[29 31] ; [18 16],[30. 30.] ; [17. 17.],0
a4,1,0.673769,0.177225,[20 39] ; [13 21],[20.93548387 38.06451613] ; [12.06451613 21.93548387],0
s1,1,0.680745,0.169288,[ 1 59] ; [ 1 33],[ 1.27659574 58.72340426] ; [ 0.72340426 33.27659574],0
p3,1,0.768513,0.086624,[20 40] ; [12 21],[20.64516129 39.35483871] ; [11.35483871 21.64516129],0
n5,1,0.91159,0.012328,[43 17] ; [24 10],[42.76595745 17.23404255] ; [24.23404255  9.76595745],0
u1,1,0.917222,0.010802,[ 2 58] ; [ 1 33],[ 1.91489362 58.08510638] ; [ 1.08510638 32.91489362],0
p5,1,0.934776,0.006697,[ 5 55] ; [ 3 31],[ 5.10638298 54.89361702] ; [ 2.89361702 31.10638298],0
u2,1,1.0,0.0,[12 21] ; [4 7],[12. 21.] ; [4. 7.],0
