Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,70.464084,[ 24 154] ; [59 35],[ 54.31617647 123.68382353] ; [28.68382353 65.31617647],1
s2,1,0.0,45.692929,[ 43 131] ; [63 31],[ 68.82089552 105.17910448] ; [37.17910448 56.82089552],1
s6,1,0.0,35.579579,[ 74 104] ; [74 19],[97.2103321 80.7896679] ; [50.7896679 42.2103321],1
s3,1,0.0,27.967792,[ 58 116] ; [63 31],[78.55970149 95.44029851] ; [42.44029851 51.55970149],1
u1,1,2.5e-05,17.774496,[ 15 163] ; [26 68],[ 26.83088235 151.16911765] ; [14.16911765 79.83088235],1
d2,1,0.000301,13.064816,[ 69 105] ; [59 35],[83.10447761 90.89552239] ; [44.89552239 49.10447761],1
s5,1,0.001439,10.15526,[ 31 138] ; [32 56],[ 41.42801556 127.57198444] ; [21.57198444 66.42801556],0
a2,1,0.001826,9.717009,[ 25 153] ; [28 66],[ 34.68382353 143.31617647] ; [18.31617647 75.68382353],0
p6,1,0.002015,9.536008,[ 13 162] ; [19 75],[ 20.81784387 154.18215613] ; [11.18215613 82.81784387],0
p4,1,0.002803,8.931333,[ 49 128] ; [43 51],[ 60.08856089 116.91143911] ; [31.91143911 62.08856089],0
n4,1,0.004074,8.250575,[114  64] ; [76 18],[124.33823529  53.66176471] ; [65.66176471 28.33823529],0
a3,1,0.005823,7.604222,[106  71] ; [72 22],[116.25830258  60.74169742] ; [61.74169742 32.25830258],0
n6,1,0.008356,6.955526,[123  55] ; [78 15],[132.02214022  45.97785978] ; [68.97785978 24.02214022],0
p9,1,0.008973,6.828284,[111  63] ; [73 19],[120.36090226  53.63909774] ; [63.63909774 28.36090226],0
a5,1,0.014354,5.994132,[106  72] ; [70 24],[115.17647059  62.82352941] ; [60.82352941 33.17647059],0
a4,1,0.020445,5.373528,[ 70 107] ; [51 43],[79.0295203 97.9704797] ; [41.9704797 52.0295203],0
p3,1,0.021691,5.270378,[ 36 141] ; [31 63],[ 43.7601476 133.2398524] ; [23.2398524 70.7601476],0
d1,1,0.022244,5.226633,[82 96] ; [57 37],[90.96323529 87.03676471] ; [48.03676471 45.96323529],0
d5,1,0.025659,4.978854,[128  50] ; [79 15],[135.46323529  42.53676471] ; [71.53676471 22.46323529],0
r4,1,0.027219,4.876883,[126  52] ; [78 16],[133.5  44.5] ; [70.5 23.5],0
v3,1,0.02732,4.87046,[ 42 128] ; [33 54],[ 49.61089494 120.38910506] ; [25.38910506 61.61089494],0
r1,1,0.031788,4.609871,[113  64] ; [72 22],[120.8302583  56.1697417] ; [64.1697417 29.8302583],0
r3,1,0.042665,4.108626,[145  31] ; [86  8],[150.57777778  25.42222222] ; [80.42222222 13.57777778],0
v4,1,0.049703,3.851451,[147  31] ; [85  8],[152.38376384  25.61623616] ; [79.61623616 13.38376384],0
p10,1,0.054093,3.709828,[102  73] ; [66 28],[109.2936803  65.7063197] ; [58.7063197 35.2936803],0
u3,1,0.060578,3.521479,[36 36] ; [16  6],[39.82978723 32.17021277] ; [12.17021277  9.82978723],0
v1,1,0.066897,3.357563,[ 63 112] ; [42 46],[ 69.86692015 105.13307985] ; [35.13307985 52.86692015],0
s1,1,0.078478,3.096134,[  5 170] ; [ 7 86],[  7.8358209 167.1641791] ; [ 4.1641791 88.8358209],0
n1,1,0.080738,3.049982,[24 45] ; [17 15],[28.00990099 40.99009901] ; [12.99009901 19.00990099],0
n5,1,0.092507,2.830199,[110  67] ; [68 26],[116.25830258  60.74169742] ; [61.74169742 32.25830258],0
b5,1,0.1416,2.160484,[109  69] ; [66 28],[114.52205882  63.47794118] ; [60.47794118 33.52205882],0
p12,1,0.180652,1.792254,[  8 170] ; [ 8 86],[ 10.47058824 167.52941176] ; [ 5.52941176 88.47058824],0
r2,1,0.183131,1.772031,[154  23] ; [85  7],[157.26022305  19.73977695] ; [81.73977695 10.26022305],0
u4,1,0.227284,1.45778,[  2 176] ; [ 3 91],[  3.27205882 174.72794118] ; [ 1.72794118 92.27205882],0
v2,1,0.243386,1.360873,[69 98] ; [44 46],[73.42801556 93.57198444] ; [39.57198444 50.42801556],0
d4,1,0.244446,1.354769,[132  45] ; [76 18],[135.85239852  41.14760148] ; [72.14760148 21.85239852],0
n3,1,0.246311,1.344107,[43 26] ; [23  8],[45.54 23.46] ; [20.46 10.54],0
d3,1,0.259896,1.269311,[103  75] ; [61 33],[107.32352941  70.67647059] ; [56.67647059 37.32352941],0
p5,1,0.270679,1.213304,[  5 173] ; [ 5 86],[  6.61710037 171.38289963] ; [ 3.38289963 87.61710037],0
s4,1,0.353034,0.86252,[ 28 148] ; [19 74],[ 30.75092937 145.24907063] ; [16.24907063 76.75092937],0
a1,1,0.407246,0.686828,[ 12 166] ; [ 4 90],[ 10.47058824 167.52941176] ; [ 5.52941176 88.47058824],0
a8,1,0.480045,0.498761,[ 14 158] ; [ 9 74],[ 15.51372549 156.48627451] ; [ 7.48627451 75.51372549],0
p2,1,0.540333,0.374923,[103  75] ; [58 36],[105.36029412  72.63970588] ; [55.63970588 38.36029412],0
p1,1,0.548102,0.360728,[ 15 163] ; [ 6 88],[ 13.74264706 164.25735294] ; [ 7.25735294 86.74264706],0
b2,1,0.626087,0.237405,[34 55] ; [29 40],[35.48734177 53.51265823] ; [27.51265823 41.48734177],0
b3,1,0.626087,0.237405,[34 55] ; [29 40],[35.48734177 53.51265823] ; [27.51265823 41.48734177],0
a6,1,0.626599,0.236701,[117  61] ; [59 35],[115.17647059  62.82352941] ; [60.82352941 33.17647059],0
u2,1,0.677242,0.173247,[34 38] ; [11 10],[34.83870968 37.16129032] ; [10.16129032 10.83870968],0
a7,1,0.698085,0.150471,[119  58] ; [61 33],[117.56457565  59.43542435] ; [62.43542435 31.56457565],0
b1,1,0.730178,0.118948,[ 72 106] ; [36 58],[ 70.67647059 107.32352941] ; [37.32352941 56.67647059],0
n2,1,0.767882,0.087112,[48 22] ; [21 11],[47.35294118 22.64705882] ; [21.64705882 10.35294118],0
b4,1,0.772495,0.083586,[113  65] ; [58 36],[111.90441176  66.09558824] ; [59.09558824 34.90441176],0
p11,1,0.896479,0.016929,[116  62] ; [62 32],[116.48529412  61.51470588] ; [61.51470588 32.48529412],0
