Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,108.889991,[ 4 63] ; [254  92],[41.85472155 25.14527845] ; [216.14527845 129.85472155],1
d3,1,0.0,89.072954,[22 44] ; [298  48],[51.26213592 14.73786408] ; [268.73786408  77.26213592],1
d5,1,0.0,48.839358,[36 31] ; [307  39],[55.6440678 11.3559322] ; [287.3559322  58.6440678],1
d2,1,2e-06,22.628618,[14 53] ; [182 164],[31.79661017 35.20338983] ; [164.20338983 181.79661017],1
u1,1,2.5e-05,17.789871,[ 2 65] ; [ 92 254],[15.24939467 51.75060533] ; [ 78.75060533 267.24939467],1
a3,1,4.7e-05,16.567627,[37 30] ; [271  73],[50.20924574 16.79075426] ; [257.79075426  86.20924574],1
a2,1,0.000912,10.998927,[ 9 58] ; [117 229],[20.44067797 46.55932203] ; [105.55932203 240.44067797],1
s2,1,0.001713,9.834669,[23 44] ; [189 153],[34.72860636 32.27139364] ; [177.27139364 164.72860636],0
a6,1,0.001997,9.551908,[43 24] ; [280  65],[52.52669903 14.47330097] ; [270.47330097  74.52669903],0
a4,1,0.011623,6.367527,[21 46] ; [166 179],[30.41019417 36.58980583] ; [156.58980583 188.41019417],0
b4,1,0.013931,6.046904,[29 38] ; [206 140],[38.12348668 28.87651332] ; [196.87651332 149.12348668],0
v4,1,0.016573,5.741052,[62  5] ; [334   7],[65.02941176  1.97058824] ; [330.97058824  10.02941176],0
r1,1,0.025583,4.983991,[49 16] ; [296  47],[54.96323529 10.03676471] ; [290.03676471  52.96323529],0
r2,1,0.032975,4.547084,[61  6] ; [328  11],[64.19458128  2.80541872] ; [324.80541872  14.19458128],0
a8,1,0.043819,4.06352,[ 6 59] ; [ 60 243],[11.6576087 53.3423913] ; [ 54.3423913 248.6576087],0
a5,1,0.048579,3.889853,[45 22] ; [271  75],[51.26392252 15.73607748] ; [264.73607748  81.26392252],0
n1,1,0.050781,3.815476,[7 6] ; [16 45],[4.04054054 8.95945946] ; [18.95945946 42.04054054],0
p11,1,0.061278,3.502454,[50 17] ; [291  55],[55.31961259 11.68038741] ; [285.68038741  60.31961259],0
s6,1,0.075702,3.154847,[40 25] ; [245  93],[45.96774194 19.03225806] ; [239.03225806  98.96774194],0
b2,1,0.092667,2.827426,[10 31] ; [ 82 133],[14.734375 26.265625] ; [ 77.265625 137.734375],0
b3,1,0.092667,2.827426,[10 31] ; [ 82 133],[14.734375 26.265625] ; [ 77.265625 137.734375],0
p1,1,0.098698,2.726455,[10 57] ; [ 29 314],[ 6.37317073 60.62682927] ; [ 32.62682927 310.37317073],0
s3,1,0.102446,2.667042,[32 35] ; [198 140],[38.04938272 28.95061728] ; [191.95061728 146.04938272],0
r3,1,0.107299,2.593566,[63  4] ; [334   8],[65.03422983  1.96577017] ; [331.96577017  10.03422983],0
n4,1,0.108087,2.581976,[47 19] ; [277  69],[51.90291262 14.09708738] ; [272.09708738  73.90291262],0
n6,1,0.12049,2.410945,[54 13] ; [299  42],[57.96813725  9.03186275] ; [295.03186275  45.96813725],0
a1,1,0.126782,2.331473,[ 1 66] ; [ 21 325],[ 3.56900726 63.43099274] ; [ 18.43099274 327.56900726],0
v2,1,0.139321,2.185448,[34 30] ; [209 123],[39.27272727 24.72727273] ; [203.72727273 128.27272727],0
v1,1,0.139725,2.18099,[31 33] ; [198 141],[36.36724566 27.63275434] ; [192.63275434 146.36724566],0
p2,1,0.163633,1.940323,[58  9] ; [317  28],[60.98300971  6.01699029] ; [314.01699029  30.98300971],0
p4,1,0.166462,1.914523,[43 24] ; [251  95],[47.69491525 19.30508475] ; [246.30508475  99.69491525],0
b1,1,0.196396,1.668972,[30 37] ; [126 220],[25.30750605 41.69249395] ; [130.69249395 215.30750605],0
p10,1,0.211264,1.562745,[54 12] ; [302  43],[57.16788321  8.83211679] ; [298.83211679  46.16788321],0
r4,1,0.272632,1.203458,[60  7] ; [323  23],[62.13317191  4.86682809] ; [320.86682809  25.13317191],0
p6,1,0.281295,1.160821,[28 39] ; [168 175],[32.02926829 34.97073171] ; [163.97073171 179.02926829],0
u3,1,0.338217,0.917178,[15 15] ; [44 29],[17.18446602 12.81553398] ; [41.81553398 31.18446602],0
p9,1,0.342048,0.902742,[56 10] ; [306  38],[58.27317073  7.72682927] ; [303.72682927  40.27317073],0
p12,1,0.349346,0.875832,[ 4 63] ; [ 33 313],[ 6.00242131 60.99757869] ; [ 30.99757869 315.00242131],0
s8,1,0.35592,0.852239,[27 39] ; [162 182],[30.42439024 35.57560976] ; [158.57560976 185.42439024],0
s5,1,0.365715,0.818173,[20 46] ; [121 214],[23.20698254 42.79301746] ; [117.79301746 217.20698254],0
s1,1,0.465382,0.53292,[ 1 64] ; [ 11 332],[ 1.91176471 63.08823529] ; [ 10.08823529 332.91176471],0
s7,1,0.47028,0.521318,[29 32] ; [174 157],[31.58928571 29.41071429] ; [171.41071429 159.58928571],0
u2,1,0.551591,0.354474,[16 14] ; [43 29],[17.35294118 12.64705882] ; [41.64705882 30.35294118],0
s4,1,0.555763,0.347094,[12 54] ; [ 52 288],[10.40394089 55.59605911] ; [ 53.59605911 286.40394089],0
p5,1,0.653929,0.200982,[ 8 58] ; [ 49 296],[ 9.15328467 56.84671533] ; [ 47.84671533 297.15328467],0
b5,1,0.747985,0.103232,[42 25] ; [224 122],[43.15254237 23.84745763] ; [222.84745763 123.15254237],0
v3,1,0.749228,0.102181,[26 41] ; [135 195],[27.17128463 39.82871537] ; [133.82871537 196.17128463],0
p8,1,0.847874,0.036799,[44 21] ; [237 107],[44.65770171 20.34229829] ; [236.34229829 107.65770171],0
u4,1,0.886352,0.020427,[ 1 66] ; [  6 339],[ 1.13834951 65.86165049] ; [  5.86165049 339.13834951],0
n5,1,0.943634,0.004999,[50 16] ; [262  82],[50.22439024 15.77560976] ; [261.77560976  82.22439024],0
n2,1,0.969003,0.00151,[10  3] ; [48 14],[10.05333333  2.94666667] ; [47.94666667 14.05333333],0
p3,1,0.990472,0.000143,[41 26] ; [212 134],[41.04358354 25.95641646] ; [211.95641646 134.04358354],0
