Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,79.722681,[253  76] ; [ 7 43],[225.69920844 103.30079156] ; [34.30079156 15.69920844],1
d4,1,0.0,55.406465,[300  29] ; [26 24],[282.99208443  46.00791557] ; [43.00791557  6.99208443],1
p1,1,0.000142,14.477583,[ 24 303] ; [12 37],[ 31.30851064 295.69148936] ; [ 4.69148936 44.30851064],1
d2,1,0.000164,14.203379,[204 124] ; [17 33],[191.76719577 136.23280423] ; [29.23280423 20.76719577],1
a4,1,0.000178,14.050247,[194 134] ; [15 34],[181.83554377 146.16445623] ; [27.16445623 21.83554377],1
u1,1,0.002803,8.931232,[ 91 238] ; [ 4 46],[ 82.46701847 246.53298153] ; [12.53298153 37.46701847],0
p2,1,0.011263,6.423291,[288  37] ; [37 12],[282.4197861  42.5802139] ; [42.5802139  6.4197861],0
a2,1,0.014047,6.032222,[117 212] ; [ 9 41],[109.37730871 219.62269129] ; [16.62269129 33.37730871],0
n4,1,0.017424,5.65313,[273  54] ; [34 15],[266.99202128  60.00797872] ; [40.00797872  8.99202128],0
p7,1,0.024855,5.033976,[223  94] ; [26 22],[216.25479452 100.74520548] ; [32.74520548 15.25479452],0
p3,1,0.026273,4.93799,[194 131] ; [21 28],[186.8315508 138.1684492] ; [28.1684492 20.8315508],0
r2,1,0.027412,4.864662,[315  11] ; [44  5],[312.09066667  13.90933333] ; [46.90933333  2.09066667],0
d3,1,0.045488,4.000453,[248  81] ; [31 19],[242.19261214  86.80738786] ; [36.80738786 13.19261214],0
p4,1,0.053037,3.74275,[225 101] ; [27 22],[219.072 106.928] ; [32.928 16.072],0
p9,1,0.054352,3.701869,[289  35] ; [39 10],[284.91152815  39.08847185] ; [43.08847185  5.91152815],0
p6,1,0.05823,3.587088,[144 176] ; [15 34],[137.88617886 182.11382114] ; [21.11382114 27.88617886],0
s8,1,0.062188,3.478046,[179 146] ; [20 29],[172.92780749 152.07219251] ; [26.07219251 22.92780749],0
b2,1,0.068597,3.316275,[ 91 125] ; [20 14],[ 95.904 120.096] ; [15.096 18.904],0
b3,1,0.068597,3.316275,[ 91 125] ; [20 14],[ 95.904 120.096] ; [15.096 18.904],0
b1,1,0.072007,3.236657,[127 202] ; [26 24],[132.81530343 196.18469657] ; [20.18469657 29.81530343],0
s6,1,0.074695,3.176706,[234  87] ; [29 19],[228.78861789  92.21138211] ; [34.21138211 13.78861789],0
s5,1,0.077914,3.107877,[135 182] ; [14 34],[129.40547945 187.59452055] ; [19.59452055 28.40547945],0
a3,1,0.087716,2.915792,[275  53] ; [37 13],[270.73015873  57.26984127] ; [41.26984127  8.73015873],0
v4,1,0.147761,2.095218,[314  12] ; [45  4],[312.09066667  13.90933333] ; [46.90933333  2.09066667],0
r3,1,0.17171,1.867949,[316  13] ; [44  4],[314.16445623  14.83554377] ; [45.83554377  2.16445623],0
s1,1,0.189985,1.717735,[  9 316] ; [ 3 44],[ 10.48387097 314.51612903] ; [ 1.51612903 45.48387097],0
p10,1,0.283409,1.15067,[276  48] ; [38 10],[273.48387097  50.51612903] ; [40.51612903  7.48387097],0
v3,1,0.418405,0.65479,[161 154] ; [22 27],[158.36538462 156.63461538] ; [24.63461538 24.36538462],0
n1,1,0.419997,0.650323,[27 35] ; [3 7],[25.83333333 36.16666667] ; [4.16666667 5.83333333],0
n5,1,0.432743,0.61545,[268  58] ; [38 11],[266.016  59.984] ; [39.984  9.016],0
n6,1,0.433008,0.614743,[285  41] ; [40  8],[283.28877005  42.71122995] ; [41.71122995  6.28877005],0
s2,1,0.449216,0.57263,[185 140] ; [24 23],[182.59408602 142.40591398] ; [26.40591398 20.59408602],0
n2,1,0.475428,0.509333,[50 12] ; [9 1],[50.80555556 11.19444444] ; [8.19444444 1.80555556],0
n3,1,0.484747,0.488164,[44 18] ; [6 4],[43.05555556 18.94444444] ; [6.94444444 3.05555556],0
p5,1,0.489494,0.477639,[ 45 281] ; [ 5 44],[ 43.46666667 282.53333333] ; [ 6.53333333 42.46666667],0
a1,1,0.510822,0.432382,[ 21 308] ; [ 2 48],[ 19.96569921 309.03430079] ; [ 3.03430079 46.96569921],0
r4,1,0.557909,0.343337,[304  25] ; [45  5],[302.95778364  26.04221636] ; [46.04221636  3.95778364],0
u2,1,0.624661,0.239371,[29 25] ; [6 7],[28.20895522 25.79104478] ; [6.79104478 6.20895522],0
v2,1,0.626989,0.236166,[223  95] ; [32 16],[221.55737705  96.44262295] ; [33.44262295 14.55737705],0
p8,1,0.633792,0.226953,[191 129] ; [31 18],[192.5203252 127.4796748] ; [29.4796748 19.5203252],0
a8,1,0.635618,0.224519,[ 47 245] ; [ 6 39],[ 45.92284866 246.07715134] ; [ 7.07715134 37.92284866],0
p12,1,0.659007,0.194732,[ 33 291] ; [ 4 45],[ 32.13941019 291.86058981] ; [ 4.86058981 44.13941019],0
s3,1,0.661779,0.19137,[177 145] ; [28 20],[178.40540541 143.59459459] ; [26.59459459 21.40540541],0
u3,1,0.672195,0.179045,[34 20] ; [9 4],[34.65671642 19.34328358] ; [8.34328358 4.65671642],0
