Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002482,9.154049,[58  2] ; [1 1],[57.09677419  2.90322581] ; [1.90322581 0.09677419],0
r2,1,0.002482,9.154049,[58  2] ; [1 1],[57.09677419  2.90322581] ; [1.90322581 0.09677419],0
p8,1,0.010824,6.493966,[57  3] ; [1 1],[56.12903226  3.87096774] ; [1.87096774 0.12903226],0
p11,1,0.078681,3.091948,[54  6] ; [1 1],[53.22580645  6.77419355] ; [1.77419355 0.22580645],0
p3,1,0.152969,2.042391,[51  8] ; [1 1],[50.29508197  8.70491803] ; [1.70491803 0.29508197],0
s7,1,0.297694,1.084498,[45 11] ; [1 1],[44.4137931 11.5862069] ; [1.5862069 0.4137931],0
a3,1,0.345806,0.88879,[47 13] ; [1 1],[46.4516129 13.5483871] ; [1.5483871 0.4516129],0
a5,1,0.345806,0.88879,[47 13] ; [1 1],[46.4516129 13.5483871] ; [1.5483871 0.4516129],0
d5,1,0.39615,0.719983,[45 14] ; [1 1],[44.49180328 14.50819672] ; [1.50819672 0.49180328],0
s5,1,0.568306,0.325524,[38 17] ; [1 1],[37.63157895 17.36842105] ; [1.36842105 0.63157895],0
s2,1,0.585329,0.297698,[41 19] ; [1 1],[40.64516129 19.35483871] ; [1.35483871 0.64516129],0
s8,1,0.637395,0.222165,[39 20] ; [1 1],[38.68852459 20.31147541] ; [1.31147541 0.68852459],0
p12,1,0.70098,0.147454,[22 38] ; [1 1],[22.25806452 37.74193548] ; [0.74193548 1.25806452],0
v3,1,0.753778,0.098383,[36 23] ; [1 1],[35.78688525 23.21311475] ; [1.21311475 0.78688525],0
b4,1,0.776712,0.080432,[36 24] ; [1 1],[35.80645161 24.19354839] ; [1.19354839 0.80645161],0
b3,1,0.949823,0.00396,[21 23] ; [1 1],[21.04347826 22.95652174] ; [0.95652174 1.04347826],0
b2,1,0.949823,0.00396,[21 23] ; [1 1],[21.04347826 22.95652174] ; [0.95652174 1.04347826],0
