Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,4.3e-05,16.7563,[108 226] ; [54 44],[125.25 208.75] ; [36.75 61.25],1
n4,1,0.000925,10.971906,[272  72] ; [67 39],[259.14666667  84.85333333] ; [79.85333333 26.14666667],1
a8,1,0.001837,9.705407,[ 58 266] ; [ 5 93],[ 48.36966825 275.63033175] ; [14.63033175 83.36966825],0
s2,1,0.002245,9.337225,[254  92] ; [93 13],[265.62389381  80.37610619] ; [81.37610619 24.62389381],0
b3,1,0.005059,7.858316,[ 86 127] ; [11 44],[ 77.09328358 135.90671642] ; [19.90671642 35.09328358],0
b2,1,0.005059,7.858316,[ 86 127] ; [11 44],[ 77.09328358 135.90671642] ; [19.90671642 35.09328358],0
s6,1,0.005482,7.713289,[266  75] ; [93 10],[275.71846847  65.28153153] ; [83.28153153 19.71846847],0
s7,1,0.025301,5.003165,[191 139] ; [71 30],[200.60324826 129.39675174] ; [61.39675174 39.60324826],0
v3,1,0.028602,4.791416,[135 196] ; [30 74],[125.55172414 205.44827586] ; [39.44827586 64.55172414],0
v2,1,0.031601,4.620016,[194 134] ; [48 54],[184.59534884 143.40465116] ; [57.40465116 44.59534884],0
n1,1,0.048015,3.909465,[34 37] ; [ 8 22],[29.52475248 41.47524752] ; [12.47524752 17.52475248],0
v1,1,0.051139,3.803718,[178 153] ; [45 60],[169.29587156 161.70412844] ; [53.70412844 51.29587156],0
p12,1,0.05132,3.797802,[ 29 314] ; [  3 102],[ 24.5 318.5] ; [ 7.5 97.5],0
a1,1,0.055904,3.654913,[ 18 328] ; [  1 105],[ 14.54424779 331.45575221] ; [  4.45575221 101.54424779],0
u3,1,0.064813,3.409722,[53 39] ; [25  8],[57.408 34.592] ; [20.592 12.408],0
n5,1,0.071342,3.251878,[260  83] ; [71 35],[252.85746102  90.14253898] ; [78.14253898 27.85746102],0
p6,1,0.209274,1.576441,[112 230] ; [41 63],[117.32286996 224.67713004] ; [35.67713004 68.32286996],0
p11,1,0.223828,1.479661,[268  78] ; [76 30],[263.32743363  82.67256637] ; [80.67256637 25.32743363],0
a4,1,0.264336,1.245904,[148 197] ; [52 54],[152.99334812 192.00665188] ; [47.00665188 58.99334812],0
r4,1,0.278788,1.172988,[313  33] ; [92 14],[310.02212389  35.97787611] ; [94.97787611 11.02212389],0
d3,1,0.321345,0.983466,[233 112] ; [77 29],[237.13968958 107.86031042] ; [72.86031042 33.13968958],0
p2,1,0.351953,0.866402,[290  55] ; [85 21],[286.86252772  58.13747228] ; [88.13747228 17.86252772],0
r3,1,0.374214,0.789625,[332  13] ; [98  6],[330.40089087  14.59910913] ; [99.59910913  4.40089087],0
a3,1,0.377855,0.777669,[252  92] ; [73 33],[248.44444444  95.55555556] ; [76.55555556 29.44444444],0
r1,1,0.404753,0.694159,[278  65] ; [82 24],[275.01113586  67.98886414] ; [84.98886414 21.01113586],0
n3,1,0.411489,0.674494,[52 20] ; [24  6],[53.64705882 18.35294118] ; [22.35294118  7.64705882],0
p3,1,0.424391,0.638124,[160 184] ; [54 52],[163.59111111 180.40888889] ; [50.40888889 55.59111111],0
a5,1,0.467462,0.527969,[254  92] ; [74 32],[251.07964602  94.92035398] ; [76.92035398 29.07964602],0
a7,1,0.504498,0.445461,[246  99] ; [72 34],[243.2594235 101.7405765] ; [74.7405765 31.2594235],0
n6,1,0.504948,0.444521,[278  65] ; [82 23],[275.625  67.375] ; [84.375 20.625],0
u1,1,0.511392,0.431217,[ 62 284] ; [22 84],[ 64.30088496 281.69911504] ; [19.69911504 86.30088496],0
d5,1,0.517461,0.418952,[269  75] ; [86 20],[271.37777778  72.62222222] ; [83.62222222 22.37777778],0
p10,1,0.571783,0.319709,[279  64] ; [82 22],[277.00894855  65.99105145] ; [83.99105145 20.00894855],0
d2,1,0.592069,0.287124,[173 172] ; [50 56],[170.58758315 174.41241685] ; [52.41241685 53.58758315],0
p8,1,0.592269,0.286814,[160 184] ; [51 52],[162.3803132 181.6196868] ; [48.6196868 54.3803132],0
v4,1,0.601854,0.272208,[322  21] ; [100   5],[323.09375  19.90625] ; [98.90625  6.09375],0
d4,1,0.641843,0.216341,[285  58] ; [86 20],[283.4142539  59.5857461] ; [87.5857461 18.4142539],0
s1,1,0.669657,0.182004,[ 13 327] ; [  5 100],[ 13.75280899 326.24719101] ; [  4.24719101 100.75280899],0
p4,1,0.713599,0.134709,[191 153] ; [61 45],[192.64 151.36] ; [59.36 46.64],0
a6,1,0.744955,0.105819,[233 111] ; [70 36],[231.62666667 112.37333333] ; [71.37333333 34.62666667],0
n2,1,0.753991,0.098208,[58 15] ; [23  7],[57.40776699 15.59223301] ; [23.59223301  6.40776699],0
r2,1,0.770908,0.08479,[327  14] ; [100   5],[326.47309417  14.52690583] ; [100.52690583   4.47309417],0
a2,1,0.790313,0.070705,[ 86 260] ; [25 81],[ 84.96902655 261.03097345] ; [26.03097345 79.96902655],0
s8,1,0.80416,0.061488,[187 158] ; [56 50],[185.88691796 159.11308204] ; [57.11308204 48.88691796],0
d1,1,0.837336,0.042149,[203 143] ; [61 45],[202.08849558 143.91150442] ; [61.91150442 44.08849558],0
p1,1,0.857844,0.032084,[ 21 322] ; [ 7 99],[ 21.38975501 321.61024499] ; [ 6.61024499 99.38975501],0
p9,1,0.900452,0.015648,[289  55] ; [86 17],[288.59060403  55.40939597] ; [86.40939597 16.59060403],0
u2,1,0.947044,0.004412,[53 38] ; [19 14],[52.83870968 38.16129032] ; [19.16129032 13.83870968],0
b4,1,0.961585,0.00232,[208 138] ; [64 42],[208.21238938 137.78761062] ; [63.78761062 42.21238938],0
b1,1,0.972881,0.001156,[141 205] ; [43 63],[140.84955752 205.15044248] ; [43.15044248 62.84955752],0
p7,1,0.989622,0.000169,[216 120] ; [65 36],[216.05491991 119.94508009] ; [64.94508009 36.05491991],0
b5,1,0.992759,8.2e-05,[212 134] ; [65 41],[212.03982301 133.96017699] ; [64.96017699 41.03982301],0
