Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,26.781974,[256  28] ; [17 13],[246.91719745  37.08280255] ; [26.08280255  3.91719745],1
p10,1,0.00043,12.394953,[257  24] ; [22  9],[251.27884615  29.72115385] ; [27.72115385  3.27884615],1
b1,1,0.000898,11.025954,[105 179] ; [21 10],[113.6 170.4] ; [12.4 18.6],1
r4,1,0.001763,9.781061,[270  14] ; [25  6],[265.96825397  18.03174603] ; [29.03174603  1.96825397],0
n4,1,0.002052,9.502787,[249  34] ; [21 10],[243.34394904  39.65605096] ; [26.65605096  4.34394904],0
r2,1,0.004408,8.107592,[270  12] ; [25  5],[266.63461538  15.36538462] ; [28.36538462  1.63461538],0
a5,1,0.007354,7.184383,[232  52] ; [19 12],[226.2984127  57.7015873] ; [24.7015873  6.2984127],0
a7,1,0.015185,5.894847,[220  63] ; [18 13],[214.50318471  68.49681529] ; [23.49681529  7.50318471],0
s7,1,0.015242,5.888317,[159 107] ; [11 19],[152.77027027 113.22972973] ; [17.22972973 12.77027027],0
d1,1,0.015952,5.808205,[198  86] ; [15 16],[192.03809524  91.96190476] ; [20.96190476 10.03809524],0
v3,1,0.057582,3.605693,[151 126] ; [10 18],[146.21967213 130.78032787] ; [14.78032787 13.21967213],0
d2,1,0.069345,3.29845,[158 125] ; [12 19],[153.21656051 129.78343949] ; [16.78343949 14.21656051],0
u2,1,0.075103,3.167819,[35 35] ; [8 2],[37.625 32.375] ; [5.375 4.625],0
a8,1,0.099634,2.711385,[ 40 212] ; [ 1 25],[ 37.16546763 214.83453237] ; [ 3.83453237 22.16546763],0
u3,1,0.104377,2.637363,[45 25] ; [9 1],[47.25 22.75] ; [6.75 3.25],0
r1,1,0.113174,2.50933,[241  42] ; [23  8],[237.93630573  45.06369427] ; [26.06369427  4.93630573],0
p9,1,0.116976,2.457347,[260  22] ; [26  5],[257.67412141  24.32587859] ; [28.32587859  2.67412141],0
s8,1,0.129161,2.302555,[158 123] ; [13 18],[154.00961538 126.99038462] ; [16.99038462 14.00961538],0
d5,1,0.129529,2.298137,[247  36] ; [24  7],[244.24522293  38.75477707] ; [26.75477707  4.24522293],0
d3,1,0.132,2.268822,[218  66] ; [20 11],[214.57777778  69.42222222] ; [23.42222222  7.57777778],0
u1,1,0.143037,2.144978,[ 70 214] ; [ 4 27],[ 66.71746032 217.28253968] ; [ 7.28253968 23.71746032],0
p5,1,0.146249,2.110946,[ 58 224] ; [ 3 28],[ 54.95846645 227.04153355] ; [ 6.04153355 24.95846645],0
p8,1,0.159777,1.976332,[197  83] ; [18 13],[193.56913183  86.43086817] ; [21.43086817  9.56913183],0
a6,1,0.170365,1.879727,[199  85] ; [18 13],[195.64444444  88.35555556] ; [21.35555556  9.64444444],0
p3,1,0.170365,1.879727,[199  85] ; [18 13],[195.64444444  88.35555556] ; [21.35555556  9.64444444],0
s3,1,0.177733,1.816481,[162 118] ; [13 16],[158.57605178 121.42394822] ; [16.42394822 12.57605178],0
s5,1,0.181962,1.781529,[116 156] ; [ 9 21],[112.58278146 159.41721854] ; [12.41721854 17.58278146],0
d4,1,0.188372,1.730308,[244  39] ; [24  7],[241.54140127  41.45859873] ; [26.45859873  4.54140127],0
s6,1,0.202914,1.621273,[208  69] ; [20 11],[205.05194805  71.94805195] ; [22.94805195  8.05194805],0
a2,1,0.231574,1.431168,[ 84 200] ; [ 6 25],[ 81.14285714 202.85714286] ; [ 8.85714286 22.14285714],0
p11,1,0.255713,1.291817,[242  42] ; [24  7],[239.82222222  44.17777778] ; [26.17777778  4.82222222],0
v2,1,0.2659,1.237778,[195  84] ; [18 12],[192.32038835  86.67961165] ; [20.67961165  9.32038835],0
r3,1,0.273074,1.201242,[276   8] ; [29  2],[274.98412698   9.01587302] ; [30.01587302  0.98412698],0
a3,1,0.337333,0.92054,[214  69] ; [21 10],[211.79936306  71.20063694] ; [23.20063694  7.79936306],0
a4,1,0.353738,0.860003,[143 139] ; [13 18],[140.54952077 141.45047923] ; [15.45047923 15.54952077],0
s2,1,0.375039,0.786901,[163 116] ; [15 15],[160.7184466 118.2815534] ; [17.2815534 12.7184466],0
p12,1,0.381615,0.765494,[ 33 250] ; [ 2 29],[ 31.54458599 251.45541401] ; [ 3.45541401 27.54458599],0
b5,1,0.458095,0.550544,[173 111] ; [21 10],[174.90793651 109.09206349] ; [19.09206349 11.90793651],0
n1,1,0.61081,0.258997,[18 21] ; [5 4],[18.6875 20.3125] ; [4.3125 4.6875],0
s4,1,0.612131,0.257083,[ 46 234] ; [ 4 27],[ 45.01607717 234.98392283] ; [ 4.98392283 26.01607717],0
b4,1,0.615747,0.25189,[169 115] ; [17 14],[167.6952381 116.3047619] ; [18.3047619 12.6952381],0
n3,1,0.685068,0.164477,[27 11] ; [7 2],[27.4893617 10.5106383] ; [6.5106383 2.4893617],0
p7,1,0.6975,0.151085,[215  66] ; [22  8],[214.13826367  66.86173633] ; [22.86173633  7.13826367],0
s1,1,0.759528,0.093697,[  7 273] ; [ 1 28],[  7.24919094 272.75080906] ; [ 0.75080906 28.24919094],0
a1,1,0.784293,0.074927,[ 15 269] ; [ 2 29],[ 15.32698413 268.67301587] ; [ 1.67301587 29.32698413],0
p2,1,0.821465,0.050923,[259  24] ; [28  3],[258.6656051  24.3343949] ; [28.3343949  2.6656051],0
p1,1,0.873563,0.025324,[ 30 253] ; [ 3 28],[ 29.74203822 253.25796178] ; [ 3.25796178 27.74203822],0
n2,1,0.909379,0.012955,[31  8] ; [7 2],[30.875  8.125] ; [7.125 1.875],0
b2,1,0.951498,0.0037,[ 76 120] ; [ 8 13],[ 75.87096774 120.12903226] ; [ 8.12903226 12.87096774],0
b3,1,0.951498,0.0037,[ 76 120] ; [ 8 13],[ 75.87096774 120.12903226] ; [ 8.12903226 12.87096774],0
v4,1,0.957569,0.002831,[274  10] ; [29  1],[274.05095541   9.94904459] ; [28.94904459  1.05095541],0
p6,1,0.980174,0.000618,[150 130] ; [16 14],[149.93548387 130.06451613] ; [16.06451613 13.93548387],0
