Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,69.833875,[409  81] ; [28 43],[381.69340463 108.30659537] ; [55.30659537 15.69340463],1
p10,1,5e-06,20.85274,[433  54] ; [49 22],[420.6702509  66.3297491] ; [61.3297491  9.6702509],1
p9,1,1.5e-05,18.717964,[445  41] ; [53 18],[434.52064632  51.47935368] ; [63.47935368  7.52064632],1
n4,1,2e-05,18.226203,[420  71] ; [47 25],[407.27708703  83.72291297] ; [59.72291297 12.27708703],1
s7,1,0.000388,12.587465,[263 207] ; [22 45],[249.44134078 220.55865922] ; [35.55865922 31.44134078],1
p6,1,0.000485,12.171704,[211 276] ; [15 55],[197.5978456 289.4021544] ; [28.4021544 41.5978456],1
s5,1,0.001234,10.438572,[186 287] ; [13 55],[173.987061 299.012939] ; [25.012939 42.987061],0
b1,1,0.002116,9.445898,[174 318] ; [39 33],[185.80851064 306.19148936] ; [27.19148936 44.80851064],0
p8,1,0.008007,7.03184,[297 185] ; [32 39],[286.75949367 195.24050633] ; [42.24050633 28.75949367],0
u1,1,0.013104,6.155076,[119 373] ; [ 8 64],[110.78723404 381.21276596] ; [16.21276596 55.78723404],0
s2,1,0.015128,5.901475,[266 219] ; [28 43],[256.45683453 228.54316547] ; [37.54316547 33.45683453],0
p11,1,0.021581,5.279218,[421  71] ; [54 18],[414.36170213  77.63829787] ; [60.63829787 11.36170213],0
d1,1,0.021992,5.246414,[340 152] ; [40 32],[331.4893617 160.5106383] ; [48.5106383 23.4893617],0
u2,1,0.035319,4.429687,[51 45] ; [13  3],[54.85714286 41.14285714] ; [9.14285714 6.85714286],0
s6,1,0.037424,4.331031,[343 135] ; [43 29],[335.46909091 142.53090909] ; [50.53090909 21.46909091],0
p7,1,0.043793,4.064538,[346 136] ; [42 28],[338.79710145 143.20289855] ; [49.20289855 20.79710145],0
p5,1,0.062558,3.468243,[ 66 425] ; [ 4 67],[ 61.15658363 429.84341637] ; [ 8.84341637 62.15658363],0
s4,1,0.062703,3.464408,[ 82 403] ; [ 6 66],[ 76.62477558 408.37522442] ; [11.37522442 60.62477558],0
b2,1,0.073051,3.213095,[128 175] ; [12 31],[122.60115607 180.39884393] ; [17.39884393 25.60115607],0
b3,1,0.073051,3.213095,[128 175] ; [12 31],[122.60115607 180.39884393] ; [17.39884393 25.60115607],0
u3,1,0.076339,3.141161,[53 42] ; [12  3],[56.13636364 38.86363636] ; [8.86363636 6.13636364],0
s8,1,0.092983,2.821964,[241 246] ; [28 44],[234.35241503 252.64758497] ; [34.64758497 37.35241503],0
v1,1,0.094639,2.793634,[288 193] ; [34 35],[281.60363636 199.39636364] ; [40.39636364 28.60363636],0
v3,1,0.098317,2.732629,[204 276] ; [21 45],[197.8021978 282.1978022] ; [27.1978022 38.8021978],0
d2,1,0.115018,2.483879,[287 204] ; [35 37],[280.82060391 210.17939609] ; [41.17939609 30.82060391],0
d5,1,0.168656,1.894846,[431  60] ; [59 13],[427.3357016  63.6642984] ; [62.6642984  9.3357016],0
p12,1,0.169669,1.885867,[ 45 444] ; [ 3 67],[ 41.98926655 447.01073345] ; [ 6.01073345 63.98926655],0
a2,1,0.177762,1.816235,[162 330] ; [18 54],[157.0212766 334.9787234] ; [22.9787234 49.0212766],0
b5,1,0.177853,1.815473,[294 198] ; [49 23],[299.21276596 192.78723404] ; [43.78723404 28.21276596],0
r2,1,0.188055,1.732792,[467  18] ; [66  5],[464.93705036  20.06294964] ; [68.06294964  2.93705036],0
p4,1,0.193739,1.688953,[337 153] ; [44 28],[332.1886121 157.8113879] ; [48.8113879 23.1886121],0
d4,1,0.205567,1.602372,[429  62] ; [59 13],[425.59147425  65.40852575] ; [62.40852575  9.59147425],0
v2,1,0.211466,1.561361,[291 187] ; [36 32],[286.27472527 191.72527473] ; [40.72527473 27.27472527],0
