Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,54.350494,[268  37] ; [37 37],[245.44854881  59.55145119] ; [59.55145119 14.44854881],1
p7,1,0.0,40.592466,[205 100] ; [21 56],[180.44502618 124.55497382] ; [45.55497382 31.44502618],1
p8,1,0.0,35.709653,[176 125] ; [16 62],[152.48548813 148.51451187] ; [39.51451187 38.48548813],1
p4,1,0.0,32.118276,[184 123] ; [18 58],[161.91644909 145.08355091] ; [40.08355091 35.91644909],1
p10,1,0.0,28.860382,[252  52] ; [41 35],[234.4  69.6] ; [58.6 17.4],1
p11,1,0.0,26.441488,[263  46] ; [46 32],[246.72093023  62.27906977] ; [62.27906977 15.72093023],1
v1,1,9e-06,19.732614,[162 141] ; [19 57],[144.70448549 158.29551451] ; [36.29551451 39.70448549],1
r3,1,4.4e-05,16.672767,[295  12] ; [65 13],[287.06493506  19.93506494] ; [72.93506494  5.06493506],1
v4,1,0.000346,12.805965,[295  13] ; [66 12],[288.05181347  19.94818653] ; [72.94818653  5.05181347],1
p6,1,0.000669,11.574394,[104 200] ; [11 66],[ 91.75853018 212.24146982] ; [23.24146982 53.75853018],1
p3,1,0.001503,10.074357,[153 156] ; [23 55],[140.52713178 168.47286822] ; [35.47286822 42.52713178],0
b1,1,0.00172,9.82708,[ 96 213] ; [39 39],[107.79069767 201.20930233] ; [27.20930233 50.79069767],0
r4,1,0.002171,9.39891,[275  34] ; [59 19],[266.68217054  42.31782946] ; [67.31782946 10.68217054],0
d5,1,0.002447,9.180017,[248  61] ; [50 28],[237.9379845  71.0620155] ; [60.0620155 17.9379845],0
r1,1,0.006327,7.454649,[239  68] ; [49 29],[229.65194805  77.34805195] ; [58.34805195 19.65194805],0
d3,1,0.009239,6.77599,[211  98] ; [41 37],[201.20930233 107.79069767] ; [50.79069767 27.20930233],0
a5,1,0.043261,4.085173,[219  90] ; [46 32],[211.58914729  97.41085271] ; [53.41085271 24.58914729],0
a7,1,0.048984,3.8759,[221  87] ; [47 31],[213.84455959  94.15544041] ; [54.15544041 23.84455959],0
a1,1,0.059151,3.561036,[  7 302] ; [ 5 73],[  9.58139535 299.41860465] ; [ 2.41860465 75.58139535],0
s1,1,0.06925,3.300699,[  3 302] ; [ 3 75],[  4.77806789 300.22193211] ; [ 1.22193211 76.77806789],0
s4,1,0.088758,2.896756,[ 28 279] ; [12 64],[ 32.06266319 274.93733681] ; [ 7.93733681 68.06266319],0
s6,1,0.163017,1.946014,[144 157] ; [30 47],[138.55555556 162.44444444] ; [35.44444444 41.55555556],0
n4,1,0.168487,1.89635,[240  68] ; [55 23],[235.38860104  72.61139896] ; [59.61139896 18.38860104],0
r2,1,0.177637,1.817285,[282  22] ; [66  9],[279.13456464  24.86543536] ; [68.86543536  6.13456464],0
v2,1,0.178993,1.805966,[164 136] ; [35 41],[158.77659574 141.22340426] ; [40.22340426 35.77659574],0
s3,1,0.18559,1.752279,[ 73 232] ; [13 64],[ 68.66492147 236.33507853] ; [17.33507853 59.66492147],0
a3,1,0.188195,1.73169,[204 103] ; [45 32],[199.0703125 107.9296875] ; [49.9296875 27.0703125],0
a6,1,0.213067,1.550466,[213  96] ; [48 30],[208.39534884 100.60465116] ; [52.60465116 25.39534884],0
n1,1,0.267494,1.229555,[22 46] ; [12 15],[24.33684211 43.66315789] ; [ 9.66315789 17.33684211],0
n3,1,0.351209,0.869083,[51 17] ; [17  9],[49.19148936 18.80851064] ; [18.80851064  7.19148936],0
u2,1,0.404375,0.695279,[51 53] ; [13 19],[48.94117647 55.05882353] ; [15.05882353 16.94117647],0
a4,1,0.437195,0.603634,[124 183] ; [27 49],[121.03655352 185.96344648] ; [29.96344648 46.03655352],0
n2,1,0.47574,0.508613,[46 22] ; [21  7],[47.45833333 20.54166667] ; [19.54166667  8.45833333],0
d1,1,0.558027,0.343132,[162 147] ; [38 40],[159.68992248 149.31007752] ; [40.31007752 37.68992248],0
u4,1,0.567859,0.326278,[  2 307] ; [ 1 77],[  2.39534884 306.60465116] ; [ 0.60465116 77.39534884],0
n5,1,0.573878,0.316236,[233  73] ; [57 21],[231.09375  74.90625] ; [58.90625 19.09375],0
p12,1,0.597053,0.279463,[ 15 290] ; [ 5 73],[ 15.92689295 289.07310705] ; [ 4.07310705 73.92689295],0
b5,1,0.614869,0.253145,[184 125] ; [44 34],[182.04651163 126.95348837] ; [45.95348837 32.04651163],0
p1,1,0.619969,0.245911,[ 25 284] ; [ 5 73],[ 23.95348837 285.04651163] ; [ 6.04651163 71.95348837],0
p5,1,0.65845,0.195412,[ 33 276] ; [ 7 71],[ 31.9379845 277.0620155] ; [ 8.0620155 69.9379845],0
a2,1,0.66799,0.183962,[ 58 251] ; [13 65],[ 56.68992248 252.31007752] ; [14.31007752 63.68992248],0
d2,1,0.689758,0.159347,[130 178] ; [34 42],[131.54166667 176.45833333] ; [32.45833333 43.54166667],0
v3,1,0.717804,0.130607,[109 194] ; [26 51],[107.64473684 195.35526316] ; [27.35526316 49.64473684],0
s7,1,0.739802,0.110301,[ 83 211] ; [20 56],[ 81.84324324 212.15675676] ; [21.15675676 54.84324324],0
s5,1,0.775724,0.081166,[ 61 242] ; [14 61],[ 60.11904762 242.88095238] ; [14.88095238 60.11904762],0
b3,1,0.777778,0.079646,[ 68 114] ; [19 29],[ 68.84347826 113.15652174] ; [18.15652174 29.84347826],0
b2,1,0.777778,0.079646,[ 68 114] ; [19 29],[ 68.84347826 113.15652174] ; [18.15652174 29.84347826],0
u1,1,0.787105,0.072939,[ 40 269] ; [11 67],[ 40.72093023 268.27906977] ; [10.27906977 67.72093023],0
