Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.001751,9.793596,[31  1] ; [27 13],[25.77777778  6.22222222] ; [32.22222222  7.77777778],0
a7,1,0.004358,8.128125,[27  5] ; [21 19],[21.33333333 10.66666667] ; [26.66666667 13.33333333],0
s5,1,0.005145,7.827598,[ 9 21] ; [ 2 37],[ 4.7826087 25.2173913] ; [ 6.2173913 32.7826087],0
p7,1,0.007853,7.066722,[25  6] ; [20 20],[19.64788732 11.35211268] ; [25.35211268 14.64788732],0
p8,1,0.00978,6.674595,[21 11] ; [14 26],[15.55555556 16.44444444] ; [19.44444444 20.55555556],0
p4,1,0.018073,5.589094,[24  8] ; [19 21],[19.11111111 12.88888889] ; [23.88888889 16.11111111],0
p3,1,0.01978,5.431233,[22 10] ; [16 23],[17.12676056 14.87323944] ; [20.87323944 18.12676056],0
u2,1,0.038867,4.266667,[5 1] ; [3 7],[3. 3.] ; [5. 5.],0
s8,1,0.039145,4.254545,[19 13] ; [14 26],[14.66666667 17.33333333] ; [18.33333333 21.66666667],0
a2,1,0.09599,2.770936,[ 9 23] ; [ 5 35],[ 6.22222222 25.77777778] ; [ 7.77777778 32.22222222],0
r4,1,0.100348,2.7,[27  5] ; [27 13],[24.  8.] ; [30. 10.],0
v3,1,0.101903,2.675499,[16 16] ; [11 25],[12.70588235 19.29411765] ; [14.29411765 21.70588235],0
p9,1,0.136788,2.21373,[27  5] ; [27 12],[24.33802817  7.66197183] ; [29.66197183  9.33802817],0
b5,1,0.139405,2.18452,[20 12] ; [18 22],[16.88888889 15.11111111] ; [21.11111111 18.88888889],0
d5,1,0.169071,1.891162,[21 11] ; [32  8],[23.55555556  8.44444444] ; [29.44444444 10.55555556],0
u1,1,0.17299,1.856842,[ 9 23] ; [ 6 34],[ 6.66666667 25.33333333] ; [ 8.33333333 31.66666667],0
u3,1,0.182422,1.777778,[5 1] ; [5 5],[3.75 2.25] ; [6.25 3.75],0
b2,1,0.200407,1.639408,[16  9] ; [12 14],[13.7254902 11.2745098] ; [14.2745098 11.7254902],0
b3,1,0.200407,1.639408,[16  9] ; [12 14],[13.7254902 11.2745098] ; [14.2745098 11.7254902],0
a4,1,0.266715,1.233566,[17 15] ; [16 24],[14.66666667 17.33333333] ; [18.33333333 21.66666667],0
s4,1,0.286062,1.138065,[ 6 26] ; [ 4 36],[ 4.44444444 27.55555556] ; [ 5.55555556 34.44444444],0
n3,1,0.30797,1.039361,[6 1] ; [7 4],[5.05555556 1.94444444] ; [7.94444444 3.05555556],0
v2,1,0.31611,1.004973,[19 13] ; [18 20],[16.91428571 15.08571429] ; [20.08571429 17.91428571],0
s3,1,0.361026,0.834322,[11 21] ; [18 22],[12.88888889 19.11111111] ; [16.11111111 23.88888889],0
a3,1,0.363784,0.824789,[26  5] ; [30 10],[24.45070423  6.54929577] ; [31.54929577  8.45070423],0
d3,1,0.401736,0.703125,[23  9] ; [25 15],[21.33333333 10.66666667] ; [26.66666667 13.33333333],0
p12,1,0.442379,0.590105,[ 2 30] ; [ 1 38],[ 1.35211268 30.64788732] ; [ 1.64788732 37.35211268],0
d4,1,0.451084,0.567927,[25  7] ; [34  6],[26.22222222  5.77777778] ; [32.77777778  7.22222222],0
p1,1,0.468054,0.526567,[ 3 29] ; [ 2 38],[ 2.22222222 29.77777778] ; [ 2.77777778 37.22222222],0
r3,1,0.473289,0.514286,[27  5] ; [36  4],[28.  4.] ; [35.  5.],0
n2,1,0.539222,0.376984,[5 2] ; [10  2],[5.52631579 1.47368421] ; [9.47368421 2.52631579],0
r2,1,0.57218,0.319048,[29  2] ; [35  4],[28.34285714  2.65714286] ; [35.65714286  3.34285714],0
b1,1,0.579908,0.306383,[10 22] ; [15 25],[11.11111111 20.88888889] ; [13.88888889 26.11111111],0
a6,1,0.579908,0.306383,[22 10] ; [25 15],[20.88888889 11.11111111] ; [26.11111111 13.88888889],0
n6,1,0.596205,0.280758,[27  5] ; [31  8],[26.14084507  5.85915493] ; [31.85915493  7.14084507],0
