Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,55.313177,[139  51] ; [132 203],[98.07619048 91.92380952] ; [172.92380952 162.07619048],1
s6,1,0.0,47.639368,[164  24] ; [195 141],[128.80152672  59.19847328] ; [230.19847328 105.80152672],1
p5,1,0.0,42.687707,[ 50 142] ; [ 20 315],[ 25.5028463 166.4971537] ; [ 44.4971537 290.5028463],1
s3,1,0.0,30.959905,[133  52] ; [156 179],[102.81730769  82.18269231] ; [186.18269231 148.81730769],1
s7,1,0.0,26.976354,[127  59] ; [143 179],[98.85826772 87.14173228] ; [171.14173228 150.85826772],1
s8,1,1e-06,24.125619,[119  70] ; [137 200],[91.98479087 97.01520913] ; [164.01520913 172.98479087],1
p7,1,1.1e-05,19.278828,[148  38] ; [201 130],[125.5589942  60.4410058] ; [223.4410058 107.5589942],1
p6,1,1.9e-05,18.331511,[94 96] ; [102 231],[ 71.20458891 118.79541109] ; [124.79541109 208.20458891],1
p12,1,0.000437,12.365215,[ 31 160] ; [ 22 311],[ 19.31870229 171.68129771] ; [ 33.68129771 299.31870229],1
s4,1,0.000662,11.592438,[ 40 148] ; [ 35 301],[ 26.90839695 161.09160305] ; [ 48.09160305 287.90839695],1
p3,1,0.003198,8.691011,[122  69] ; [170 166],[105.82922201  85.17077799] ; [186.17077799 149.82922201],0
n6,1,0.003288,8.640408,[176  13] ; [284  53],[165.2851711  23.7148289] ; [294.7148289  42.2851711],0
p8,1,0.003861,8.347908,[125  63] ; [177 154],[109.39499037  78.60500963] ; [192.60500963 138.39499037],0
b2,1,0.006816,7.320705,[67 61] ; [ 82 137],[54.96253602 73.03746398] ; [ 94.03746398 124.96253602],0
b3,1,0.006816,7.320705,[67 61] ; [ 82 137],[54.96253602 73.03746398] ; [ 94.03746398 124.96253602],0
p9,1,0.007718,7.097839,[179  10] ; [293  42],[170.24427481  18.75572519] ; [301.75572519  33.24427481],0
b5,1,0.010621,6.527712,[98 94] ; [211 127],[111.93962264  80.06037736] ; [197.06037736 140.93962264],0
a6,1,0.010872,6.486077,[128  62] ; [262  76],[140.34090909  49.65909091] ; [249.65909091  88.34090909],0
v1,1,0.012502,6.238188,[125  64] ; [179 147],[111.56504854  77.43495146] ; [192.43495146 133.56504854],0
d1,1,0.017504,5.645136,[142  50] ; [216 122],[129.69056604  62.30943396] ; [228.30943396 109.69056604],0
r4,1,0.023027,5.166453,[183   9] ; [303  35],[176.06037736  15.93962264] ; [309.93962264  28.06037736],0
d4,1,0.023071,5.16312,[173  17] ; [284  54],[164.45075758  25.54924242] ; [292.54924242  45.45075758],0
p4,1,0.026659,4.912734,[136  54] ; [209 128],[124.38330171  65.61669829] ; [220.61669829 116.38330171],0
n5,1,0.029551,4.7352,[161  29] ; [258  78],[151.34980989  38.65019011] ; [267.65019011  68.34980989],0
p10,1,0.029708,4.726128,[178  14] ; [288  45],[170.42285714  21.57714286] ; [295.57714286  37.42285714],0
p1,1,0.032397,4.577339,[ 23 169] ; [ 22 313],[ 16.39468691 175.60531309] ; [ 28.60531309 306.39468691],0
a3,1,0.051955,3.777228,[159  32] ; [257  81],[150.20037807  40.79962193] ; [265.79962193  72.20037807],0
r2,1,0.073593,3.200999,[183   6] ; [310  23],[178.5  10.5] ; [314.5  18.5],0
v3,1,0.07381,3.196193,[ 89 100] ; [126 197],[ 79.36523438 109.63476562] ; [135.63476562 187.36523438],0
