Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.004934,7.903417,[70  3] ; [12  4],[67.25842697  5.74157303] ; [14.74157303  1.25842697],0
a5,1,0.008711,6.881052,[60 14] ; [8 8],[55.91111111 18.08888889] ; [12.08888889  3.91111111],0
r4,1,0.011054,6.456677,[72  2] ; [13  3],[69.88888889  4.11111111] ; [15.11111111  0.88888889],0
b3,1,0.021335,5.299206,[22 25] ; [ 1 10],[18.63793103 28.36206897] ; [4.36206897 6.63793103],0
b2,1,0.021335,5.299206,[22 25] ; [ 1 10],[18.63793103 28.36206897] ; [4.36206897 6.63793103],0
v4,1,0.032608,4.56624,[71  3] ; [13  3],[69.06666667  4.93333333] ; [14.93333333  1.06666667],0
p2,1,0.034958,4.447208,[66  8] ; [11  5],[63.31111111 10.68888889] ; [13.68888889  2.31111111],0
d5,1,0.034958,4.447208,[66  8] ; [11  5],[63.31111111 10.68888889] ; [13.68888889  2.31111111],0
d4,1,0.035953,4.399351,[63 11] ; [10  6],[60.02222222 13.97777778] ; [12.97777778  3.02222222],0
a3,1,0.073026,3.213662,[50 24] ; [7 9],[46.86666667 27.13333333] ; [10.13333333  5.86666667],0
s3,1,0.085486,2.957381,[37 35] ; [12  4],[40.09090909 31.90909091] ; [8.90909091 7.09090909],0
a7,1,0.094849,2.790091,[56 17] ; [9 7],[53.31460674 19.68539326] ; [11.68539326  4.31460674],0
v3,1,0.170549,1.878111,[29 42] ; [ 3 11],[26.72941176 44.27058824] ; [5.27058824 8.72941176],0
n1,1,0.179712,1.8,[ 4 11] ; [2 1],[ 5. 10.] ; [1. 2.],0
n4,1,0.180213,1.79587,[58 16] ; [10  6],[55.91111111 18.08888889] ; [12.08888889  3.91111111],0
d3,1,0.183147,1.771901,[50 24] ; [8 8],[47.68888889 26.31111111] ; [10.31111111  5.68888889],0
p7,1,0.21,1.571429,[48 24] ; [8 8],[45.81818182 26.18181818] ; [10.18181818  5.81818182],0
