Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.005521,7.700329,[26 31] ; [19  5],[31.66666667 25.33333333] ; [13.33333333 10.66666667],0
r4,1,0.634007,0.226667,[56  4] ; [24  1],[56.47058824  3.52941176] ; [23.52941176  1.47058824],0
p4,1,0.662574,0.190412,[39 21] ; [15 10],[38.11764706 21.88235294] ; [15.88235294  9.11764706],0
p3,1,0.671824,0.179476,[33 27] ; [15 10],[33.88235294 26.11764706] ; [14.11764706 10.88235294],0
b4,1,0.681642,0.168283,[38 22] ; [17  8],[38.82352941 21.17647059] ; [16.17647059  8.82352941],0
n3,1,0.681777,0.168132,[8 5] ; [2 2],[7.64705882 5.35294118] ; [2.35294118 1.64705882],0
n1,1,0.6885,0.160714,[5 9] ; [1 3],[4.66666667 9.33333333] ; [1.33333333 2.66666667],0
n2,1,0.6885,0.160714,[9 5] ; [3 1],[9.33333333 4.66666667] ; [2.66666667 1.33333333],0
a8,1,0.759272,0.093903,[ 8 47] ; [ 3 22],[ 7.5625 47.4375] ; [ 3.4375 21.5625],0
a4,1,0.776878,0.08031,[26 34] ; [10 15],[25.41176471 34.58823529] ; [10.58823529 14.41176471],0
v3,1,0.862314,0.030078,[21 36] ; [ 8 15],[20.6625 36.3375] ; [ 8.3375 14.6625],0
s1,1,0.86351,0.029552,[ 2 57] ; [ 1 23],[ 2.13253012 56.86746988] ; [ 0.86746988 23.13253012],0
n6,1,0.863934,0.029367,[47 13] ; [20  5],[47.29411765 12.70588235] ; [19.70588235  5.29411765],0
r3,1,0.879365,0.023035,[58  2] ; [24  1],[57.88235294  2.11764706] ; [24.11764706  0.88235294],0
b5,1,0.886874,0.020238,[35 25] ; [15 10],[35.29411765 24.70588235] ; [14.70588235 10.29411765],0
r1,1,0.915009,0.01139,[49 10] ; [21  4],[49.16666667  9.83333333] ; [20.83333333  4.16666667],0
