Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,75.726966,[394  38] ; [10 18],[379.40869565  52.59130435] ; [24.59130435  3.40869565],1
r1,1,0.0,29.888422,[345  85] ; [10 18],[333.29694323  96.70305677] ; [21.70305677  6.29694323],1
r3,1,7.6e-05,15.653596,[405  24] ; [21  7],[399.89934354  29.10065646] ; [26.10065646  1.89934354],1
b1,1,0.000103,15.085281,[138 294] ; [19  9],[147.44347826 284.55652174] ; [ 9.55652174 18.44347826],1
a5,1,0.000515,12.059581,[293 139] ; [10 18],[284.55652174 147.44347826] ; [18.44347826  9.55652174],1
s3,1,0.000904,11.014433,[227 195] ; [ 6 22],[218.50222222 203.49777778] ; [14.49777778 13.50222222],1
d5,1,0.001025,10.781188,[333  97] ; [14 14],[325.7860262 104.2139738] ; [21.2139738  6.7860262],0
n4,1,0.003166,8.709189,[299 130] ; [12 16],[291.9452954 137.0547046] ; [19.0547046  8.9452954],0
d1,1,0.00348,8.53714,[231 201] ; [ 7 21],[223.51304348 208.48695652] ; [14.48695652 13.51304348],0
a4,1,0.003928,8.316618,[180 250] ; [ 4 24],[172.7510917 257.2489083] ; [11.2489083 16.7510917],0
s2,1,0.006289,7.465536,[205 222] ; [ 6 22],[198.01538462 228.98461538] ; [12.98461538 15.01538462],0
a3,1,0.008524,6.919915,[289 141] ; [12 16],[282.59825328 147.40174672] ; [18.40174672  9.59825328],0
n6,1,0.008875,6.847723,[349  81] ; [17 11],[343.62445415  86.37554585] ; [22.37554585  5.62445415],0
s7,1,0.029962,4.711453,[170 248] ; [ 5 21],[164.75225225 253.24774775] ; [10.24774775 15.75225225],0
a1,1,0.031055,4.649914,[ 13 419] ; [ 3 25],[ 15.02608696 416.97391304] ; [ 0.97391304 27.02608696],0
u2,1,0.036415,4.377559,[76 65] ; [13  3],[79.92993631 61.07006369] ; [9.07006369 6.92993631],0
a7,1,0.042302,4.12308,[308 122] ; [15 13],[303.25327511 126.74672489] ; [19.74672489  8.25327511],0
n2,1,0.042924,4.098401,[102  30] ; [8 7],[98.7755102 33.2244898] ; [11.2244898  3.7755102],0
d2,1,0.051043,3.806853,[188 241] ; [ 7 21],[183.05251641 245.94748359] ; [11.94748359 16.05251641],0
d4,1,0.052041,3.774434,[343  87] ; [18 10],[338.930131  91.069869] ; [22.069869  5.930131],0
n1,1,0.058833,3.569975,[49 80] ; [ 2 13],[45.6875 83.3125] ; [5.3125 9.6875],0
a6,1,0.060912,3.512374,[290 141] ; [14 14],[285.45533769 145.54466231] ; [18.54466231  9.45533769],0
v1,1,0.06421,3.425166,[196 225] ; [ 8 20],[191.27839644 229.72160356] ; [12.72160356 15.27839644],0
p6,1,0.075104,3.167799,[109 315] ; [ 3 25],[105.0619469 318.9380531] ; [ 6.9380531 21.0619469],0
v3,1,0.085917,2.949267,[138 273] ; [ 5 23],[133.87927107 277.12072893] ; [ 9.12072893 18.87927107],0
p10,1,0.102855,2.660706,[316 107] ; [17 11],[312.32594235 110.67405765] ; [20.67405765  7.32594235],0
s5,1,0.126642,2.333188,[114 301] ; [ 4 24],[110.54176072 304.45823928] ; [ 7.45823928 20.54176072],0
u3,1,0.128212,2.314026,[81 60] ; [ 6 10],[78.13375796 62.86624204] ; [8.86624204 7.13375796],0
