Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,105.870254,[ 4 88] ; [201 106],[47.26817043 44.73182957] ; [157.73182957 149.26817043],1
d5,1,0.0,75.474476,[40 52] ; [267  40],[70.78696742 21.21303258] ; [236.21303258  70.78696742],1
d3,1,0.0,59.610412,[29 63] ; [231  76],[59.94987469 32.05012531] ; [200.05012531 106.94987469],1
d2,1,0.0,30.621606,[18 74] ; [159 145],[41.12121212 50.87878788] ; [135.87878788 168.12121212],1
a5,1,3e-06,22.140647,[47 45] ; [235  72],[65.02255639 26.97744361] ; [216.97744361  90.02255639],1
a4,1,4e-06,21.505008,[21 69] ; [156 150],[40.22727273 49.77272727] ; [136.77272727 169.22727273],1
r3,1,5e-06,20.767653,[71 20] ; [286  18],[82.24556962  8.75443038] ; [274.75443038  29.24556962],1
a3,1,6e-06,20.362092,[42 48] ; [221  85],[59.77272727 30.22727273] ; [203.22727273 102.77272727],1
u1,1,3e-05,17.409671,[ 1 91] ; [ 57 250],[13.37343358 78.62656642] ; [ 44.62656642 262.37343358],1
a7,1,0.000403,12.519733,[52 40] ; [232  75],[65.48370927 26.51629073] ; [218.51629073  88.48370927],1
a2,1,0.000426,12.413795,[ 8 84] ; [ 80 227],[20.29072682 71.70927318] ; [ 67.70927318 239.29072682],1
v2,1,0.001078,10.688353,[30 56] ; [162 133],[43.33858268 42.66141732] ; [148.66141732 146.33858268],0
p10,1,0.001386,10.224705,[55 34] ; [238  65],[66.52295918 22.47704082] ; [226.47704082  76.52295918],0
r4,1,0.001753,9.791644,[67 25] ; [266  41],[76.78195489 15.21804511] ; [256.21804511  50.78195489],0
r1,1,0.00381,8.371982,[58 34] ; [238  67],[68.59445844 23.40554156] ; [227.40554156  77.59445844],0
p9,1,0.006737,7.341707,[59 30] ; [241  60],[68.46153846 20.53846154] ; [231.53846154  69.46153846],0
r2,1,0.007784,7.082518,[79 13] ; [282  17],[84.94117647  7.05882353] ; [276.05882353  22.94117647],0
s2,1,0.008911,6.840544,[20 70] ; [113 192],[30.30379747 59.69620253] ; [102.69620253 202.30379747],0
p2,1,0.013201,6.141989,[65 27] ; [250  53],[73.36708861 18.63291139] ; [241.63291139  61.36708861],0
u2,1,0.016551,5.743392,[17 33] ; [46 37],[23.68421053 26.31578947] ; [39.31578947 43.68421053],0
p1,1,0.017185,5.677429,[15 77] ; [ 24 281],[ 9.03778338 82.96221662] ; [ 29.96221662 275.03778338],0
s5,1,0.031009,4.652438,[14 74] ; [ 81 217],[21.65803109 66.34196891] ; [ 73.34196891 224.65803109],0
b3,1,0.03195,4.60116,[12 42] ; [ 67 109],[18.54782609 35.45217391] ; [ 60.45217391 115.54782609],0
b2,1,0.03195,4.60116,[12 42] ; [ 67 109],[18.54782609 35.45217391] ; [ 60.45217391 115.54782609],0
u3,1,0.032957,4.548017,[17 33] ; [45 40],[22.96296296 27.03703704] ; [39.03703704 45.96296296],0
p4,1,0.03684,4.357777,[41 51] ; [172 130],[49.73604061 42.26395939] ; [163.26395939 138.73604061],0
v4,1,0.043431,4.078561,[77 14] ; [280  25],[82.03787879  8.96212121] ; [274.96212121  30.03787879],0
p11,1,0.056289,3.643484,[63 29] ; [240  67],[69.86466165 22.13533835] ; [233.13533835  73.86466165],0
p7,1,0.065338,3.396426,[43 46] ; [178 122],[50.56298201 38.43701799] ; [170.43701799 129.56298201],0
n6,1,0.090325,2.868575,[70 22] ; [254  49],[75.46329114 16.53670886] ; [248.53670886  54.46329114],0
s6,1,0.096631,2.760288,[39 50] ; [161 138],[45.87628866 43.12371134] ; [154.12371134 144.87628866],0
s4,1,0.117913,2.444825,[16 75] ; [ 34 266],[11.63682864 79.36317136] ; [ 38.36317136 261.63682864],0
v1,1,0.131794,2.271247,[37 54] ; [149 151],[43.28900256 47.71099744] ; [142.71099744 157.28900256],0
n5,1,0.147327,2.099713,[81 11] ; [248  56],[76.43434343 15.56565657] ; [252.56565657  51.43434343],0
s7,1,0.153801,2.034139,[19 65] ; [ 90 204],[24.22222222 59.77777778] ; [ 84.77777778 209.22222222],0
a8,1,0.213209,1.549502,[ 8 75] ; [ 42 238],[11.43250689 71.56749311] ; [ 38.56749311 241.43250689],0
a6,1,0.318145,0.996556,[60 32] ; [217  90],[63.86967419 28.13032581] ; [213.13032581  93.86967419],0
p3,1,0.335819,0.926327,[37 54] ; [141 163],[41.00759494 49.99240506] ; [136.99240506 167.00759494],0
p6,1,0.359476,0.839725,[23 66] ; [ 93 208],[26.47179487 62.52820513] ; [ 89.52820513 211.47179487],0
b1,1,0.404364,0.695312,[33 59] ; [125 182],[36.43107769 55.56892231] ; [121.56892231 185.43107769],0
s1,1,0.476699,0.506405,[ 4 85] ; [  9 295],[ 2.94402036 86.05597964] ; [ 10.05597964 293.94402036],0
p5,1,0.537459,0.38027,[ 7 84] ; [ 30 275],[ 8.50252525 82.49747475] ; [ 28.49747475 276.50252525],0
b4,1,0.559096,0.341272,[52 40] ; [184 123],[54.4160401 37.5839599] ; [181.5839599 125.4160401],0
p12,1,0.632412,0.228804,[ 6 85] ; [ 16 287],[ 5.08121827 85.91878173] ; [ 16.91878173 286.08121827],0
p8,1,0.633246,0.227685,[39 50] ; [141 161],[40.97186701 48.02813299] ; [139.02813299 162.97186701],0
n3,1,0.640356,0.218277,[16  7] ; [47 16],[16.84883721  6.15116279] ; [46.15116279 16.84883721],0
v3,1,0.732605,0.116733,[31 58] ; [ 98 200],[29.66666667 59.33333333] ; [ 99.33333333 198.66666667],0
