Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001131,10.599268,[5 7] ; [26  3],[9.07317073 2.92682927] ; [21.92682927  7.07317073],0
u3,1,0.023868,5.104167,[2 1] ; [ 1 11],[0.6 2.4] ; [2.4 9.6],0
d4,1,0.038158,4.297977,[10  2] ; [14 15],[7.02439024 4.97560976] ; [16.97560976 12.02439024],0
b5,1,0.103016,2.658226,[7 5] ; [ 9 20],[4.68292683 7.31707317] ; [11.31707317 17.68292683],0
r2,1,0.141032,2.166667,[6 6] ; [20  7],[8. 4.] ; [18.  9.],0
n3,1,0.17595,1.831502,[3 2] ; [ 4 11],[1.75 3.25] ; [5.25 9.75],0
v4,1,0.23102,1.434567,[7 5] ; [11 18],[5.26829268 6.73170732] ; [12.73170732 16.26829268],0
d3,1,0.23102,1.434567,[7 5] ; [11 18],[5.26829268 6.73170732] ; [12.73170732 16.26829268],0
a1,1,0.245282,1.349976,[ 1 11] ; [ 7 22],[2.34146341 9.65853659] ; [ 5.65853659 23.34146341],0
p7,1,0.267201,1.231061,[3 9] ; [ 3 24],[ 1.84615385 10.15384615] ; [ 4.15384615 22.84615385],0
d2,1,0.331569,0.942761,[4 8] ; [14 14],[5.4 6.6] ; [12.6 15.4],0
n1,1,0.374857,0.7875,[2 3] ; [10  6],[2.85714286 2.14285714] ; [9.14285714 6.85714286],0
s1,1,0.385549,0.752934,[3 9] ; [ 4 25],[2.04878049 9.95121951] ; [ 4.95121951 24.04878049],0
b3,1,0.415439,0.663182,[2 5] ; [11 13],[2.93548387 4.06451613] ; [10.06451613 13.93548387],0
b2,1,0.415439,0.663182,[2 5] ; [11 13],[2.93548387 4.06451613] ; [10.06451613 13.93548387],0
a7,1,0.431175,0.619657,[7 5] ; [13 16],[5.85365854 6.14634146] ; [14.14634146 14.85365854],0
a3,1,0.461743,0.541667,[9 3] ; [17 10],[8. 4.] ; [18.  9.],0
p9,1,0.46735,0.528235,[2 9] ; [ 8 19],[2.89473684 8.10526316] ; [ 7.10526316 19.89473684],0
s3,1,0.489399,0.477847,[ 2 10] ; [ 7 19],[2.84210526 9.15789474] ; [ 6.15789474 19.84210526],0
b4,1,0.49668,0.462024,[8 4] ; [16 13],[7.02439024 4.97560976] ; [16.97560976 12.02439024],0
d5,1,0.49668,0.462024,[8 4] ; [16 13],[7.02439024 4.97560976] ; [16.97560976 12.02439024],0
a4,1,0.514991,0.423913,[4 8] ; [12 15],[4.92307692 7.07692308] ; [11.07692308 15.92307692],0
u2,1,0.518605,0.416667,[1 2] ; [ 2 10],[0.6 2.4] ; [2.4 9.6],0
v3,1,0.54542,0.365587,[4 8] ; [ 7 22],[3.2195122 8.7804878] ; [ 7.7804878 21.2195122],0
s7,1,0.558612,0.342113,[1 9] ; [ 5 23],[1.57894737 8.42105263] ; [ 4.42105263 23.57894737],0
p4,1,0.601921,0.272109,[ 2 10] ; [ 3 25],[ 1.5 10.5] ; [ 3.5 24.5],0
a5,1,0.612797,0.256122,[6 6] ; [17 12],[6.73170732 5.26829268] ; [16.26829268 12.73170732],0
s4,1,0.626901,0.236287,[ 1 11] ; [ 4 25],[ 1.46341463 10.53658537] ; [ 3.53658537 25.46341463],0
s2,1,0.626901,0.236287,[ 1 11] ; [ 4 25],[ 1.46341463 10.53658537] ; [ 3.53658537 25.46341463],0
p8,1,0.656178,0.1982,[3 8] ; [ 6 23],[2.475 8.525] ; [ 6.525 22.475],0
n2,1,0.695943,0.152727,[2 3] ; [8 8],[2.38095238 2.61904762] ; [7.61904762 8.38095238],0
a6,1,0.699395,0.149102,[7 5] ; [15 14],[6.43902439 5.56097561] ; [15.56097561 13.43902439],0
s6,1,0.761595,0.092044,[3 9] ; [ 6 23],[2.63414634 9.36585366] ; [ 6.36585366 22.63414634],0
r4,1,0.812765,0.056103,[ 2 10] ; [ 4 25],[ 1.75609756 10.24390244] ; [ 4.24390244 24.75609756],0
a2,1,0.812765,0.056103,[ 2 10] ; [ 4 25],[ 1.75609756 10.24390244] ; [ 4.24390244 24.75609756],0
p3,1,0.812765,0.056103,[ 2 10] ; [ 4 25],[ 1.75609756 10.24390244] ; [ 4.24390244 24.75609756],0
p11,1,0.812765,0.056103,[ 2 10] ; [ 4 25],[ 1.75609756 10.24390244] ; [ 4.24390244 24.75609756],0
r1,1,0.823451,0.049777,[5 7] ; [11 18],[4.68292683 7.31707317] ; [11.31707317 17.68292683],0
s5,1,0.843435,0.039007,[ 1 11] ; [ 3 26],[ 1.17073171 10.82926829] ; [ 2.82926829 26.17073171],0
v2,1,0.846758,0.037348,[ 2 10] ; [ 4 24],[ 1.8 10.2] ; [ 4.2 23.8],0
n6,1,0.944356,0.004872,[5 7] ; [12 16],[5.1 6.9] ; [11.9 16.1],0
v1,1,0.953363,0.00342,[3 9] ; [ 7 22],[2.92682927 9.07317073] ; [ 7.07317073 21.92682927],0
p1,1,0.964507,0.00198,[ 2 10] ; [ 5 24],[2.04878049 9.95121951] ; [ 4.95121951 24.04878049],0
d1,1,0.986442,0.000289,[5 7] ; [12 17],[4.97560976 7.02439024] ; [12.02439024 16.97560976],0
b1,1,0.986442,0.000289,[7 5] ; [17 12],[7.02439024 4.97560976] ; [16.97560976 12.02439024],0
p10,1,1.0,0.0,[3 9] ; [ 7 21],[3. 9.] ; [ 7. 21.],0
