Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000174,14.095109,[57 57] ; [35  7],[67.23076923 46.76923077] ; [24.76923077 17.23076923],1
s2,1,0.001621,9.935843,[39 76] ; [26 16],[47.61146497 67.38853503] ; [17.38853503 24.61146497],0
s5,1,0.005917,7.575304,[30 84] ; [20 20],[37.01298701 76.98701299] ; [12.98701299 27.01298701],0
s7,1,0.014659,5.956944,[30 83] ; [19 21],[36.18954248 76.81045752] ; [12.81045752 27.18954248],0
d3,1,0.031244,4.639523,[72 44] ; [33  8],[77.57961783 38.42038217] ; [27.42038217 13.57961783],0
s3,1,0.03826,4.293434,[44 70] ; [24 18],[49.69230769 64.30769231] ; [18.30769231 23.69230769],0
p11,1,0.058527,3.578629,[87 29] ; [25 17],[82.2278481 33.7721519] ; [29.7721519 12.2278481],0
r2,1,0.064636,3.414249,[101  14] ; [41  1],[104.01273885  10.98726115] ; [37.98726115  4.01273885],0
p1,1,0.065124,3.401841,[  3 111] ; [ 4 38],[  5.11538462 108.88461538] ; [ 1.88461538 40.11538462],0
a5,1,0.097049,2.753385,[63 53] ; [29 13],[67.5443038 48.4556962] ; [24.4556962 17.5443038],0
p10,1,0.115896,2.471926,[77 36] ; [34  8],[80.92258065 32.07741935] ; [30.07741935 11.92258065],0
b5,1,0.234325,1.414411,[68 48] ; [29 13],[71.21518987 44.78481013] ; [25.78481013 16.21518987],0
p2,1,0.244225,1.35604,[89 25] ; [29 13],[86.23076923 27.76923077] ; [31.76923077 10.23076923],0
p6,1,0.253348,1.304744,[23 92] ; [12 30],[25.63694268 89.36305732] ; [ 9.36305732 32.63694268],0
p7,1,0.324488,0.97077,[61 53] ; [25 15],[63.66233766 50.33766234] ; [22.33766234 17.66233766],0
p5,1,0.349922,0.87374,[  7 108] ; [ 1 41],[  5.85987261 109.14012739] ; [ 2.14012739 39.85987261],0
v3,1,0.371812,0.7976,[26 83] ; [13 29],[28.15231788 80.84768212] ; [10.84768212 31.15231788],0
u2,1,0.388052,0.745037,[23 23] ; [ 6 10],[21.51612903 24.48387097] ; [7.48387097 8.51612903],0
n5,1,0.407279,0.686729,[44 72] ; [19 23],[46.25316456 69.74683544] ; [16.74683544 25.25316456],0
d5,1,0.421697,0.645582,[80 36] ; [31 10],[82.01273885 33.98726115] ; [28.98726115 12.01273885],0
a6,1,0.465978,0.531498,[71 45] ; [23 19],[69.01265823 46.98734177] ; [24.98734177 17.01265823],0
a2,1,0.475852,0.508355,[ 16 100] ; [ 4 38],[ 14.6835443 101.3164557] ; [ 5.3164557 36.6835443],0
b3,1,0.525648,0.402797,[17 35] ; [ 5 15],[15.88888889 36.11111111] ; [ 6.11111111 13.88888889],0
b2,1,0.525648,0.402797,[17 35] ; [ 5 15],[15.88888889 36.11111111] ; [ 6.11111111 13.88888889],0
n3,1,0.534091,0.386602,[25 18] ; [12  6],[26.08196721 16.91803279] ; [10.91803279  7.08196721],0
a7,1,0.546544,0.363545,[82 34] ; [31 10],[83.49044586 32.50955414] ; [29.50955414 11.49044586],0
b1,1,0.55626,0.346221,[36 80] ; [11 31],[34.50632911 81.49367089] ; [12.49367089 29.50632911],0
u3,1,0.571061,0.320911,[25 21] ; [10  6],[25.96774194 20.03225806] ; [9.03225806 6.96774194],0
p12,1,0.575112,0.314203,[  5 111] ; [ 1 41],[  4.40506329 111.59493671] ; [ 1.59493671 40.40506329],0
a4,1,0.626449,0.236907,[35 81] ; [11 31],[33.7721519 82.2278481] ; [12.2278481 29.7721519],0
p9,1,0.643797,0.21381,[87 26] ; [33  8],[88.05194805 24.94805195] ; [31.94805195  9.05194805],0
u1,1,0.647506,0.209059,[ 11 105] ; [ 3 39],[ 10.27848101 105.72151899] ; [ 3.72151899 38.27848101],0
v4,1,0.655142,0.199478,[108   6] ; [39  3],[107.42307692   6.57692308] ; [39.57692308  2.42307692],0
d1,1,0.68338,0.166346,[51 65] ; [20 22],[52.12658228 63.87341772] ; [18.87341772 23.12658228],0
s8,1,0.701367,0.147054,[32 83] ; [13 29],[32.96178344 82.03821656] ; [12.03821656 29.96178344],0
d4,1,0.722389,0.126215,[88 28] ; [33  9],[88.83544304 27.16455696] ; [32.16455696  9.83544304],0
v2,1,0.726722,0.122143,[54 58] ; [18 22],[53.05263158 58.94736842] ; [18.94736842 21.05263158],0
v1,1,0.737322,0.112494,[46 66] ; [16 26],[45.09090909 66.90909091] ; [16.90909091 25.09090909],0
r4,1,0.741581,0.108742,[94 22] ; [35  7],[94.70886076 21.29113924] ; [34.29113924  7.70886076],0
p8,1,0.767836,0.087147,[50 66] ; [17 25],[49.18987342 66.81012658] ; [17.81012658 24.18987342],0
s1,1,0.789286,0.071416,[  2 114] ; [ 1 41],[  2.20253165 113.79746835] ; [ 0.79746835 41.20253165],0
p4,1,0.81111,0.057119,[50 66] ; [19 23],[50.65822785 65.34177215] ; [18.34177215 23.65822785],0
p3,1,0.814614,0.05498,[41 75] ; [14 28],[40.37974684 75.62025316] ; [14.62025316 27.37974684],0
a3,1,0.82889,0.04671,[69 46] ; [26 16],[69.58598726 45.41401274] ; [25.41401274 16.58598726],0
r1,1,0.864502,0.02912,[79 37] ; [28 14],[78.55696203 37.44303797] ; [28.44303797 13.55696203],0
a1,1,0.942158,0.005265,[  3 113] ; [ 1 41],[  2.93670886 113.06329114] ; [ 1.06329114 40.93670886],0
d2,1,0.954575,0.003245,[42 74] ; [15 27],[41.84810127 74.15189873] ; [15.15189873 26.84810127],0
r3,1,0.957142,0.002888,[108   8] ; [39  3],[107.92405063   8.07594937] ; [39.07594937  2.92405063],0
n1,1,0.965564,0.001864,[10 34] ; [ 4 14],[ 9.93548387 34.06451613] ; [ 4.06451613 13.93548387],0
n2,1,0.99181,0.000105,[31 12] ; [13  5],[31.01639344 11.98360656] ; [12.98360656  5.01639344],0
b4,1,0.996295,2.2e-05,[69 47] ; [25 17],[69.01265823 46.98734177] ; [24.98734177 17.01265823],0
