Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,8e-06,19.841916,[90 27] ; [17 26],[78.24375 38.75625] ; [28.75625 14.24375],1
p7,1,1.7e-05,18.444623,[72 45] ; [10 33],[59.9625 57.0375] ; [22.0375 20.9625],1
p9,1,6.1e-05,16.086422,[84 33] ; [15 26],[73.31012658 43.68987342] ; [25.68987342 15.31012658],1
v4,1,0.000294,13.110182,[106   9] ; [30 13],[98.98734177 16.01265823] ; [37.01265823  5.98734177],1
p8,1,0.003346,8.608364,[54 62] ; [ 9 34],[45.96226415 70.03773585] ; [17.03773585 25.96226415],0
p10,1,0.006081,7.526109,[70 46] ; [15 27],[62.40506329 53.59493671] ; [22.59493671 19.40506329],0
v1,1,0.014426,5.985254,[46 69] ; [ 8 34],[39.55414013 75.44585987] ; [14.44585987 27.55414013],0
p3,1,0.017346,5.661058,[46 71] ; [ 8 34],[39.73584906 77.26415094] ; [14.26415094 27.73584906],0
a6,1,0.038896,4.265401,[73 44] ; [19 24],[67.275 49.725] ; [24.725 18.275],0
p4,1,0.043795,4.064452,[47 69] ; [10 33],[41.58490566 74.41509434] ; [15.41509434 27.58490566],0
r3,1,0.047067,3.942987,[108   9] ; [35  8],[104.56875  12.43125] ; [38.43125  4.56875],0
s3,1,0.055639,3.662817,[30 84] ; [ 5 37],[25.57692308 88.42307692] ; [ 9.42307692 32.57692308],0
a5,1,0.062204,3.477613,[71 46] ; [19 24],[65.8125 51.1875] ; [24.1875 18.8125],0
s1,1,0.064703,3.412523,[  3 114] ; [ 4 39],[  5.11875 111.88125] ; [ 1.88125 41.11875],0
s8,1,0.071183,3.255519,[26 91] ; [ 4 38],[22.0754717 94.9245283] ; [ 7.9245283 34.0754717],0
d3,1,0.071524,3.247696,[83 34] ; [24 19],[78.24375 38.75625] ; [28.75625 14.24375],0
s4,1,0.108494,2.576029,[  9 108] ; [ 7 36],[ 11.7 105.3] ; [ 4.3 38.7],0
r4,1,0.112466,2.519228,[93 24] ; [29 14],[89.2125 27.7875] ; [32.7875 10.2125],0
r1,1,0.121291,2.400575,[88 29] ; [27 16],[84.09375 32.90625] ; [30.90625 12.09375],0
n6,1,0.122559,2.384309,[73 44] ; [21 22],[68.7375 48.2625] ; [25.2625 17.7375],0
n3,1,0.140339,2.174234,[29  9] ; [9 7],[26.74074074 11.25925926] ; [11.25925926  4.74074074],0
a7,1,0.151784,2.054229,[87 30] ; [27 16],[83.3625 33.6375] ; [30.6375 12.3625],0
n4,1,0.175757,1.833143,[52 65] ; [14 29],[48.2625 68.7375] ; [17.7375 25.2625],0
u3,1,0.339545,0.912149,[18 22] ; [10  7],[19.64912281 20.35087719] ; [8.35087719 8.64912281],0
u1,1,0.346711,0.885458,[  7 110] ; [ 1 42],[  5.85 111.15] ; [ 2.15 40.85],0
p5,1,0.346711,0.885458,[  7 110] ; [ 1 42],[  5.85 111.15] ; [ 2.15 40.85],0
b1,1,0.358036,0.844771,[45 72] ; [20 23],[47.53125 69.46875] ; [17.46875 25.53125],0
a2,1,0.363958,0.824192,[ 14 103] ; [ 3 40],[ 12.43125 104.56875] ; [ 4.56875 38.43125],0
n2,1,0.390889,0.736174,[23 14] ; [9 9],[21.52727273 15.47272727] ; [10.47272727  7.52727273],0
u2,1,0.395546,0.721825,[21 19] ; [11  6],[22.45614035 17.54385965] ; [9.54385965 7.45614035],0
d4,1,0.410136,0.678407,[91 26] ; [36  7],[92.86875 24.13125] ; [34.13125  8.86875],0
a8,1,0.424381,0.638151,[ 9 98] ; [ 2 41],[ 7.84666667 99.15333333] ; [ 3.15333333 39.84666667],0
n1,1,0.425482,0.635123,[ 7 31] ; [ 5 13],[ 8.14285714 29.85714286] ; [ 3.85714286 14.14285714],0
s6,1,0.425666,0.634618,[41 75] ; [12 30],[38.91139241 77.08860759] ; [14.08860759 27.91139241],0
r2,1,0.430027,0.62275,[101  14] ; [34  7],[99.51923077 15.48076923] ; [35.48076923  5.51923077],0
d5,1,0.466071,0.531277,[83 34] ; [33 10],[84.825 32.175] ; [31.175 11.825],0
a3,1,0.487998,0.480938,[77 39] ; [26 17],[75.14465409 40.85534591] ; [27.85534591 15.14465409],0
d1,1,0.573807,0.316354,[54 63] ; [22 21],[55.575 61.425] ; [20.425 22.575],0
p6,1,0.640953,0.217497,[25 86] ; [ 8 34],[23.94117647 87.05882353] ; [ 9.05882353 32.94117647],0
d2,1,0.672468,0.178729,[42 75] ; [17 26],[43.14375 73.85625] ; [15.85625 27.14375],0
