Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,51.762987,[ 34 516] ; [27 62],[ 52.50391236 497.49608764] ; [ 8.49608764 80.50391236],1
p12,1,0.0,48.233641,[ 37 513] ; [27 61],[ 55.17241379 494.82758621] ; [ 8.82758621 79.17241379],1
s5,1,0.0,36.4868,[180 356] ; [55 25],[204.48051948 331.51948052] ; [30.51948052 49.48051948],1
p4,1,0.0,27.510743,[330 220] ; [79 10],[352.03442879 197.96557121] ; [56.96557121 32.03442879],1
p3,1,0.0,27.20101,[276 275] ; [71 18],[298.7453125 252.2546875] ; [48.2546875 40.7453125],1
p8,1,0.0,25.780954,[290 254] ; [73 16],[311.96208531 232.03791469] ; [51.03791469 37.96208531],1
p6,1,0.0,25.757348,[198 349] ; [57 31],[219.66141732 327.33858268] ; [35.33858268 52.66141732],1
a1,1,1e-06,24.323008,[ 16 536] ; [13 76],[ 24.97347894 527.02652106] ; [ 4.02652106 84.97347894],1
s7,1,0.000663,11.58997,[264 266] ; [58 25],[278.40130506 251.59869494] ; [43.59869494 39.40130506],1
v3,1,0.000959,10.904978,[214 324] ; [50 35],[227.98073836 310.01926164] ; [36.01926164 48.98073836],1
b5,1,0.00158,9.982742,[334 218] ; [38 51],[320.34945398 231.65054602] ; [51.65054602 37.34945398],0
r2,1,0.004251,8.173523,[527  19] ; [79  9],[521.88643533  24.11356467] ; [84.11356467  3.88643533],0
u4,1,0.004584,8.036499,[  7 545] ; [ 5 83],[ 10.35 541.65] ; [ 1.65 86.35],0
v1,1,0.00547,7.717231,[295 246] ; [60 25],[306.7971246 234.2028754] ; [48.2028754 36.7971246],0
p7,1,0.006603,7.377828,[356 185] ; [70 17],[366.98407643 174.01592357] ; [59.01592357 27.98407643],0
s6,1,0.009992,6.636276,[375 168] ; [68 14],[384.8784 158.1216] ; [58.1216 23.8784],0
n4,1,0.025258,5.006107,[449 103] ; [81  8],[456.41185647  95.58814353] ; [73.58814353 15.41185647],0
n5,1,0.029608,4.731926,[450 101] ; [81  8],[457.1578125  93.8421875] ; [73.8421875 15.1578125],0
s8,1,0.040096,4.213821,[254 296] ; [51 37],[262.93103448 287.06896552] ; [42.06896552 45.93103448],0
p9,1,0.06336,3.447162,[518  32] ; [88  1],[521.59624413  28.40375587] ; [84.40375587  4.59624413],0
s1,1,0.08796,2.911326,[ 13 533] ; [ 5 84],[ 15.47716535 530.52283465] ; [ 2.52283465 86.47716535],0
p11,1,0.129285,2.301072,[469  83] ; [81  8],[473.6349454  78.3650546] ; [76.3650546 12.6349454],0
p2,1,0.141458,2.162027,[476  74] ; [82  7],[480.28169014  69.71830986] ; [77.71830986 11.28169014],0
a3,1,0.161127,1.963614,[400 150] ; [71 18],[405.39906103 144.60093897] ; [65.60093897 23.39906103],0
n3,1,0.166249,1.916446,[85 26] ; [9 6],[82.80952381 28.19047619] ; [11.19047619  3.80952381],0
b2,1,0.167977,1.900902,[123 198] ; [30 33],[127.8984375 193.1015625] ; [25.1015625 37.8984375],0
b3,1,0.167977,1.900902,[123 198] ; [30 33],[127.8984375 193.1015625] ; [25.1015625 37.8984375],0
