Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,49.342154,[106  49] ; [ 2 36],[86.7357513 68.2642487] ; [21.2642487 16.7357513],1
d4,1,0.0,29.055012,[143  12] ; [22 16],[132.51295337  22.48704663] ; [32.48704663  5.51295337],1
d3,1,0.000128,14.669509,[130  25] ; [21 17],[121.26943005  33.73056995] ; [29.73056995  8.26943005],1
d2,1,0.000173,14.107449,[72 83] ; [ 5 33],[61.83937824 93.16062176] ; [15.16062176 22.83937824],1
a4,1,0.000943,10.936756,[60 95] ; [ 4 34],[ 51.39896373 103.60103627] ; [12.60103627 25.39896373],1
a5,1,0.001482,10.10051,[108  47] ; [16 22],[99.58549223 55.41450777] ; [24.41450777 13.58549223],0
a3,1,0.005103,7.842427,[107  48] ; [17 21],[99.58549223 55.41450777] ; [24.41450777 13.58549223],0
v2,1,0.008939,6.834966,[83 64] ; [12 25],[75.89673913 71.10326087] ; [19.10326087 17.89673913],0
a2,1,0.018057,5.590657,[ 34 121] ; [ 2 36],[ 28.9119171 126.0880829] ; [ 7.0880829 30.9119171],0
b4,1,0.043219,4.086824,[101  54] ; [18 20],[95.56994819 59.43005181] ; [23.43005181 14.56994819],0
p7,1,0.083529,2.99487,[74 77] ; [24 13],[78.71276596 72.28723404] ; [19.28723404 17.71276596],0
r2,1,0.101447,2.682647,[140  11] ; [32  6],[137.41798942  13.58201058] ; [34.58201058  3.41798942],0
u3,1,0.114332,2.4933,[33 14] ; [10 10],[30.1641791 16.8358209] ; [12.8358209  7.1641791],0
v1,1,0.136747,2.214189,[60 89] ; [10 27],[56.07526882 92.92473118] ; [13.92473118 23.07526882],0
s6,1,0.192931,1.695094,[89 65] ; [17 20],[85.46596859 68.53403141] ; [20.53403141 16.46596859],0
b2,1,0.206699,1.594394,[25 58] ; [ 3 16],[22.78431373 60.21568627] ; [ 5.21568627 13.78431373],0
b3,1,0.206699,1.594394,[25 58] ; [ 3 16],[22.78431373 60.21568627] ; [ 5.21568627 13.78431373],0
n6,1,0.215336,1.535185,[97 57] ; [28 10],[100.26041667  53.73958333] ; [24.73958333 13.26041667],0
p10,1,0.228888,1.447761,[106  44] ; [23 15],[102.92553191  47.07446809] ; [26.07446809 11.92553191],0
s7,1,0.248071,1.334135,[55 93] ; [10 27],[52. 96.] ; [13. 24.],0
s2,1,0.289278,1.122981,[65 90] ; [12 25],[62.16145833 92.83854167] ; [14.83854167 22.16145833],0
b5,1,0.294825,1.097457,[96 59] ; [27 11],[98.78238342 56.21761658] ; [24.21761658 13.78238342],0
p12,1,0.300898,1.070209,[  6 147] ; [ 3 35],[  7.20942408 145.79057592] ; [ 1.79057592 36.20942408],0
a6,1,0.30832,1.03786,[111  44] ; [24 14],[108.41968912  46.58031088] ; [26.58031088 11.41968912],0
s5,1,0.334143,0.932773,[ 42 108] ; [ 7 28],[ 39.72972973 110.27027027] ; [ 9.27027027 25.72972973],0
r1,1,0.338853,0.914765,[117  37] ; [26 12],[114.69791667  39.30208333] ; [28.30208333  9.69791667],0
b1,1,0.356322,0.850813,[ 49 106] ; [15 23],[ 51.39896373 103.60103627] ; [12.60103627 25.39896373],0
a1,1,0.393188,0.72906,[  4 151] ; [ 2 36],[  4.81865285 150.18134715] ; [ 1.18134715 36.81865285],0
a8,1,0.396208,0.719806,[  9 130] ; [ 4 34],[ 10.20903955 128.79096045] ; [ 2.79096045 35.20903955],0
s8,1,0.433797,0.612635,[ 51 104] ; [10 28],[ 48.98963731 106.01036269] ; [12.01036269 25.98963731],0
s3,1,0.442089,0.590855,[71 82] ; [15 23],[68.89005236 84.10994764] ; [17.10994764 20.89005236],0
p11,1,0.446528,0.57945,[100  55] ; [27 11],[101.99481865  53.00518135] ; [25.00518135 12.99481865],0
v4,1,0.493754,0.468336,[142  11] ; [34  4],[140.98429319  12.01570681] ; [35.01570681  2.98429319],0
p6,1,0.51349,0.426949,[ 37 114] ; [11 26],[ 38.55319149 112.44680851] ; [ 9.44680851 27.55319149],0
r3,1,0.51482,0.424258,[147   8] ; [35  3],[146.16580311   8.83419689] ; [35.83419689  2.16580311],0
p5,1,0.527804,0.398618,[  8 145] ; [ 3 35],[  8.81151832 144.18848168] ; [ 2.18848168 35.81151832],0
r4,1,0.534983,0.384917,[129  26] ; [30  8],[127.69430052  27.30569948] ; [31.30569948  6.69430052],0
n4,1,0.558893,0.341624,[61 94] ; [13 25],[59.43005181 95.56994819] ; [14.56994819 23.43005181],0
s4,1,0.602422,0.271359,[ 27 128] ; [ 8 30],[ 28.10880829 126.89119171] ; [ 6.89119171 31.10880829],0
n2,1,0.640055,0.21867,[28 20] ; [6 3],[28.63157895 19.36842105] ; [5.36842105 3.63157895],0
p2,1,0.656408,0.197917,[121  31] ; [29  9],[120.  32.] ; [30.  8.],0
p3,1,0.7274,0.121513,[57 96] ; [13 25],[56.07329843 96.92670157] ; [13.92670157 24.07329843],0
u2,1,0.72829,0.120687,[28 19] ; [11  9],[27.35820896 19.64179104] ; [11.64179104  8.35820896],0
v3,1,0.746368,0.104608,[ 44 104] ; [10 27],[ 43.2 104.8] ; [10.8 26.2],0
p1,1,0.75872,0.094349,[ 10 141] ; [ 2 36],[  9.58730159 141.41269841] ; [ 2.41269841 35.58730159],0
n1,1,0.786281,0.073519,[ 9 40] ; [2 7],[ 9.29310345 39.70689655] ; [1.70689655 7.29310345],0
