Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,73.01471,[197 133] ; [ 52 174],[147.78776978 182.21223022] ; [101.21223022 124.78776978],1
d1,1,0.070581,3.269448,[228 110] ; [140  93],[217.83537653 120.16462347] ; [150.16462347  82.83537653],0
s7,1,0.074797,3.174485,[190 129] ; [114 106],[179.91836735 139.08163265] ; [124.08163265  95.91836735],0
n2,1,0.090604,2.86361,[38  9] ; [39 20],[34.14150943 12.85849057] ; [42.85849057 16.14150943],0
p4,1,0.118375,2.438696,[223 109] ; [141  91],[214.26950355 117.73049645] ; [149.73049645  82.26950355],0
p12,1,0.119432,2.42475,[ 36 298] ; [ 16 215],[ 30.73982301 303.26017699] ; [ 21.26017699 209.73982301],0
d5,1,0.162957,1.946572,[289  48] ; [188  43],[283.00880282  53.99119718] ; [193.99119718  37.00880282],0
u1,1,0.176422,1.827507,[ 83 255] ; [ 46 187],[ 76.36077058 261.63922942] ; [ 52.63922942 180.36077058],0
p2,1,0.189833,1.718914,[288  47] ; [190  42],[282.41622575  52.58377425] ; [195.58377425  36.41622575],0
p8,1,0.197714,1.659177,[189 140] ; [120 111],[181.5375 147.4625] ; [127.4625 103.5375],0
a8,1,0.218713,1.512799,[ 55 239] ; [ 31 182],[ 49.86982249 244.13017751] ; [ 36.13017751 176.86982249],0
r4,1,0.244164,1.356389,[326  12] ; [220  13],[323.20140105  14.79859895] ; [222.79859895  10.20140105],0
a1,1,0.271808,1.2076,[ 20 318] ; [  9 224],[ 17.16637478 320.83362522] ; [ 11.83362522 221.16637478],0
s2,1,0.340432,0.908804,[184 147] ; [119 112],[178.45729537 152.54270463] ; [124.54270463 106.45729537],0
s5,1,0.341165,0.90605,[126 200] ; [ 78 147],[120.6969147 205.3030853] ; [ 83.3030853 141.6969147],0
u4,1,0.345662,0.88932,[ 10 328] ; [  4 229],[  8.28721541 329.71278459] ; [  5.71278459 227.28721541],0
p5,1,0.361649,0.832157,[ 42 293] ; [ 35 195],[ 45.65486726 289.34513274] ; [ 31.34513274 198.65486726],0
v4,1,0.372928,0.793885,[325  11] ; [221  11],[322.98591549  13.01408451] ; [223.01408451   8.98591549],0
a2,1,0.374076,0.79008,[100 238] ; [ 61 172],[ 95.30297723 242.69702277] ; [ 65.69702277 167.30297723],0
n5,1,0.43505,0.609305,[291  44] ; [197  36],[287.81690141  47.18309859] ; [200.18309859  32.81690141],0
d3,1,0.449586,0.571697,[243  93] ; [161  71],[238.98591549  97.01408451] ; [165.01408451  66.98591549],0
r2,1,0.457222,0.552687,[326   8] ; [224   8],[324.55830389   9.44169611] ; [225.44169611   6.55830389],0
s3,1,0.480191,0.498429,[189 140] ; [139  91],[193.04472272 135.95527728] ; [134.95527728  95.04472272],0
n1,1,0.503592,0.44736,[20 27] ; [28 29],[21.69230769 25.30769231] ; [26.30769231 30.69230769],0
s6,1,0.553343,0.351363,[232 101] ; [162  63],[235.12903226  97.87096774] ; [158.87096774  66.12903226],0
b4,1,0.596812,0.279831,[199 139] ; [132 101],[195.93345009 142.06654991] ; [135.06654991  97.93345009],0
p6,1,0.621136,0.244274,[139 192] ; [ 93 140],[136.15602837 194.84397163] ; [ 95.84397163 137.15602837],0
b5,1,0.692208,0.156705,[200 138] ; [134  99],[197.70928196 140.29071804] ; [136.29071804  96.70928196],0
u3,1,0.763038,0.090899,[46 29] ; [44 25],[46.875 28.125] ; [43.125 25.875],0
b2,1,0.776413,0.080654,[ 88 135] ; [57 93],[ 86.68900804 136.31099196] ; [58.31099196 91.68900804],0
b3,1,0.776413,0.080654,[ 88 135] ; [57 93],[ 86.68900804 136.31099196] ; [58.31099196 91.68900804],0
p1,1,0.864118,0.029287,[ 32 304] ; [ 23 208],[ 32.59259259 303.40740741] ; [ 22.40740741 208.59259259],0
a4,1,0.874228,0.025056,[171 165] ; [116 115],[170.07407407 165.92592593] ; [116.92592593 114.07407407],0
u2,1,0.895855,0.017135,[41 32] ; [38 31],[40.61267606 32.38732394] ; [38.38732394 30.61267606],0
