Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,30.921162,[26  5] ; [11 41],[13.81927711 17.18072289] ; [23.18072289 28.81927711],1
d5,1,7e-06,20.187488,[29  2] ; [23 29],[19.42168675 11.57831325] ; [32.57831325 19.42168675],1
d3,1,5.7e-05,16.209726,[26  5] ; [20 32],[17.18072289 13.81927711] ; [28.81927711 23.18072289],1
a5,1,0.002833,8.912279,[23  8] ; [21 31],[16.43373494 14.56626506] ; [27.56626506 24.43373494],0
a2,1,0.005702,7.642124,[ 6 25] ; [ 1 51],[ 2.61445783 28.38554217] ; [ 4.38554217 47.61445783],0
a4,1,0.018566,5.541956,[12 19] ; [ 8 43],[ 7.56097561 23.43902439] ; [12.43902439 38.56097561],0
u1,1,0.020563,5.36342,[ 6 25] ; [ 2 50],[ 2.98795181 28.01204819] ; [ 5.01204819 46.98795181],0
r1,1,0.021185,5.311514,[26  5] ; [31 21],[21.28915663  9.71084337] ; [35.71084337 16.28915663],0
a3,1,0.021564,5.280599,[20 11] ; [20 32],[14.93975904 16.06024096] ; [25.06024096 26.93975904],0
r2,1,0.037503,4.327402,[30  1] ; [42 10],[26.89156627  4.10843373] ; [45.10843373  6.89156627],0
r4,1,0.040379,4.201885,[28  3] ; [37 15],[24.27710843  6.72289157] ; [40.72289157 11.27710843],0
n4,1,0.044916,4.021777,[23  8] ; [27 25],[18.6746988 12.3253012] ; [31.3253012 20.6746988],0
p8,1,0.046162,3.975683,[21 10] ; [23 28],[16.63414634 14.36585366] ; [27.36585366 23.63414634],0
u2,1,0.054721,3.69057,[8 2] ; [14 17],[5.36585366 4.63414634] ; [16.63414634 14.36585366],0
a6,1,0.056187,3.646493,[21 10] ; [24 28],[16.80722892 14.19277108] ; [28.19277108 23.80722892],0
r3,1,0.056594,3.634477,[30  1] ; [43  9],[27.26506024  3.73493976] ; [45.73493976  6.26506024],0
p11,1,0.061318,3.501363,[22  9] ; [26 26],[17.92771084 13.07228916] ; [30.07228916 21.92771084],0
p10,1,0.066067,3.37813,[14 17] ; [13 38],[10.20731707 20.79268293] ; [16.79268293 34.20731707],0
s8,1,0.068181,3.326278,[11 20] ; [ 9 42],[ 7.56097561 23.43902439] ; [12.43902439 38.56097561],0
n3,1,0.076967,3.12782,[3 4] ; [15  4],[4.84615385 2.15384615] ; [13.15384615  5.84615385],0
u3,1,0.097196,2.750959,[8 3] ; [14 18],[5.62790698 5.37209302] ; [16.37209302 15.62790698],0
b4,1,0.114636,2.489114,[21 10] ; [26 26],[17.55421687 13.44578313] ; [29.44578313 22.55421687],0
n1,1,0.151494,2.057143,[1 5] ; [9 9],[2.5 3.5] ; [ 7.5 10.5],0
p6,1,0.156672,2.006062,[ 8 22] ; [22 30],[10.97560976 19.02439024] ; [19.02439024 32.97560976],0
a7,1,0.158039,1.992894,[21 10] ; [27 25],[17.92771084 13.07228916] ; [30.07228916 21.92771084],0
b3,1,0.198887,1.650526,[ 2 16] ; [ 8 22],[ 3.75 14.25] ; [ 6.25 23.75],0
b2,1,0.198887,1.650526,[ 2 16] ; [ 8 22],[ 3.75 14.25] ; [ 6.25 23.75],0
p2,1,0.254403,1.298961,[25  6] ; [36 16],[22.78313253  8.21686747] ; [38.21686747 13.78313253],0
s6,1,0.254826,1.296648,[18 13] ; [23 28],[15.5 15.5] ; [25.5 25.5],0
n5,1,0.262786,1.254021,[20 11] ; [27 25],[17.55421687 13.44578313] ; [29.44578313 22.55421687],0
s1,1,0.267364,1.230223,[ 1 30] ; [ 5 46],[ 2.26829268 28.73170732] ; [ 3.73170732 47.26829268],0
b1,1,0.280975,1.162368,[21 10] ; [29 23],[18.6746988 12.3253012] ; [31.3253012 20.6746988],0
a1,1,0.284963,1.143267,[ 2 29] ; [ 1 51],[ 1.12048193 29.87951807] ; [ 1.87951807 50.12048193],0
v2,1,0.324798,0.969529,[15 14] ; [21 31],[12.88888889 16.11111111] ; [23.11111111 28.88888889],0
s5,1,0.458651,0.549185,[ 7 24] ; [ 8 42],[ 5.74074074 25.25925926] ; [ 9.25925926 40.74074074],0
v4,1,0.473905,0.512855,[28  2] ; [46  6],[27.07317073  2.92682927] ; [46.92682927  5.07317073],0
b5,1,0.538899,0.377585,[20 11] ; [30 22],[18.6746988 12.3253012] ; [31.3253012 20.6746988],0
s2,1,0.548238,0.360484,[14 17] ; [20 32],[12.69879518 18.30120482] ; [21.30120482 30.69879518],0
p1,1,0.591875,0.287425,[ 2 29] ; [ 2 50],[ 1.4939759 29.5060241] ; [ 2.5060241 49.4939759],0
p5,1,0.606042,0.265979,[ 2 29] ; [ 2 49],[ 1.51219512 29.48780488] ; [ 2.48780488 48.51219512],0
a8,1,0.61457,0.253573,[ 4 24] ; [ 5 43],[ 3.31578947 24.68421053] ; [ 5.68421053 42.31578947],0
s7,1,0.638067,0.22128,[10 19] ; [15 36],[ 9.0625 19.9375] ; [15.9375 35.0625],0
s3,1,0.713135,0.135166,[16 15] ; [29 23],[16.80722892 14.19277108] ; [28.19277108 23.80722892],0
n2,1,0.738568,0.11139,[4 2] ; [14  5],[4.32 1.68] ; [13.68  5.32],0
v3,1,0.764708,0.089583,[ 8 23] ; [15 37],[ 8.59036145 22.40963855] ; [14.40963855 37.59036145],0
s4,1,0.800163,0.064078,[ 4 26] ; [ 8 44],[ 4.3902439 25.6097561] ; [ 7.6097561 44.3902439],0
n6,1,0.952558,0.00354,[20 10] ; [35 17],[20.12195122  9.87804878] ; [34.87804878 17.12195122],0
p3,1,0.973502,0.001103,[13 18] ; [22 30],[13.07228916 17.92771084] ; [21.92771084 30.07228916],0
p4,1,0.978175,0.000748,[16 15] ; [27 25],[16.06024096 14.93975904] ; [26.93975904 25.06024096],0
v1,1,0.982075,0.000505,[12 19] ; [20 32],[11.95180723 19.04819277] ; [20.04819277 31.95180723],0
