Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.633701,[37 45] ; [42  5],[50.21705426 31.78294574] ; [28.78294574 18.21705426],1
p7,1,6e-06,20.545302,[39 41] ; [41  5],[50.79365079 29.20634921] ; [29.20634921 16.79365079],1
p8,1,1.3e-05,18.944744,[28 53] ; [35 12],[39.8671875 41.1328125] ; [23.1328125 23.8671875],1
p3,1,0.001458,10.131529,[36 47] ; [34 13],[44.69230769 38.30769231] ; [25.30769231 21.69230769],0
p10,1,0.001887,9.656695,[57 24] ; [44  3],[63.9140625 17.0859375] ; [37.0859375  9.9140625],0
s7,1,0.009594,6.708842,[25 56] ; [24 20],[31.752 49.248] ; [17.248 26.752],0
b5,1,0.019039,5.497926,[46 37] ; [16 31],[39.58461538 43.41538462] ; [22.41538462 24.58461538],0
u2,1,0.025963,4.958493,[ 9 19] ; [9 4],[12.29268293 15.70731707] ; [5.70731707 7.29268293],0
p9,1,0.031304,4.636219,[61 19] ; [43  4],[65.51181102 14.48818898] ; [38.48818898  8.51181102],0
n4,1,0.040752,4.186318,[55 28] ; [39  8],[60.01538462 22.98461538] ; [33.98461538 13.01538462],0
p12,1,0.044637,4.032299,[ 5 78] ; [ 8 39],[ 8.3 74.7] ; [ 4.7 42.3],0
r4,1,0.063743,3.437214,[68 15] ; [44  3],[71.50769231 11.49230769] ; [40.49230769  6.50769231],0
u3,1,0.066527,3.366689,[14 16] ; [10  3],[16.74418605 13.25581395] ; [7.25581395 5.74418605],0
s2,1,0.068018,3.330213,[41 42] ; [31 16],[45.96923077 37.03076923] ; [26.03076923 20.96923077],0
s6,1,0.070254,3.277079,[60 22] ; [40  6],[64.0625 17.9375] ; [35.9375 10.0625],0
p1,1,0.13621,2.220264,[ 8 73] ; [ 9 38],[10.7578125 70.2421875] ; [ 6.2421875 40.7578125],0
s4,1,0.147092,2.102147,[17 64] ; [15 31],[20.40944882 60.59055118] ; [11.59055118 34.40944882],0
b1,1,0.180214,1.79586,[24 59] ; [19 28],[27.45384615 55.54615385] ; [15.54615385 31.45384615],0
p5,1,0.180791,1.79111,[13 69] ; [12 35],[15.89147287 66.10852713] ; [ 9.10852713 37.89147287],0
p2,1,0.188899,1.726184,[66 16] ; [42  5],[68.65116279 13.34883721] ; [39.34883721  7.65116279],0
d3,1,0.261965,1.258345,[52 31] ; [34 13],[54.90769231 28.09230769] ; [31.09230769 15.90769231],0
n1,1,0.262871,1.253571,[ 4 10] ; [6 6],[5.38461538 8.61538462] ; [4.61538462 7.38461538],0
n3,1,0.319806,0.989741,[11  4] ; [6 5],[9.80769231 5.19230769] ; [7.19230769 3.80769231],0
p11,1,0.34579,0.888848,[63 20] ; [39  8],[65.12307692 17.87692308] ; [36.87692308 10.12307692],0
a3,1,0.368706,0.80802,[53 29] ; [34 13],[55.30232558 26.69767442] ; [31.69767442 15.30232558],0
n5,1,0.378807,0.77457,[55 27] ; [35 12],[57.20930233 24.79069767] ; [32.79069767 14.20930233],0
n2,1,0.396465,0.719022,[12  3] ; [11  1],[12.77777778  2.22222222] ; [10.22222222  1.77777778],0
a1,1,0.400104,0.708015,[ 4 79] ; [ 4 43],[ 5.10769231 77.89230769] ; [ 2.89230769 44.10769231],0
v2,1,0.412326,0.672084,[44 37] ; [22 25],[41.765625 39.234375] ; [24.234375 22.765625],0
d5,1,0.427942,0.628402,[64 19] ; [39  8],[65.76153846 17.23846154] ; [37.23846154  9.76153846],0
b4,1,0.473857,0.512968,[55 28] ; [34 13],[56.82307692 26.17692308] ; [32.17692308 14.82307692],0
d2,1,0.474618,0.511204,[42 40] ; [21 26],[40.04651163 41.95348837] ; [22.95348837 24.04651163],0
b3,1,0.504377,0.445714,[18 32] ; [ 8 20],[16.66666667 33.33333333] ; [ 9.33333333 18.66666667],0
b2,1,0.504377,0.445714,[18 32] ; [ 8 20],[16.66666667 33.33333333] ; [ 9.33333333 18.66666667],0
a6,1,0.517917,0.41804,[49 34] ; [25 22],[47.24615385 35.75384615] ; [26.75384615 20.24615385],0
u1,1,0.533469,0.387779,[14 69] ; [ 6 41],[12.76923077 70.23076923] ; [ 7.23076923 39.76923077],0
s3,1,0.541294,0.373148,[43 38] ; [27 19],[44.64566929 36.35433071] ; [25.35433071 20.64566929],0
a5,1,0.563212,0.334174,[56 27] ; [34 13],[57.46153846 25.53846154] ; [32.53846154 14.46153846],0
