Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,36.82087,[102  15] ; [14 23],[88.12987013 28.87012987] ; [27.87012987  9.12987013],1
p7,1,0.078185,3.102241,[82 33] ; [20 16],[77.68211921 37.31788079] ; [24.31788079 11.68211921],0
u3,1,0.081804,3.028694,[10 16] ; [10  5],[12.68292683 13.31707317] ; [7.31707317 7.68292683],0
v4,1,0.100021,2.705203,[108   9] ; [29  6],[105.45394737  11.54605263] ; [31.54605263  3.45394737],0
a5,1,0.114793,2.486963,[81 36] ; [21 17],[76.99354839 40.00645161] ; [25.00645161 12.99354839],0
s5,1,0.125347,2.349206,[52 59] ; [12 25],[48. 63.] ; [16. 21.],0
d1,1,0.14494,2.124709,[59 58] ; [14 24],[55.10322581 61.89677419] ; [17.89677419 20.10322581],0
p4,1,0.164211,1.935013,[69 48] ; [17 20],[65.33766234 51.66233766] ; [20.66233766 16.33766234],0
r2,1,0.202961,1.620938,[109   8] ; [32  5],[107.12337662   9.87662338] ; [33.87662338  3.12337662],0
b2,1,0.204799,1.607818,[38 44] ; [ 8 17],[35.25233645 46.74766355] ; [10.74766355 14.25233645],0
b3,1,0.204799,1.607818,[38 44] ; [ 8 17],[35.25233645 46.74766355] ; [10.74766355 14.25233645],0
r1,1,0.211991,1.557779,[89 28] ; [25 13],[86.0516129 30.9483871] ; [27.9483871 10.0516129],0
u1,1,0.269912,1.217193,[  9 108] ; [ 1 37],[  7.5483871 109.4516129] ; [ 2.4516129 35.5483871],0
v2,1,0.310106,1.030225,[53 60] ; [13 22],[50.39189189 62.60810811] ; [15.60810811 19.39189189],0
p1,1,0.314983,1.009664,[  9 107] ; [ 5 33],[ 10.54545455 105.45454545] ; [ 3.45454545 34.54545455],0
d2,1,0.325532,0.966589,[60 57] ; [16 22],[57.36774194 59.63225806] ; [18.63225806 19.36774194],0
b1,1,0.328941,0.953062,[54 63] ; [21 17],[56.61290323 60.38709677] ; [18.38709677 19.61290323],0
a1,1,0.3433,0.898069,[  7 110] ; [ 4 34],[  8.30322581 108.69677419] ; [ 2.69677419 35.30322581],0
a4,1,0.344802,0.892496,[56 60] ; [15 23],[53.48051948 62.51948052] ; [17.51948052 20.48051948],0
a2,1,0.350843,0.870404,[ 12 105] ; [ 2 36],[ 10.56774194 106.43225806] ; [ 3.43225806 34.56774194],0
d4,1,0.365502,0.818901,[90 26] ; [26 11],[87.94771242 28.05228758] ; [28.05228758  8.94771242],0
n3,1,0.386095,0.751205,[19  7] ; [9 6],[17.75609756  8.24390244] ; [10.24390244  4.75609756],0
n2,1,0.396601,0.718609,[20  6] ; [14  2],[21.04761905  4.95238095] ; [12.95238095  3.04761905],0
b4,1,0.417423,0.657559,[62 55] ; [23 15],[64.16129032 52.83870968] ; [20.83870968 17.16129032],0
s4,1,0.481548,0.495356,[27 89] ; [11 27],[28.62337662 87.37662338] ; [ 9.37662338 28.62337662],0
p3,1,0.54676,0.363154,[62 55] ; [18 20],[60.38709677 56.61290323] ; [19.61290323 18.38709677],0
s1,1,0.593325,0.285182,[  4 112] ; [ 2 35],[  4.54901961 111.45098039] ; [ 1.45098039 35.54901961],0
p12,1,0.621084,0.244347,[  9 106] ; [ 2 35],[  8.32236842 106.67763158] ; [ 2.67763158 34.32236842],0
n1,1,0.657774,0.196239,[14 12] ; [7 8],[13.31707317 12.68292683] ; [7.68292683 7.31707317],0
d3,1,0.663049,0.189841,[54 63] ; [16 22],[52.83870968 64.16129032] ; [17.16129032 20.83870968],0
a6,1,0.78559,0.074007,[46 71] ; [14 24],[45.29032258 71.70967742] ; [14.70967742 23.29032258],0
b5,1,0.807271,0.059511,[55 62] ; [17 21],[54.3483871 62.6516129] ; [17.6516129 20.3483871],0
v1,1,0.958136,0.002755,[63 50] ; [21 17],[62.86092715 50.13907285] ; [21.13907285 16.86092715],0
