Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.03479,4.455443,[31 31] ; [20  7],[35.52808989 26.47191011] ; [15.47191011 11.52808989],0
s6,1,0.050518,3.824176,[20 40] ; [15 12],[24.13793103 35.86206897] ; [10.86206897 16.13793103],0
r2,1,0.064172,3.426126,[45 15] ; [24  2],[48.13953488 11.86046512] ; [20.86046512  5.13953488],0
v2,1,0.072633,3.222493,[19 41] ; [14 13],[22.75862069 37.24137931] ; [10.24137931 16.75862069],0
b1,1,0.073193,3.209929,[38 24] ; [11 16],[34.13483146 27.86516854] ; [14.86516854 12.13483146],0
u1,1,0.082597,3.013039,[ 4 58] ; [ 5 22],[ 6.26966292 55.73033708] ; [ 2.73033708 24.26966292],0
r4,1,0.083957,2.986592,[29 33] ; [18  9],[32.74157303 29.25842697] ; [14.25842697 12.74157303],0
p4,1,0.09818,2.734867,[10 52] ; [ 8 17],[12.82758621 49.17241379] ; [ 5.17241379 19.82758621],0
d3,1,0.111728,2.529603,[30 32] ; [18  9],[33.43820225 28.56179775] ; [14.56179775 12.43820225],0
u3,1,0.11745,2.450994,[ 8 17] ; [4 2],[ 9.67741935 15.32258065] ; [2.32258065 3.67741935],0
a3,1,0.14027,2.175,[37 23] ; [21  6],[40. 20.] ; [18.  9.],0
n6,1,0.146198,2.11148,[31 31] ; [18  9],[34.13483146 27.86516854] ; [14.86516854 12.13483146],0
s2,1,0.158865,1.984994,[16 46] ; [11 16],[18.80898876 43.19101124] ; [ 8.19101124 18.80898876],0
p5,1,0.169087,1.89102,[ 1 60] ; [ 2 25],[ 2.07954545 58.92045455] ; [ 0.92045455 26.07954545],0
b4,1,0.17272,1.859173,[27 35] ; [16 11],[29.95505618 32.04494382] ; [13.04494382 13.95505618],0
a4,1,0.244514,1.354378,[28 32] ; [ 9 18],[25.51724138 34.48275862] ; [11.48275862 15.51724138],0
s8,1,0.296218,1.091142,[10 51] ; [ 7 20],[11.78409091 49.21590909] ; [ 5.21590909 21.78409091],0
p8,1,0.296218,1.091142,[10 51] ; [ 7 20],[11.78409091 49.21590909] ; [ 5.21590909 21.78409091],0
u2,1,0.300559,1.071714,[ 7 18] ; [3 3],[ 8.06451613 16.93548387] ; [1.93548387 4.06451613],0
a8,1,0.307935,1.039512,[ 5 54] ; [ 4 21],[ 6.32142857 52.67857143] ; [ 2.67857143 22.32142857],0
p1,1,0.331537,0.942885,[ 5 57] ; [ 4 23],[ 6.26966292 55.73033708] ; [ 2.73033708 24.26966292],0
p7,1,0.339698,0.911571,[18 44] ; [ 5 21],[16.20454545 45.79545455] ; [ 6.79545455 19.20454545],0
s7,1,0.345862,0.888581,[13 43] ; [ 8 16],[14.7 41.3] ; [ 6.3 17.7],0
v1,1,0.371753,0.797798,[15 47] ; [ 9 18],[16.71910112 45.28089888] ; [ 7.28089888 19.71910112],0
r3,1,0.445019,0.583308,[36 26] ; [18  9],[37.61797753 24.38202247] ; [16.38202247 10.61797753],0
v4,1,0.458066,0.550617,[41 21] ; [20  7],[42.49438202 19.50561798] ; [18.50561798  8.49438202],0
b3,1,0.476632,0.506559,[17 24] ; [ 5 11],[15.8245614 25.1754386] ; [6.1754386 9.8245614],0
b2,1,0.476632,0.506559,[17 24] ; [ 5 11],[15.8245614 25.1754386] ; [6.1754386 9.8245614],0
s1,1,0.480494,0.497742,[ 6 56] ; [ 4 23],[ 6.96629213 55.03370787] ; [ 3.03370787 23.96629213],0
n5,1,0.492626,0.470786,[37 25] ; [14 13],[35.52808989 26.47191011] ; [15.47191011 11.52808989],0
n1,1,0.50363,0.447278,[16 19] ; [3 6],[15.11363636 19.88636364] ; [3.88636364 5.11363636],0
s3,1,0.553257,0.351515,[24 36] ; [ 9 18],[22.75862069 37.24137931] ; [10.24137931 16.75862069],0
p10,1,0.574963,0.314449,[19 40] ; [10 16],[20.12941176 38.87058824] ; [ 8.87058824 17.12941176],0
d2,1,0.581119,0.304429,[30 31] ; [15 12],[31.19318182 29.80681818] ; [13.80681818 13.19318182],0
n4,1,0.598867,0.276708,[33 29] ; [16 11],[34.13483146 27.86516854] ; [14.86516854 12.13483146],0
s4,1,0.621097,0.244329,[11 51] ; [ 6 21],[11.84269663 50.15730337] ; [ 5.15730337 21.84269663],0
n2,1,0.6885,0.160714,[20 15] ; [5 5],[19.44444444 15.55555556] ; [5.55555556 4.44444444],0
s5,1,0.72674,0.122126,[11 47] ; [ 6 21],[11.6 46.4] ; [ 5.4 21.6],0
d1,1,0.731959,0.117321,[30 32] ; [12 15],[29.25842697 32.74157303] ; [12.74157303 14.25842697],0
a5,1,0.733758,0.115689,[39 23] ; [18  9],[39.70786517 22.29213483] ; [17.29213483  9.70786517],0
d4,1,0.764367,0.089851,[44 18] ; [20  7],[44.58426966 17.41573034] ; [19.41573034  7.58426966],0
p9,1,0.76666,0.088059,[20 37] ; [10 16],[20.60240964 36.39759036] ; [ 9.39759036 16.60240964],0
a6,1,0.794955,0.067538,[34 28] ; [14 13],[33.43820225 28.56179775] ; [14.56179775 12.43820225],0
b5,1,0.805549,0.060601,[35 27] ; [16 11],[35.52808989 26.47191011] ; [15.47191011 11.52808989],0
