Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,133.792559,[190  70] ; [ 22 132],[133.14009662 126.85990338] ; [78.85990338 75.14009662],1
d4,1,0.0,111.748079,[257   3] ; [92 62],[219.17874396  40.82125604] ; [129.82125604  24.17874396],1
d3,1,0.0,108.269124,[234  27] ; [65 89],[188.04578313  72.95421687] ; [110.95421687  43.04578313],1
d5,1,0.0,90.722268,[252   8] ; [94 60],[217.29468599  42.70531401] ; [128.70531401  25.29468599],1
a5,1,0.0,38.223819,[230  31] ; [96 58],[205.02650602  55.97349398] ; [120.97349398  33.02650602],1
a2,1,0.0,33.439155,[ 95 166] ; [ 16 138],[ 69.80963855 191.19036145] ; [ 41.19036145 112.80963855],1
a4,1,0.0,33.311269,[157 103] ; [ 47 105],[128.73786408 131.26213592] ; [75.26213592 76.73786408],1
u1,1,0.0,33.281237,[ 80 181] ; [ 10 144],[ 56.60240964 204.39759036] ; [ 33.39759036 120.60240964],1
a3,1,1.9e-05,18.328213,[213  46] ; [97 56],[194.87864078  64.12135922] ; [115.12135922  37.87864078],1
p4,1,2.4e-05,17.838635,[198  62] ; [86 67],[178.78934625  81.21065375] ; [105.21065375  47.78934625],1
a6,1,0.00061,11.745142,[194  66] ; [90 64],[178.35748792  81.64251208] ; [105.64251208  48.35748792],1
s5,1,0.000808,11.223675,[115 136] ; [ 42 104],[ 99.26196474 151.73803526] ; [57.73803526 88.26196474],1
p8,1,0.001469,10.116731,[169  87] ; [75 75],[153.85221675 102.14778325] ; [90.14778325 59.85221675],0
p3,1,0.004466,8.083912,[163  97] ; [74 79],[149.20096852 110.79903148] ; [87.79903148 65.20096852],0
v3,1,0.007459,7.158968,[143 107] ; [67 87],[129.95049505 120.04950495] ; [80.04950495 73.95049505],0
a7,1,0.007709,7.099904,[205  56] ; [102  51],[193.54347826  67.45652174] ; [113.45652174  39.54347826],0
s2,1,0.012527,6.234699,[155 103] ; [71 79],[142.91176471 115.08823529] ; [83.08823529 66.91176471],0
v4,1,0.014303,6.000402,[257   4] ; [144   9],[252.80434783   8.19565217] ; [148.19565217   4.80434783],0
