Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,6.9e-05,15.833218,[205 157] ; [19 45],[190.34741784 171.65258216] ; [33.65258216 30.34741784],1
p7,1,0.00036,12.727438,[238 120] ; [26 35],[225.56563246 132.43436754] ; [38.43436754 22.56563246],1
p4,1,0.000467,12.24489,[225 140] ; [24 39],[212.34813084 152.65186916] ; [36.65186916 26.34813084],1
s6,1,0.004868,7.927748,[254 107] ; [33 30],[244.35613208 116.64386792] ; [42.64386792 20.35613208],0
p6,1,0.005736,7.631467,[141 223] ; [13 50],[131.27868852 232.72131148] ; [22.72131148 40.27868852],0
p11,1,0.007715,7.098523,[308  58] ; [45 19],[300.46046512  65.53953488] ; [52.53953488 11.46046512],0
p9,1,0.009996,6.63559,[346  20] ; [54  9],[341.25874126  24.74125874] ; [58.74125874  4.25874126],0
r1,1,0.011704,6.355163,[286  78] ; [41 23],[278.10280374  85.89719626] ; [48.89719626 15.10280374],0
n4,1,0.023641,5.120763,[278  88] ; [40 24],[270.66976744  95.33023256] ; [47.33023256 16.66976744],0
n2,1,0.023739,5.113636,[56 21] ; [21  1],[59.88888889 17.11111111] ; [17.11111111  4.88888889],0
d5,1,0.024657,5.047845,[296  69] ; [44 20],[289.27738928  75.72261072] ; [50.72261072 13.27738928],0
n6,1,0.030593,4.67563,[312  52] ; [48 16],[306.1682243  57.8317757] ; [53.8317757 10.1682243],0
b1,1,0.034231,4.483139,[132 234] ; [32 32],[139.59069767 226.40930233] ; [24.40930233 39.59069767],0
a7,1,0.041096,4.172064,[273  92] ; [40 24],[266.30536131  98.69463869] ; [46.69463869 17.30536131],0
r2,1,0.045876,3.986132,[340  21] ; [55  8],[336.30896226  24.69103774] ; [58.69103774  4.30896226],0
d3,1,0.046103,3.977817,[251 113] ; [36 28],[244.08411215 119.91588785] ; [42.91588785 21.08411215],0
a6,1,0.054617,3.693749,[256 110] ; [37 27],[249.39069767 116.60930233] ; [43.60930233 20.39069767],0
r4,1,0.07115,3.256283,[322  44] ; [51 13],[317.48372093  48.51627907] ; [55.51627907  8.48372093],0
r3,1,0.078535,3.094962,[344  19] ; [57  7],[340.8969555  22.1030445] ; [60.1030445  3.8969555],0
n1,1,0.14885,2.083998,[27 50] ; [11 10],[29.85714286 47.14285714] ; [ 8.14285714 12.85714286],0
p3,1,0.153998,2.032194,[172 193] ; [24 40],[166.75990676 198.24009324] ; [29.24009324 34.75990676],0
v4,1,0.195416,1.676303,[343  19] ; [58  6],[340.75586854  21.24413146] ; [60.24413146  3.75586854],0
