Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.986131,[109   6] ; [12 10],[101.56934307  13.43065693] ; [19.43065693  2.56934307],1
a7,1,0.005793,7.613568,[90 25] ; [11 11],[84.7810219 30.2189781] ; [16.2189781  5.7810219],0
d5,1,0.007851,7.06726,[99 15] ; [14  8],[94.72058824 19.27941176] ; [18.27941176  3.72058824],0
s8,1,0.011272,6.421947,[60 55] ; [ 5 17],[54.5620438 60.4379562] ; [10.4379562 11.5620438],0
d1,1,0.011859,6.331881,[70 45] ; [ 7 15],[64.6350365 50.3649635] ; [12.3649635  9.6350365],0
s3,1,0.013858,6.056117,[78 36] ; [ 9 13],[72.92647059 41.07352941] ; [14.07352941  7.92647059],0
r2,1,0.020572,5.36273,[112   3] ; [19  3],[109.96350365   5.03649635] ; [21.03649635  0.96350365],0
a6,1,0.03629,4.383428,[69 45] ; [ 8 14],[64.54411765 49.45588235] ; [12.45588235  9.54411765],0
u1,1,0.051014,3.807816,[26 89] ; [ 1 21],[22.66423358 92.33576642] ; [ 4.33576642 17.66423358],0
r3,1,0.060068,3.5355,[106   7] ; [18  4],[103.79259259   9.20740741] ; [20.20740741  1.79259259],0
n5,1,0.06306,3.455019,[75 38] ; [10 12],[71.14814815 41.85185185] ; [13.85185185  8.14814815],0
a2,1,0.072588,3.223515,[31 84] ; [ 2 20],[27.70072993 87.29927007] ; [ 5.29927007 16.70072993],0
s7,1,0.076467,3.138433,[65 41] ; [ 8 12],[61.41269841 44.58730159] ; [11.58730159  8.41269841],0
a3,1,0.079832,3.068328,[79 35] ; [11 11],[75.44117647 38.55882353] ; [14.55882353  7.44117647],0
n4,1,0.096227,2.766989,[78 36] ; [11 11],[74.60294118 39.39705882] ; [14.39705882  7.60294118],0
p10,1,0.104088,2.641767,[71 40] ; [10 12],[67.60150376 43.39849624] ; [13.39849624  8.60150376],0
p6,1,0.114978,2.484426,[40 73] ; [ 4 18],[36.82962963 76.17037037] ; [ 7.17037037 14.82962963],0
s5,1,0.124027,2.365712,[46 65] ; [12  8],[49.14503817 61.85496183] ; [ 8.85496183 11.14503817],0
v2,1,0.146402,2.109345,[63 46] ; [ 9 13],[59.90839695 49.09160305] ; [12.09160305  9.90839695],0
b1,1,0.190547,1.713382,[61 54] ; [15  7],[63.79562044 51.20437956] ; [12.20437956  9.79562044],0
s4,1,0.20421,1.612007,[27 88] ; [ 8 14],[29.37956204 85.62043796] ; [ 5.62043796 16.37956204],0
v4,1,0.212329,1.555475,[108   7] ; [19  3],[106.60583942   8.39416058] ; [20.39416058  1.60583942],0
a8,1,0.258061,1.279128,[14 89] ; [ 1 20],[12.45967742 90.54032258] ; [ 2.54032258 18.45967742],0
n3,1,0.267462,1.229716,[34 12] ; [5 4],[32.61818182 13.38181818] ; [6.38181818 2.61818182],0
a5,1,0.293502,1.103488,[81 34] ; [13  9],[78.90510949 36.09489051] ; [15.09489051  6.90510949],0
n6,1,0.327962,0.956929,[88 25] ; [15  7],[86.21481481 26.78518519] ; [16.78518519  5.21481481],0
p2,1,0.336243,0.924704,[84 30] ; [14  8],[82.14705882 31.85294118] ; [15.85294118  6.14705882],0
p3,1,0.356863,0.848902,[50 64] ; [12 10],[51.97058824 62.02941176] ; [10.02941176 11.97058824],0
v3,1,0.386448,0.750088,[42 67] ; [ 6 15],[40.24615385 68.75384615] ; [ 7.75384615 13.24615385],0
b4,1,0.427127,0.630622,[68 47] ; [11 11],[66.31386861 48.68613139] ; [12.68613139  9.31386861],0
d2,1,0.442239,0.590466,[62 52] ; [10 12],[60.35294118 53.64705882] ; [11.64705882 10.35294118],0
a1,1,0.477777,0.503933,[  6 109] ; [ 2 20],[  6.71532847 108.28467153] ; [ 1.28467153 20.71532847],0
d3,1,0.54332,0.369421,[80 34] ; [14  8],[78.79411765 35.20588235] ; [15.20588235  6.79411765],0
b2,1,0.572382,0.318712,[17 44] ; [3 5],[17.68115942 43.31884058] ; [2.31884058 5.68115942],0
b3,1,0.572382,0.318712,[17 44] ; [3 5],[17.68115942 43.31884058] ; [2.31884058 5.68115942],0
u2,1,0.577845,0.309731,[17 17] ; [6 4],[17.77272727 16.22727273] ; [5.22727273 4.77272727],0
p5,1,0.582867,0.301622,[ 11 102] ; [ 3 19],[ 11.71851852 101.28148148] ; [ 2.28148148 19.71851852],0
p1,1,0.597437,0.278879,[15 99] ; [ 2 20],[14.25 99.75] ; [ 2.75 19.25],0
a4,1,0.630298,0.231656,[53 61] ; [ 9 13],[51.97058824 62.02941176] ; [10.02941176 11.97058824],0
v1,1,0.641408,0.216906,[58 56] ; [10 12],[57. 57.] ; [11. 11.],0
d4,1,0.654413,0.200381,[94 20] ; [19  3],[94.72058824 19.27941176] ; [18.27941176  3.72058824],0
s1,1,0.662863,0.190064,[  8 105] ; [ 1 21],[  7.53333333 105.46666667] ; [ 1.46666667 20.53333333],0
n2,1,0.709891,0.138386,[33 13] ; [7 2],[33.45454545 12.54545455] ; [6.54545455 2.45454545],0
p9,1,0.722743,0.125879,[79 33] ; [14  7],[78.31578947 33.68421053] ; [14.68421053  6.31578947],0
p7,1,0.7867,0.073223,[59 52] ; [11 11],[58.42105263 52.57894737] ; [11.57894737 10.42105263],0
p8,1,0.804399,0.061334,[38 75] ; [ 8 14],[38.5037037 74.4962963] ; [ 7.4962963 14.5037037],0
p4,1,0.830389,0.045883,[65 49] ; [12 10],[64.54411765 49.45588235] ; [12.45588235  9.54411765],0
s2,1,0.848821,0.036337,[76 39] ; [15  7],[76.38686131 38.61313869] ; [14.61313869  7.38686131],0
n1,1,0.902048,0.015147,[19 26] ; [4 5],[19.16666667 25.83333333] ; [3.83333333 5.16666667],0
u3,1,0.948642,0.004149,[22 12] ; [7 4],[21.91111111 12.08888889] ; [7.08888889 3.91111111],0
b5,1,0.94914,0.004069,[74 41] ; [14  8],[73.86861314 41.13138686] ; [14.13138686  7.86861314],0
