Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000774,11.302198,[ 6 36] ; [6 3],[ 9.88235294 32.11764706] ; [2.11764706 6.88235294],1
p11,1,0.002137,9.428163,[16 28] ; [9 1],[20.37037037 23.62962963] ; [4.62962963 5.37037037],0
d5,1,0.025372,4.998347,[14 30] ; [7 3],[17.11111111 26.88888889] ; [3.88888889 6.11111111],0
p2,1,0.084822,2.97,[22 22] ; [8 2],[24.44444444 19.55555556] ; [5.55555556 4.44444444],0
n6,1,0.125385,2.348728,[23 20] ; [8 2],[25.1509434 17.8490566] ; [5.8490566 4.1509434],0
b5,1,0.125498,2.347328,[25 19] ; [3 7],[22.81481481 21.18518519] ; [5.18518519 4.81481481],0
a7,1,0.143561,2.139369,[15 28] ; [6 4],[17.03773585 25.96226415] ; [3.96226415 6.03773585],0
p4,1,0.169706,1.885537,[16 28] ; [6 4],[17.92592593 26.07407407] ; [4.07407407 5.92592593],0
n1,1,0.172946,1.85722,[ 8 13] ; [3 1],[ 9.24 11.76] ; [1.76 2.24],0
n4,1,0.234471,1.413529,[30 13] ; [5 5],[28.39622642 14.60377358] ; [6.60377358 3.39622642],0
s3,1,0.239536,1.383323,[17 26] ; [6 4],[18.66037736 24.33962264] ; [4.33962264 5.66037736],0
d1,1,0.242818,1.364161,[ 1 43] ; [1 9],[ 1.62962963 42.37037037] ; [0.37037037 9.62962963],0
n2,1,0.261253,1.262107,[11 10] ; [4 1],[12.11538462  8.88461538] ; [2.88461538 2.11538462],0
v2,1,0.274786,1.192698,[11 31] ; [1 9],[ 9.69230769 32.30769231] ; [2.30769231 7.69230769],0
s2,1,0.279349,1.170253,[10 33] ; [4 6],[11.35849057 31.64150943] ; [2.64150943 7.35849057],0
r2,1,0.288934,1.124584,[32 11] ; [9 1],[33.26415094  9.73584906] ; [7.73584906 2.26415094],0
s8,1,0.300451,1.07219,[ 7 37] ; [3 7],[ 8.14814815 35.85185185] ; [1.85185185 8.14814815],0
r3,1,0.300641,1.071347,[27 16] ; [8 2],[28.39622642 14.60377358] ; [6.60377358 3.39622642],0
p3,1,0.304534,1.054235,[12 32] ; [1 8],[10.79245283 33.20754717] ; [2.20754717 6.79245283],0
u2,1,0.305963,1.048022,[10 18] ; [3 2],[11.03030303 16.96969697] ; [1.96969697 3.03030303],0
a4,1,0.367033,0.813684,[10 34] ; [1 9],[ 8.96296296 35.03703704] ; [2.03703704 7.96296296],0
b4,1,0.405991,0.690509,[24 20] ; [4 6],[22.81481481 21.18518519] ; [5.18518519 4.81481481],0
r1,1,0.412187,0.672485,[24 19] ; [7 3],[25.1509434 17.8490566] ; [5.8490566 4.1509434],0
d3,1,0.426252,0.633014,[12 32] ; [4 6],[13.03703704 30.96296296] ; [2.96296296 7.03703704],0
r4,1,0.443799,0.586441,[25 19] ; [7 3],[26.07407407 17.92592593] ; [5.92592593 4.07407407],0
a3,1,0.456349,0.554835,[16 27] ; [5 5],[17.03773585 25.96226415] ; [3.96226415 6.03773585],0
s6,1,0.460033,0.545813,[14 30] ; [2 8],[13.03703704 30.96296296] ; [2.96296296 7.03703704],0
v1,1,0.460033,0.545813,[14 30] ; [2 8],[13.03703704 30.96296296] ; [2.96296296 7.03703704],0
u3,1,0.478247,0.502857,[12 16] ; [3 2],[12.72727273 15.27272727] ; [2.27272727 2.72727273],0
b3,1,0.479003,0.501133,[ 7 22] ; [1 7],[ 6.27027027 22.72972973] ; [1.72972973 6.27027027],0
b2,1,0.479003,0.501133,[ 7 22] ; [1 7],[ 6.27027027 22.72972973] ; [1.72972973 6.27027027],0
b1,1,0.567802,0.326374,[22 22] ; [4 6],[21.18518519 22.81481481] ; [4.81481481 5.18518519],0
n3,1,0.612274,0.256877,[13  6] ; [4 1],[13.45833333  5.54166667] ; [3.54166667 1.45833333],0
p8,1,0.655252,0.199343,[10 33] ; [3 7],[10.54716981 32.45283019] ; [2.45283019 7.54716981],0
v3,1,0.684522,0.165079,[11 31] ; [2 8],[10.5 31.5] ; [2.5 7.5],0
p7,1,0.713947,0.134367,[21 22] ; [5 4],[21.5 21.5] ; [4.5 4.5],0
s1,1,0.739435,0.110624,[ 6 37] ; [1 9],[ 5.67924528 37.32075472] ; [1.32075472 8.67924528],0
a6,1,0.754023,0.098182,[20 24] ; [4 6],[19.55555556 24.44444444] ; [4.44444444 5.55555556],0
s5,1,0.757303,0.095496,[ 6 38] ; [1 9],[ 5.7037037 38.2962963] ; [1.2962963 8.7037037],0
n5,1,0.86974,0.026892,[27 16] ; [6 4],[26.77358491 16.22641509] ; [6.22641509 3.77358491],0
a8,1,0.927794,0.008212,[ 5 36] ; [1 8],[ 4.92 36.08] ; [1.08 7.92],0
p1,1,0.928664,0.008015,[ 4 40] ; [1 9],[ 4.07407407 39.92592593] ; [0.92592593 9.07407407],0
a5,1,0.936359,0.006375,[17 27] ; [4 6],[17.11111111 26.88888889] ; [3.88888889 6.11111111],0
p6,1,0.947908,0.004269,[ 9 34] ; [2 8],[ 8.9245283 34.0754717] ; [2.0754717 7.9245283],0
s4,1,0.9743,0.001038,[ 9 35] ; [2 8],[ 8.96296296 35.03703704] ; [2.03703704 7.96296296],0
d2,1,0.977331,0.000807,[13 31] ; [3 7],[13.03703704 30.96296296] ; [2.96296296 7.03703704],0
