Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,80.479868,[ 30 110] ; [206 101],[73.91498881 66.08501119] ; [162.08501119 144.91498881],1
s3,1,0.0,70.871878,[ 37 102] ; [211  93],[77.81489842 61.18510158] ; [170.18510158 133.81489842],1
s7,1,0.0,60.777816,[34 99] ; [197 101],[71.28306265 61.71693735] ; [159.71693735 138.28306265],1
s8,1,0.0,31.681053,[41 99] ; [178 129],[68.59060403 71.40939597] ; [150.40939597 156.59060403],1
s5,1,0.0,29.833702,[ 25 111] ; [137 163],[50.53211009 85.46788991] ; [111.46788991 188.53211009],1
n5,1,0.000543,11.961469,[92 47] ; [250  58],[106.34899329  32.65100671] ; [235.65100671  72.34899329],1
p4,1,0.000608,11.750419,[72 66] ; [212  95],[88.07191011 49.92808989] ; [195.92808989 111.07191011],1
s4,1,0.000611,11.743492,[  8 132] ; [ 55 253],[ 19.6875 120.3125] ; [ 43.3125 264.6875],1
p6,1,0.002977,8.821443,[40 96] ; [135 169],[54.09090909 81.90909091] ; [120.90909091 183.09090909],0
p9,1,0.002984,8.817483,[113  26] ; [278  27],[122.40765766  16.59234234] ; [268.59234234  36.40765766],0
u1,1,0.005641,7.661474,[ 19 121] ; [ 78 232],[ 30.17777778 109.82222222] ; [ 66.82222222 243.17777778],0
p12,1,0.006638,7.368337,[  6 133] ; [ 39 269],[ 13.99328859 125.00671141] ; [ 31.00671141 276.99328859],0
p10,1,0.011311,6.415785,[110  29] ; [271  36],[118.74215247  20.25784753] ; [262.25784753  44.74215247],0
u2,1,0.016418,5.757567,[13 21] ; [46 27],[18.74766355 15.25233645] ; [40.25233645 32.74766355],0
u3,1,0.02389,5.1026,[15 20] ; [48 25],[20.41666667 14.58333333] ; [42.58333333 30.41666667],0
a2,1,0.024564,5.054353,[ 27 113] ; [ 91 219],[ 36.71111111 103.28888889] ; [ 81.28888889 228.71111111],0
n6,1,0.029844,4.718234,[115  25] ; [274  32],[122.10762332  17.89237668] ; [266.89237668  39.10762332],0
p5,1,0.034113,4.489031,[ 10 129] ; [ 44 265],[ 16.75446429 122.24553571] ; [ 37.24553571 271.75446429],0
b5,1,0.043323,4.082746,[73 67] ; [193 117],[82.75555556 57.24444444] ; [183.24444444 126.75555556],0
v1,1,0.064883,3.40794,[82 56] ; [208  96],[90.54298643 47.45701357] ; [199.45701357 104.54298643],0
a8,1,0.080149,3.061878,[ 13 114] ; [ 46 226],[ 18.77944862 108.22055138] ; [ 40.22055138 231.77944862],0
