Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,62.684777,[15 28] ; [83  2],[32.921875 10.078125] ; [65.078125 19.921875],1
n4,1,0.357955,0.845053,[27 17] ; [59 26],[29.33333333 14.66666667] ; [56.66666667 28.33333333],0
d4,1,0.447083,0.578036,[28 16] ; [59 25],[29.90625 14.09375] ; [57.09375 26.90625],0
d1,1,0.451674,0.566449,[20 25] ; [32 53],[18. 27.] ; [34. 51.],0
a3,1,0.468014,0.526662,[24 20] ; [52 33],[25.92248062 18.07751938] ; [50.07751938 34.92248062],0
p10,1,0.495367,0.464847,[ 7 38] ; [17 66],[ 8.4375 36.5625] ; [15.5625 67.4375],0
b5,1,0.570135,0.322457,[22 23] ; [46 39],[23.53846154 21.46153846] ; [44.46153846 40.53846154],0
b1,1,0.649004,0.207158,[23 22] ; [47 38],[24.23076923 20.76923077] ; [45.76923077 39.23076923],0
p12,1,0.651225,0.204359,[ 1 44] ; [ 1 83],[ 0.69767442 44.30232558] ; [ 1.30232558 82.69767442],0
b4,1,0.793057,0.068824,[27 18] ; [53 32],[27.69230769 17.30769231] ; [52.30769231 32.69230769],0
a4,1,0.832136,0.044928,[18 26] ; [36 48],[18.5625 25.4375] ; [35.4375 48.5625],0
s5,1,0.835617,0.043058,[ 8 37] ; [16 67],[ 8.4375 36.5625] ; [15.5625 67.4375],0
n1,1,0.84154,0.03997,[ 8 18] ; [ 9 18],[ 8.33962264 17.66037736] ; [ 8.66037736 18.33962264],0
n5,1,0.868751,0.027306,[25 19] ; [47 38],[24.55813953 19.44186047] ; [47.44186047 37.55813953],0
s1,1,0.920028,0.01008,[ 4 40] ; [ 8 75],[ 4.15748031 39.84251969] ; [ 7.84251969 75.15748031],0
v2,1,0.950224,0.003897,[16 28] ; [29 52],[15.84 28.16] ; [29.16 51.84],0
d2,1,0.953275,0.003433,[20 23] ; [40 45],[20.15625 22.84375] ; [39.84375 45.15625],0
d3,1,0.954759,0.003218,[22 23] ; [42 43],[22.15384615 22.84615385] ; [41.84615385 43.15384615],0
