Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,146.196783,[567  10] ; [93 44],[533.36134454  43.63865546] ; [126.63865546  10.36134454],1
r2,1,0.0,59.676034,[559  14] ; [106  26],[540.4893617  32.5106383] ; [124.5106383   7.4893617],1
a5,1,0.0,27.728661,[447 129] ; [76 61],[422.50771388 153.49228612] ; [100.49228612  36.50771388],1
v4,1,5e-06,21.008102,[561  14] ; [120  15],[551.51408451  23.48591549] ; [129.48591549   5.51408451],1
u1,1,2.5e-05,17.748698,[117 460] ; [  7 130],[100.20728291 476.79271709] ; [ 23.79271709 113.20728291],1
a2,1,4.7e-05,16.556657,[148 429] ; [ 13 124],[130.10784314 446.89215686] ; [ 30.89215686 106.10784314],1
d1,1,0.000181,14.015307,[358 219] ; [61 76],[338.60364146 238.39635854] ; [80.39635854 56.60364146],1
d3,1,0.000294,13.110028,[411 164] ; [76 61],[393.29353933 181.70646067] ; [93.70646067 43.29353933],1
p7,1,0.000394,12.561459,[388 170] ; [71 62],[370.65412446 187.34587554] ; [88.34587554 44.65412446],1
a4,1,0.001177,10.525356,[268 306] ; [43 94],[251.0745429 322.9254571] ; [59.9254571 77.0745429],0
v1,1,0.001275,10.378222,[327 234] ; [56 75],[310.49566474 250.50433526] ; [72.50433526 58.49566474],0
v2,1,0.001453,10.137495,[339 213] ; [61 71],[322.80701754 229.19298246] ; [77.19298246 54.80701754],0
n4,1,0.001773,9.771029,[469 107] ; [95 42],[455.62973352 120.37026648] ; [108.37026648  28.62973352],0
d2,1,0.002706,8.996119,[285 290] ; [48 88],[269.30379747 305.69620253] ; [63.69620253 72.30379747],0
s5,1,0.005208,7.805864,[197 361] ; [ 29 100],[183.56331878 374.43668122] ; [42.43668122 86.56331878],0
u3,1,0.005403,7.73951,[99 55] ; [21 29],[90.58823529 63.41176471] ; [29.41176471 20.58823529],0
a6,1,0.010746,6.50689,[408 166] ; [82 55],[395.58368495 178.41631505] ; [94.41631505 42.58368495],0
p4,1,0.0108,6.497988,[361 209] ; [70 66],[347.97450425 222.02549575] ; [83.02549575 52.97450425],0
a3,1,0.011928,6.321466,[423 152] ; [86 51],[411.06039326 163.93960674] ; [97.93960674 39.06039326],0
a7,1,0.018891,5.511606,[423 152] ; [87 50],[411.86797753 163.13202247] ; [98.13202247 38.86797753],0
v3,1,0.018941,5.506915,[237 318] ; [42 91],[225.06540698 329.93459302] ; [53.93459302 79.06540698],0
d4,1,0.019397,5.46538,[484  90] ; [104  33],[474.70042194  99.29957806] ; [113.29957806  23.70042194],0
p2,1,0.02529,5.003905,[496  76] ; [106  28],[487.73937677  84.26062323] ; [114.26062323  19.73937677],0
p8,1,0.03091,4.657977,[328 237] ; [64 70],[316.85264664 248.14735336] ; [75.14735336 58.85264664],0
s3,1,0.054846,3.68675,[327 237] ; [67 70],[316.99857347 247.00142653] ; [77.00142653 59.99857347],0
s7,1,0.062331,3.474247,[279 276] ; [54 77],[269.40962099 285.59037901] ; [63.59037901 67.40962099],0
