Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,109.924866,[ 6 64] ; [272  94],[44.63302752 25.36697248] ; [233.36697248 132.63302752],1
d4,1,0.0,81.816366,[33 37] ; [332  34],[58.60091743 11.39908257] ; [306.39908257  59.60091743],1
d3,1,0.0,48.764836,[24 46] ; [279  87],[48.64678899 21.35321101] ; [254.35321101 111.64678899],1
d2,1,0.0,27.362401,[17 53] ; [213 152],[37.01149425 32.98850575] ; [192.98850575 172.01149425],1
a4,1,1e-06,24.080864,[15 55] ; [195 170],[33.79310345 36.20689655] ; [176.20689655 188.79310345],1
a3,1,6e-06,20.495127,[38 32] ; [290  74],[52.90322581 17.09677419] ; [275.09677419  88.90322581],1
u1,1,1.5e-05,18.719783,[ 2 68] ; [ 97 269],[15.89449541 54.10550459] ; [ 83.10550459 282.89449541],1
a2,1,0.000144,14.44682,[ 6 64] ; [112 254],[18.94495413 51.05504587] ; [ 99.05504587 266.94495413],1
a5,1,0.00033,12.889733,[44 26] ; [300  66],[55.2293578 14.7706422] ; [288.7706422  77.2293578],1
p10,1,0.000789,11.267308,[51 19] ; [321  43],[60. 10.] ; [312.  52.],1
v1,1,0.002006,9.544033,[31 39] ; [226 127],[42.52955083 27.47044917] ; [214.47044917 138.52955083],0
p2,1,0.005161,7.822202,[54 16] ; [325  39],[61.12903226  8.87096774] ; [317.87096774  46.12903226],0
p9,1,0.0132,6.142073,[55 14] ; [328  36],[61.03233256  7.96766744] ; [321.96766744  42.03233256],0
p1,1,0.016637,5.734296,[15 55] ; [ 40 323],[ 8.89145497 61.10854503] ; [ 46.10854503 316.89145497],0
p4,1,0.017683,5.627273,[48 22] ; [297  69],[55.38990826 14.61009174] ; [289.61009174  76.38990826],0
s8,1,0.018795,5.520454,[27 42] ; [198 165],[35.9375 33.0625] ; [189.0625 173.9375],0
s6,1,0.018991,5.50234,[41 27] ; [265  92],[48.96 19.04] ; [257.04  99.96],0
n6,1,0.0207,5.351904,[55 15] ; [322  41],[60.94688222  9.05311778] ; [316.05311778  46.94688222],0
r3,1,0.028394,4.804013,[64  6] ; [353  11],[67.25806452  2.74193548] ; [349.74193548  14.25806452],0
s2,1,0.030676,4.670991,[30 40] ; [206 156],[38.24074074 31.75925926] ; [197.75925926 164.24074074],0
n5,1,0.049134,3.870786,[49 21] ; [293  71],[55.16129032 14.83870968] ; [286.83870968  77.16129032],0
u3,1,0.070267,3.27678,[16 16] ; [52 24],[20.14814815 11.85185185] ; [47.85185185 28.14814815],0
a7,1,0.104027,2.642691,[46 24] ; [274  91],[51.49425287 18.50574713] ; [268.50574713  96.49425287],0
p12,1,0.111047,2.539263,[11 59] ; [ 34 329],[ 7.27482679 62.72517321] ; [ 37.72517321 325.27482679],0
n4,1,0.115092,2.482866,[53 17] ; [305  60],[57.6091954 12.3908046] ; [300.3908046  64.6091954],0
a8,1,0.173286,1.854285,[ 5 62] ; [ 44 282],[ 8.35368957 58.64631043] ; [ 40.64631043 285.35368957],0
v2,1,0.252483,1.309514,[37 30] ; [223 133],[41.1820331 25.8179669] ; [218.8179669 137.1820331],0
r1,1,0.260363,1.266824,[55 15] ; [306  58],[58.22580645 11.77419355] ; [302.77419355  61.22580645],0
