Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,58.315738,[130  46] ; [164 251],[87.55329949 88.44670051] ; [206.44670051 208.55329949],1
s6,1,0.0,53.89632,[154  22] ; [234 183],[115.15682968  60.84317032] ; [272.84317032 144.15682968],1
s7,1,0.0,33.095712,[113  58] ; [158 239],[81.58626761 89.41373239] ; [189.41373239 207.58626761],1
s8,1,0.0,31.088567,[106  71] ; [147 271],[ 75.26218487 101.73781513] ; [177.73781513 240.26218487],1
s3,1,0.0,28.81905,[125  49] ; [198 217],[95.41935484 78.58064516] ; [227.58064516 187.41935484],1
s4,1,5e-06,20.895233,[ 47 127] ; [ 49 367],[ 28.31186441 145.68813559] ; [ 67.68813559 348.31186441],1
p7,1,0.000148,14.391683,[128  45] ; [235 175],[107.71698113  65.28301887] ; [255.28301887 154.71698113],1
r4,1,0.000678,11.547893,[168  10] ; [353  66],[155.3400335  22.6599665] ; [365.6599665  53.3400335],1
p6,1,0.00105,10.736476,[77 99] ; [123 290],[ 59.762309 116.237691] ; [140.237691 272.762309],0
r1,1,0.001715,9.832024,[154  23] ; [315 102],[139.75252525  37.24747475] ; [329.24747475  87.75252525],0
p10,1,0.001852,9.691065,[158  19] ; [324  89],[144.6  32.4] ; [337.4  75.6],0
d1,1,0.002069,9.487672,[119  59] ; [223 196],[101.96984925  76.03015075] ; [240.03015075 178.96984925],0
a3,1,0.002886,8.877933,[141  36] ; [281 135],[125.95952782  51.04047218] ; [296.04047218 119.95952782],0
p9,1,0.003093,8.751679,[159  16] ; [334  78],[146.97614991  28.02385009] ; [346.02385009  65.97614991],0
a5,1,0.003546,8.502898,[145  33] ; [293 126],[130.59296482  47.40703518] ; [307.40703518 111.59296482],0
u1,1,0.003864,8.346588,[ 46 132] ; [ 66 353],[ 33.39363484 144.60636516] ; [ 78.60636516 340.39363484],0
d4,1,0.00389,8.334289,[152  24] ; [316 101],[138.9005059  37.0994941] ; [329.0994941  87.9005059],0
r2,1,0.005466,7.718458,[173   4] ; [379  35],[165.31979695  11.68020305] ; [386.68020305  27.31979695],0
