Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,34.685693,[286  75] ; [46 48],[263.41098901  97.58901099] ; [68.58901099 25.41098901],1
n5,1,0.0,34.098536,[274  85] ; [42 51],[250.98230088 108.01769912] ; [65.01769912 27.98230088],1
p10,1,1e-06,23.925846,[290  67] ; [53 40],[272.11333333  84.88666667] ; [70.88666667 22.11333333],1
r4,1,1e-06,23.582913,[332  30] ; [69 25],[318.3377193  43.6622807] ; [82.6622807 11.3377193],1
r3,1,6e-06,20.487737,[350  11] ; [79 14],[341.12114537  19.87885463] ; [87.87885463  5.12114537],1
p11,1,1.8e-05,18.360744,[292  70] ; [56 38],[276.26315789  85.73684211] ; [71.73684211 22.26315789],1
v4,1,7.3e-05,15.741723,[348  14] ; [80 14],[339.77192982  22.22807018] ; [88.22807018  5.77192982],1
r2,1,0.000163,14.219085,[341  17] ; [79 15],[332.65486726  25.34513274] ; [87.34513274  6.65486726],1
p9,1,0.000252,13.397404,[295  61] ; [61 32],[282.26280624  73.73719376] ; [73.73719376 19.26280624],1
p4,1,0.000271,13.263021,[214 147] ; [36 58],[198.35164835 162.64835165] ; [51.64835165 42.35164835],1
p2,1,0.001167,10.54138,[303  58] ; [65 29],[291.97362637  69.02637363] ; [76.02637363 17.97362637],0
d1,1,0.003049,8.777938,[223 139] ; [42 52],[210.37280702 151.62719298] ; [54.62719298 39.37280702],0
s1,1,0.005776,7.618841,[  7 351] ; [ 7 86],[ 11.11308204 346.88691796] ; [ 2.88691796 90.11308204],0
s6,1,0.007297,7.198369,[212 147] ; [41 53],[200.50110375 158.49889625] ; [52.49889625 41.50110375],0
p6,1,0.008225,6.983746,[117 242] ; [17 75],[106.66518847 252.33481153] ; [27.33481153 64.66518847],0
p3,1,0.010188,6.601774,[170 191] ; [30 63],[159.030837 201.969163] ; [40.969163 52.030837],0
v1,1,0.013447,6.109274,[180 170] ; [34 58],[169.45701357 180.54298643] ; [44.54298643 47.45701357],0
b1,1,0.016135,5.78812,[121 241] ; [44 50],[130.98684211 231.01315789] ; [34.01315789 59.98684211],0
s8,1,0.017939,5.602107,[127 234] ; [21 73],[117.42417582 243.57582418] ; [30.57582418 63.42417582],0
s7,1,0.019455,5.460147,[137 209] ; [23 65],[127.55760369 218.44239631] ; [32.44239631 55.55760369],0
d2,1,0.023409,5.137916,[172 190] ; [32 61],[162.3032967 199.6967033] ; [41.6967033 51.3032967],0
v2,1,0.023549,5.127527,[201 147] ; [39 49],[191.55963303 156.44036697] ; [48.44036697 39.55963303],0
n2,1,0.029825,4.719328,[57 21] ; [13 13],[52.5 25.5] ; [17.5  8.5],0
u1,1,0.048191,3.903319,[ 70 292] ; [10 84],[ 63.50877193 298.49122807] ; [16.49122807 77.50877193],0
b3,1,0.057096,3.619778,[ 73 136] ; [11 41],[ 67.26436782 141.73563218] ; [16.73563218 35.26436782],0
b2,1,0.057096,3.619778,[ 73 136] ; [11 41],[ 67.26436782 141.73563218] ; [16.73563218 35.26436782],0
p8,1,0.130475,2.286849,[179 178] ; [38 54],[172.53674833 184.46325167] ; [44.46325167 47.53674833],0
p12,1,0.14925,2.079901,[ 21 339] ; [ 2 91],[ 18.2781457 341.7218543] ; [ 4.7218543 88.2781457],0
v3,1,0.188106,1.732393,[128 221] ; [26 63],[122.70776256 226.29223744] ; [31.29223744 57.70776256],0
p7,1,0.19782,1.658393,[212 143] ; [47 43],[206.61797753 148.38202247] ; [52.38202247 37.61797753],0
d3,1,0.199404,1.646735,[279  83] ; [65 27],[274.2907489  87.7092511] ; [69.7092511 22.2907489],0
n3,1,0.20114,1.63408,[58 21] ; [15 10],[55.45192308 23.54807692] ; [17.54807692  7.45192308],0
p1,1,0.221839,1.492433,[ 22 339] ; [ 9 84],[ 24.64977974 336.35022026] ; [ 6.35022026 86.64977974],0
s2,1,0.224653,1.474398,[139 220] ; [30 64],[133.93156733 225.06843267] ; [35.06843267 58.93156733],0
r1,1,0.228896,1.44771,[292  68] ; [71 23],[287.84140969  72.15859031] ; [75.15859031 18.84140969],0
a5,1,0.22951,1.443898,[258 104] ; [61 33],[253.24122807 108.75877193] ; [65.75877193 28.24122807],0
s3,1,0.351893,0.866618,[169 188] ; [39 54],[165.01333333 191.98666667] ; [42.98666667 50.01333333],0
d4,1,0.360886,0.834807,[299  63] ; [73 20],[295.96483516  66.03516484] ; [76.03516484 16.96483516],0
d5,1,0.360886,0.834807,[299  63] ; [73 20],[295.96483516  66.03516484] ; [76.03516484 16.96483516],0
u3,1,0.401924,0.702561,[66 49] ; [21 11],[68.06122449 46.93877551] ; [18.93877551 13.06122449],0
a2,1,0.40849,0.683191,[ 96 266] ; [21 73],[ 92.88157895 269.11842105] ; [24.11842105 69.88157895],0
p5,1,0.468193,0.526238,[ 18 342] ; [ 3 90],[ 16.68874172 343.31125828] ; [ 4.31125828 88.68874172],0
s4,1,0.509934,0.434202,[ 43 315] ; [ 9 85],[ 41.18584071 316.81415929] ; [10.81415929 83.18584071],0
a8,1,0.517542,0.418789,[ 47 281] ; [10 76],[ 45.15942029 282.84057971] ; [11.84057971 74.15942029],0
a1,1,0.530275,0.393865,[ 14 348] ; [ 5 89],[ 15.08333333 346.91666667] ; [ 3.91666667 90.08333333],0
u2,1,0.544719,0.366863,[65 50] ; [20 12],[66.49659864 48.50340136] ; [18.50340136 13.49659864],0
b4,1,0.557329,0.344349,[220 142] ; [54 40],[217.51754386 144.48245614] ; [56.48245614 37.51754386],0
a6,1,0.606378,0.265483,[279  83] ; [74 19],[280.84835165  81.15164835] ; [72.15164835 20.84835165],0
a3,1,0.65093,0.20473,[245 115] ; [61 32],[243.17880795 116.82119205] ; [62.82119205 30.17880795],0
