Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,50.35183,[41 43] ; [76  1],[61.04347826 22.95652174] ; [55.95652174 21.04347826],1
d3,1,0.0,42.196103,[37 47] ; [71  6],[56.34782609 27.65217391] ; [51.65217391 25.34782609],1
d2,1,0.0,41.958751,[11 73] ; [48 29],[30.7826087 53.2173913] ; [28.2173913 48.7826087],1
a5,1,0.000854,11.121071,[37 47] ; [54 23],[47.47826087 36.52173913] ; [43.52173913 33.47826087],1
a4,1,0.001313,10.323805,[20 64] ; [37 40],[29.73913043 54.26086957] ; [27.26086957 49.73913043],0
a2,1,0.002584,9.080465,[ 3 81] ; [14 63],[ 8.86956522 75.13043478] ; [ 8.13043478 68.86956522],0
v2,1,0.010855,6.488953,[31 50] ; [44 31],[38.94230769 42.05769231] ; [36.05769231 38.94230769],0
u1,1,0.0212,5.310266,[ 1 83] ; [ 7 70],[ 4.17391304 79.82608696] ; [ 3.82608696 73.17391304],0
a3,1,0.033596,4.515126,[47 36] ; [56 21],[53.43125 29.56875] ; [49.56875 27.43125],0
b5,1,0.07058,3.269487,[45 39] ; [52 25],[50.60869565 33.39130435] ; [46.39130435 30.60869565],0
a6,1,0.077776,3.110767,[43 41] ; [50 27],[48.52173913 35.47826087] ; [44.47826087 32.52173913],0
r4,1,0.120952,2.404948,[60 24] ; [63 14],[64.17391304 19.82608696] ; [58.82608696 18.17391304],0
r2,1,0.154703,2.025257,[68 14] ; [68  7],[71.03184713 10.96815287] ; [64.96815287 10.03184713],0
a7,1,0.162424,1.951515,[56 28] ; [59 18],[60. 24.] ; [55. 22.],0
b1,1,0.188779,1.727122,[38 46] ; [27 50],[33.91304348 50.08695652] ; [31.08695652 45.91304348],0
r1,1,0.215658,1.533033,[57 27] ; [59 18],[60.52173913 23.47826087] ; [55.47826087 21.52173913],0
r3,1,0.274067,1.19628,[73 11] ; [71  6],[75.13043478  8.86956522] ; [68.86956522  8.13043478],0
