Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.020363,5.380546,[1 8] ; [20 17],[4.10869565 4.89130435] ; [16.89130435 20.10869565],0
d2,1,0.030975,4.654334,[2 7] ; [23 14],[4.89130435 4.10869565] ; [20.10869565 16.89130435],0
s4,1,0.043878,4.061261,[3 6] ; [ 3 34],[1.17391304 7.82608696] ; [ 4.82608696 32.17391304],0
p7,1,0.059117,3.561991,[6 3] ; [12 25],[3.52173913 5.47826087] ; [14.47826087 22.52173913],0
a3,1,0.059117,3.561991,[3 6] ; [25 12],[5.47826087 3.52173913] ; [22.52173913 14.47826087],0
b1,1,0.06312,3.453453,[7 2] ; [16 21],[4.5 4.5] ; [18.5 18.5],0
p3,1,0.067818,3.335049,[5 4] ; [ 9 28],[2.73913043 6.26086957] ; [11.26086957 25.73913043],0
p6,1,0.076557,3.136521,[5 4] ; [ 9 27],[2.8 6.2] ; [11.2 24.8],0
p4,1,0.084887,2.968758,[6 3] ; [13 24],[3.7173913 5.2826087] ; [15.2826087 21.7173913],0
d5,1,0.107382,2.592333,[5 4] ; [30  7],[6.84782609 2.15217391] ; [28.15217391  8.84782609],0
p2,1,0.174409,1.844636,[7 2] ; [19 17],[5.2 3.8] ; [20.8 15.2],0
n5,1,0.194852,1.680546,[7 2] ; [20 17],[5.2826087 3.7173913] ; [21.7173913 15.2826087],0
r1,1,0.207079,1.591728,[3 6] ; [21 16],[4.69565217 4.30434783] ; [19.30434783 17.69565217],0
p10,1,0.223543,1.481481,[7 2] ; [20 16],[5.4 3.6] ; [21.6 14.4],0
b4,1,0.229258,1.445459,[5 4] ; [28  9],[6.45652174 2.54347826] ; [26.54347826 10.45652174],0
d3,1,0.264847,1.243243,[3 6] ; [20 17],[4.5 4.5] ; [18.5 18.5],0
s8,1,0.308457,1.037269,[4 5] ; [10 27],[2.73913043 6.26086957] ; [11.26086957 25.73913043],0
r4,1,0.331802,0.941851,[3 6] ; [19 18],[4.30434783 4.69565217] ; [17.69565217 19.30434783],0
v1,1,0.334038,0.93318,[4 5] ; [10 26],[2.8 6.2] ; [11.2 24.8],0
v3,1,0.370028,0.803571,[1 8] ; [ 9 27],[2. 7.] ; [ 8. 28.],0
p9,1,0.399666,0.70933,[7 2] ; [22 13],[5.93181818 3.06818182] ; [23.06818182 11.93181818],0
a6,1,0.408084,0.684376,[3 6] ; [18 19],[4.10869565 4.89130435] ; [16.89130435 20.10869565],0
n6,1,0.429195,0.625,[7 2] ; [23 13],[6. 3.] ; [24. 12.],0
p8,1,0.429195,0.625,[4 5] ; [11 25],[3. 6.] ; [12. 24.],0
s2,1,0.429195,0.625,[4 5] ; [11 25],[3. 6.] ; [12. 24.],0
s6,1,0.43437,0.611111,[5 3] ; [17 19],[4. 4.] ; [18. 18.],0
s5,1,0.445392,0.582353,[1 7] ; [ 9 27],[1.81818182 6.18181818] ; [ 8.18181818 27.81818182],0
n4,1,0.497409,0.46046,[5 4] ; [25 12],[5.86956522 3.13043478] ; [24.13043478 12.86956522],0
s1,1,0.534107,0.386573,[1 8] ; [ 2 35],[0.58695652 8.41304348] ; [ 2.41304348 34.58695652],0
n2,1,0.550985,0.355556,[2 2] ; [8 4],[2.5 1.5] ; [7.5 4.5],0
r2,1,0.572044,0.319274,[5 4] ; [23 12],[5.72727273 3.27272727] ; [22.27272727 12.72727273],0
s7,1,0.578403,0.308824,[2 6] ; [12 22],[2.66666667 5.33333333] ; [11.33333333 22.66666667],0
a7,1,0.588151,0.293241,[6 3] ; [21 16],[5.2826087 3.7173913] ; [21.7173913 15.2826087],0
b5,1,0.588151,0.293241,[6 3] ; [21 16],[5.2826087 3.7173913] ; [21.7173913 15.2826087],0
a5,1,0.691123,0.157872,[6 3] ; [22 15],[5.47826087 3.52173913] ; [22.52173913 14.47826087],0
u3,1,0.709815,0.138462,[2 4] ; [3 9],[1.66666667 4.33333333] ; [3.33333333 8.66666667],0
u2,1,0.73244,0.116883,[2 4] ; [5 7],[2.33333333 3.66666667] ; [4.66666667 7.33333333],0
n1,1,0.771084,0.084656,[2 2] ; [5 7],[1.75 2.25] ; [5.25 6.75],0
u1,1,0.774304,0.082225,[1 8] ; [ 3 34],[0.7826087 8.2173913] ; [ 3.2173913 33.7826087],0
p11,1,0.801747,0.063045,[6 3] ; [23 14],[5.67391304 3.32608696] ; [23.32608696 13.67391304],0
v2,1,0.831074,0.045507,[5 4] ; [22 15],[5.2826087 3.7173913] ; [21.7173913 15.2826087],0
a2,1,0.847798,0.036837,[1 8] ; [ 5 32],[1.17391304 7.82608696] ; [ 4.82608696 32.17391304],0
s3,1,0.881235,0.022321,[4 5] ; [17 19],[4.2 4.8] ; [16.8 19.2],0
a8,1,0.882812,0.021728,[2 7] ; [ 7 28],[1.84090909 7.15909091] ; [ 7.15909091 27.84090909],0
a4,1,0.958762,0.002674,[3 6] ; [12 25],[2.93478261 6.06521739] ; [12.06521739 24.93478261],0
