Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.044979,[68 14] ; [ 5 17],[57.55769231 24.44230769] ; [15.44230769  6.55769231],1
v2,1,0.168273,1.898263,[33 46] ; [ 5 15],[30.32323232 48.67676768] ; [ 7.67676768 12.32323232],0
b1,1,0.180478,1.793687,[39 43] ; [14  8],[41.78846154 40.21153846] ; [11.21153846 10.78846154],0
p11,1,0.205058,1.605976,[46 36] ; [ 9 13],[43.36538462 38.63461538] ; [11.63461538 10.36538462],0
s8,1,0.226595,1.462108,[21 60] ; [ 3 19],[18.87378641 62.12621359] ; [ 5.12621359 16.87378641],0
n5,1,0.340306,0.909277,[50 31] ; [16  6],[51.90291262 29.09708738] ; [14.09708738  7.90291262],0
a1,1,0.349224,0.876275,[ 6 76] ; [ 3 19],[ 7.09615385 74.90384615] ; [ 1.90384615 20.09615385],0
n2,1,0.422018,0.644689,[22  4] ; [5 2],[21.27272727  4.72727273] ; [5.72727273 1.27272727],0
b4,1,0.448565,0.574276,[41 41] ; [13  9],[42.57692308 39.42307692] ; [11.42307692 10.57692308],0
d5,1,0.470719,0.520288,[33 49] ; [ 7 15],[31.53846154 50.46153846] ; [ 8.46153846 13.53846154],0
d4,1,0.494053,0.467688,[38 44] ; [12 10],[39.42307692 42.57692308] ; [10.57692308 11.42307692],0
n3,1,0.495378,0.464824,[17  7] ; [4 3],[16.25806452  7.74193548] ; [4.74193548 2.25806452],0
p4,1,0.520895,0.412121,[20 60] ; [ 7 15],[21.17647059 58.82352941] ; [ 5.82352941 16.17647059],0
s4,1,0.52653,0.401085,[16 66] ; [ 3 19],[14.98076923 67.01923077] ; [ 4.01923077 17.98076923],0
p3,1,0.543515,0.369064,[24 58] ; [ 5 17],[22.86538462 59.13461538] ; [ 6.13461538 15.86538462],0
s3,1,0.549173,0.358801,[32 47] ; [ 7 14],[30.81 48.19] ; [ 8.19 12.81],0
p5,1,0.588323,0.292971,[ 5 76] ; [ 2 19],[ 5.55882353 75.44117647] ; [ 1.44117647 19.55882353],0
a3,1,0.593772,0.284492,[40 41] ; [ 9 12],[38.91176471 42.08823529] ; [10.08823529 10.91176471],0
a4,1,0.619244,0.246931,[18 63] ; [ 6 16],[18.87378641 62.12621359] ; [ 5.12621359 16.87378641],0
p12,1,0.645002,0.212259,[ 6 76] ; [ 1 21],[ 5.51923077 76.48076923] ; [ 1.48076923 20.51923077],0
p7,1,0.649792,0.206162,[25 55] ; [ 8 14],[25.88235294 54.11764706] ; [ 7.11764706 14.88235294],0
b2,1,0.680771,0.169259,[17 29] ; [4 9],[16.37288136 29.62711864] ; [4.62711864 8.37288136],0
b3,1,0.680771,0.169259,[17 29] ; [4 9],[16.37288136 29.62711864] ; [4.62711864 8.37288136],0
p9,1,0.727314,0.121592,[41 38] ; [10 11],[40.29 38.71] ; [10.71 10.29],0
p1,1,0.728696,0.120312,[ 9 73] ; [ 3 19],[ 9.46153846 72.53846154] ; [ 2.53846154 19.46153846],0
b5,1,0.736527,0.113203,[48 34] ; [12 10],[47.30769231 34.69230769] ; [12.69230769  9.30769231],0
p10,1,0.767087,0.087727,[41 39] ; [10 11],[40.3960396 39.6039604] ; [10.6039604 10.3960396],0
a7,1,0.78159,0.076866,[40 42] ; [10 12],[39.42307692 42.57692308] ; [10.57692308 11.42307692],0
a2,1,0.847677,0.036896,[ 3 79] ; [ 1 21],[ 3.15384615 78.84615385] ; [ 0.84615385 21.15384615],0
a5,1,0.860488,0.030889,[39 43] ; [10 12],[38.63461538 43.36538462] ; [10.36538462 11.63461538],0
s1,1,0.871574,0.026134,[10 71] ; [ 3 19],[10.22330097 70.77669903] ; [ 2.77669903 19.22330097],0
u2,1,0.926327,0.00855,[20 22] ; [6 7],[19.85454545 22.14545455] ; [6.14545455 6.85454545],0
p8,1,0.955833,0.003067,[20 62] ; [ 5 16],[19.90291262 62.09708738] ; [ 5.09708738 15.90291262],0
d2,1,0.95977,0.002544,[18 63] ; [ 5 17],[18.08737864 62.91262136] ; [ 4.91262136 17.08737864],0
n4,1,0.962608,0.002198,[48 34] ; [13  9],[48.09615385 33.90384615] ; [12.90384615  9.09615385],0
