Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0002,13.835751,[ 23 112] ; [21 27],[ 32.45901639 102.54098361] ; [11.54098361 36.45901639],1
p7,1,0.000358,12.738985,[50 82] ; [32 15],[60.46927374 71.53072626] ; [21.53072626 25.46927374],1
p8,1,0.002177,9.394022,[ 35 100] ; [24 24],[43.52459016 91.47540984] ; [15.47540984 32.52459016],0
s8,1,0.002231,9.348731,[ 28 109] ; [21 28],[ 36.09139785 100.90860215] ; [12.90860215 36.09139785],0
v1,1,0.01212,6.293227,[40 94] ; [24 24],[47.12087912 86.87912088] ; [16.87912088 31.12087912],0
s7,1,0.017574,5.638075,[ 32 100] ; [20 27],[38.34636872 93.65363128] ; [13.65363128 33.34636872],0
p2,1,0.022315,5.221051,[87 49] ; [40  9],[93.36216216 42.63783784] ; [33.63783784 15.36216216],0
s6,1,0.025232,5.007867,[59 76] ; [30 18],[65.6557377 69.3442623] ; [23.3442623 24.6557377],0
p10,1,0.033456,4.522276,[77 55] ; [37 12],[83.13812155 48.86187845] ; [30.86187845 18.13812155],0
v4,1,0.042564,4.112639,[110  25] ; [45  3],[114.3442623  20.6557377] ; [40.6557377  7.3442623],0
r4,1,0.055317,3.672494,[92 45] ; [40  9],[97.22580645 39.77419355] ; [34.77419355 14.22580645],0
d3,1,0.05938,3.554605,[67 68] ; [32 17],[72.63586957 62.36413043] ; [26.36413043 22.63586957],0
r3,1,0.06028,3.529652,[112  23] ; [46  3],[115.92391304  19.07608696] ; [42.07608696  6.92391304],0
v3,1,0.063711,3.438054,[ 30 104] ; [17 30],[34.79558011 99.20441989] ; [12.20441989 34.79558011],0
p9,1,0.086163,2.944637,[84 47] ; [38 11],[88.78888889 42.21111111] ; [33.21111111 15.78888889],0
a7,1,0.128627,2.309003,[83 52] ; [24 25],[78.50543478 56.49456522] ; [28.49456522 20.50543478],0
n5,1,0.14759,2.096987,[76 61] ; [33 16],[80.28494624 56.71505376] ; [28.71505376 20.28494624],0
s2,1,0.160525,1.969272,[51 85] ; [24 25],[55.13513514 80.86486486] ; [19.86486486 29.13513514],0
s4,1,0.187011,1.741006,[ 29 108] ; [ 6 42],[ 25.91891892 111.08108108] ; [ 9.08108108 38.91891892],0
n4,1,0.191036,1.709609,[69 68] ; [30 19],[72.91935484 64.08064516] ; [26.08064516 22.91935484],0
v2,1,0.21823,1.515975,[49 78] ; [23 24],[52.55172414 74.44827586] ; [19.44827586 27.55172414],0
n6,1,0.270366,1.214888,[91 46] ; [36 12],[94.04864865 42.95135135] ; [32.95135135 15.04864865],0
b4,1,0.271298,1.210171,[85 52] ; [26 23],[81.75806452 55.24193548] ; [29.24193548 19.75806452],0
d4,1,0.286541,1.135802,[85 50] ; [35 14],[88.04347826 46.95652174] ; [31.95652174 17.04347826],0
u3,1,0.323807,0.973505,[37 42] ; [14 10],[39.11650485 39.88349515] ; [11.88349515 12.11650485],0
d1,1,0.33862,0.915649,[ 35 102] ; [16 33],[37.56451613 99.43548387] ; [13.43548387 35.56451613],0
p11,1,0.361075,0.834151,[88 49] ; [35 14],[90.59677419 46.40322581] ; [32.40322581 16.59677419],0
s3,1,0.379161,0.773419,[64 70] ; [27 22],[66.63387978 67.36612022] ; [24.36612022 24.63387978],0
a8,1,0.444718,0.584079,[ 14 114] ; [ 7 39],[ 15.44827586 112.55172414] ; [ 5.55172414 40.44827586],0
d5,1,0.46157,0.542085,[75 61] ; [30 19],[77.18918919 58.81081081] ; [27.81081081 21.18918919],0
a3,1,0.467958,0.526793,[58 77] ; [24 25],[60.16304348 74.83695652] ; [21.83695652 27.16304348],0
r2,1,0.481917,0.494522,[114  23] ; [42  6],[115.52432432  21.47567568] ; [40.47567568  7.52432432],0
a4,1,0.501901,0.450914,[ 22 114] ; [10 39],[ 23.52432432 112.47567568] ; [ 8.47567568 40.52432432],0
b5,1,0.559251,0.341003,[83 54] ; [32 17],[84.70430108 52.29569892] ; [30.29569892 18.70430108],0
b3,1,0.575869,0.312961,[21 52] ; [ 6 20],[19.90909091 53.09090909] ; [ 7.09090909 18.90909091],0
b2,1,0.575869,0.312961,[21 52] ; [ 6 20],[19.90909091 53.09090909] ; [ 7.09090909 18.90909091],0
p12,1,0.579463,0.307104,[  5 131] ; [ 1 48],[  4.41081081 131.58918919] ; [ 1.58918919 47.41081081],0
u2,1,0.579974,0.306277,[41 38] ; [14 10],[42.18446602 36.81553398] ; [12.81553398 11.18446602],0
a1,1,0.584359,0.29924,[  5 132] ; [ 1 48],[  4.41935484 132.58064516] ; [ 1.58064516 47.41935484],0
s5,1,0.619921,0.245979,[ 26 107] ; [11 37],[ 27.1878453 105.8121547] ; [ 9.8121547 38.1878453],0
s1,1,0.645089,0.212148,[  8 127] ; [ 2 46],[  7.37704918 127.62295082] ; [ 2.62295082 45.37704918],0
r1,1,0.673446,0.177597,[83 54] ; [28 21],[81.75806452 55.24193548] ; [29.24193548 19.75806452],0
n1,1,0.694179,0.154598,[17 35] ; [5 8],[17.6 34.4] ; [4.4 8.6],0
d2,1,0.809822,0.057915,[ 30 106] ; [10 39],[ 29.40540541 106.59459459] ; [10.59459459 38.40540541],0
n2,1,0.834776,0.043505,[33 19] ; [8 4],[33.3125 18.6875] ; [7.6875 4.3125],0
b1,1,0.879603,0.022944,[52 85] ; [18 31],[51.55913978 85.44086022] ; [18.44086022 30.55913978],0
n3,1,0.897747,0.016514,[33 19] ; [8 5],[32.8 19.2] ; [8.2 4.8],0
p1,1,0.915049,0.011379,[  6 129] ; [ 2 47],[  5.86956522 129.13043478] ; [ 2.13043478 46.86956522],0
a6,1,0.978537,0.000724,[64 73] ; [23 26],[64.08064516 72.91935484] ; [22.91935484 26.08064516],0
