Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,44.312194,[60  4] ; [ 1 10],[52.05333333 11.94666667] ; [8.94666667 2.05333333],1
r3,1,5.2e-05,16.371467,[61  3] ; [6 5],[57.17333333  6.82666667] ; [9.82666667 1.17333333],1
p2,1,0.001781,9.763002,[58  6] ; [6 5],[54.61333333  9.38666667] ; [9.38666667 1.61333333],0
r4,1,0.003919,8.321073,[57  7] ; [6 5],[53.76 10.24] ; [9.24 1.76],0
p8,1,0.02885,4.776557,[45 19] ; [4 7],[41.81333333 22.18666667] ; [7.18666667 3.81333333],0
a6,1,0.029098,4.761826,[40 24] ; [3 8],[36.69333333 27.30666667] ; [6.30666667 4.69333333],0
s8,1,0.050887,3.811994,[43 21] ; [4 7],[40.10666667 23.89333333] ; [6.89333333 4.10666667],0
p11,1,0.071292,3.253028,[51 13] ; [6 5],[48.64 15.36] ; [8.36 2.64],0
u3,1,0.074791,3.174603,[16  4] ; [2 3],[14.4  5.6] ; [3.6 1.4],0
p7,1,0.089513,2.883117,[45 18] ; [5 6],[42.56756757 20.43243243] ; [7.43243243 3.56756757],0
v4,1,0.101809,2.676981,[60  3] ; [9 2],[58.74324324  4.25675676] ; [10.25675676  0.74324324],0
p4,1,0.127951,2.317194,[39 25] ; [4 7],[36.69333333 27.30666667] ; [6.30666667 4.69333333],0
a5,1,0.133693,2.24909,[44 20] ; [5 6],[41.81333333 22.18666667] ; [7.18666667 3.81333333],0
p3,1,0.136341,2.218777,[33 31] ; [3 8],[30.72 33.28] ; [5.28 5.72],0
n1,1,0.146924,2.103896,[4 7] ; [5 2],[5.5 5.5] ; [3.5 3.5],0
n3,1,0.17146,1.87013,[6 5] ; [6 1],[7.33333333 3.66666667] ; [4.66666667 2.33333333],0
d2,1,0.179971,1.797863,[18 46] ; [ 1 10],[16.21333333 47.78666667] ; [2.78666667 8.21333333],0
n6,1,0.20994,1.571839,[55  8] ; [8 3],[53.63513514  9.36486486] ; [9.36486486 1.63513514],0
s4,1,0.240161,1.379649,[13 51] ; [4 7],[14.50666667 49.49333333] ; [2.49333333 8.50666667],0
p1,1,0.283293,1.151223,[15 49] ; [ 1 10],[13.65333333 50.34666667] ; [2.34666667 8.65333333],0
n5,1,0.345815,0.888753,[54 10] ; [8 3],[52.90666667 11.09333333] ; [9.09333333 1.90666667],0
a3,1,0.35591,0.852273,[44 20] ; [6 5],[42.66666667 21.33333333] ; [7.33333333 3.66666667],0
s6,1,0.36252,0.829144,[49 15] ; [7 4],[47.78666667 16.21333333] ; [8.21333333 2.78666667],0
r1,1,0.36252,0.829144,[49 15] ; [7 4],[47.78666667 16.21333333] ; [8.21333333 2.78666667],0
a4,1,0.377586,0.778547,[13 51] ; [ 1 10],[11.94666667 52.05333333] ; [2.05333333 8.94666667],0
a7,1,0.415725,0.662368,[43 21] ; [6 5],[41.81333333 22.18666667] ; [7.18666667 3.81333333],0
p5,1,0.423314,0.641097,[12 51] ; [ 1 10],[11.06756757 51.93243243] ; [1.93243243 9.06756757],0
d4,1,0.445613,0.581787,[37 27] ; [5 6],[35.84 28.16] ; [6.16 4.84],0
p6,1,0.471777,0.51781,[27 36] ; [6 5],[28.09459459 34.90540541] ; [4.90540541 6.09459459],0
v3,1,0.503087,0.448418,[22 41] ; [5 6],[22.98648649 40.01351351] ; [4.01351351 6.98648649],0
n2,1,0.518217,0.41744,[8 3] ; [6 1],[8.55555556 2.44444444] ; [5.44444444 1.55555556],0
v1,1,0.601784,0.272314,[34 29] ; [5 6],[33.2027027 29.7972973] ; [5.7972973 5.2027027],0
s5,1,0.62229,0.242662,[24 39] ; [3 7],[23.30136986 39.69863014] ; [3.69863014 6.30136986],0
n4,1,0.62476,0.239234,[48 16] ; [9 2],[48.64 15.36] ; [8.36 2.64],0
b4,1,0.638079,0.221263,[34 30] ; [5 6],[33.28 30.72] ; [5.72 5.28],0
b2,1,0.670379,0.181159,[19 21] ; [4 6],[18.4 21.6] ; [4.6 5.4],0
b3,1,0.670379,0.181159,[19 21] ; [4 6],[18.4 21.6] ; [4.6 5.4],0
s1,1,0.727141,0.121753,[ 4 60] ; [ 1 10],[ 4.26666667 59.73333333] ; [ 0.73333333 10.26666667],0
a8,1,0.771165,0.084595,[ 9 52] ; [2 9],[ 9.31944444 51.68055556] ; [1.68055556 9.31944444],0
u2,1,0.834969,0.043403,[13  7] ; [3 2],[12.8  7.2] ; [3.2 1.8],0
b5,1,0.839621,0.040957,[37 27] ; [6 5],[36.69333333 27.30666667] ; [6.30666667 4.69333333],0
r2,1,0.897023,0.01675,[58  5] ; [10  1],[57.89189189  5.10810811] ; [10.10810811  0.89189189],0
s2,1,0.898131,0.01639,[42 22] ; [7 4],[41.81333333 22.18666667] ; [7.18666667 3.81333333],0
b1,1,0.916212,0.011068,[28 36] ; [5 6],[28.16 35.84] ; [4.84 6.16],0
s3,1,0.929754,0.007771,[45 18] ; [8 3],[45.12162162 17.87837838] ; [7.87837838 3.12162162],0
v2,1,0.978146,0.00075,[28 33] ; [5 6],[27.95833333 33.04166667] ; [5.04166667 5.95833333],0
d3,1,0.993025,7.6e-05,[29 35] ; [5 6],[29.01333333 34.98666667] ; [4.98666667 6.01333333],0
