Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,112.129329,[76 18] ; [ 53 213],[33.68333333 60.31666667] ; [ 95.31666667 170.68333333],1
s6,1,0.0,41.918967,[68 25] ; [ 93 177],[41.24793388 51.75206612] ; [119.75206612 150.24793388],1
s5,1,0.000249,13.419918,[29 61] ; [ 39 227],[17.19101124 72.80898876] ; [ 50.80898876 215.19101124],1
s8,1,0.001414,10.187566,[23 71] ; [ 30 242],[13.61202186 80.38797814] ; [ 39.38797814 232.61202186],0
s4,1,0.006682,7.356551,[19 74] ; [ 26 243],[11.56077348 81.43922652] ; [ 33.43922652 235.56077348],0
r3,1,0.010493,6.549225,[89  5] ; [227  42],[81.8292011 12.1707989] ; [234.1707989  34.8292011],0
p12,1,0.018336,5.563781,[ 7 87] ; [  6 265],[ 3.34794521 90.65205479] ; [  9.65205479 261.34794521],0
p10,1,0.022053,5.241593,[72 21] ; [173  95],[63.11634349 29.88365651] ; [181.88365651  86.11634349],0
d4,1,0.027245,4.875204,[79 15] ; [197  74],[71.07945205 22.92054795] ; [204.92054795  66.07945205],0
v1,1,0.066938,3.356552,[45 46] ; [102 163],[37.5758427 53.4241573] ; [109.4241573 155.5758427],0
p1,1,0.085958,2.948484,[ 2 90] ; [ 19 252],[ 5.32231405 86.67768595] ; [ 15.67768595 255.32231405],0
p4,1,0.097989,2.737974,[42 52] ; [ 94 174],[35.31491713 58.68508287] ; [100.68508287 167.31491713],0
u1,1,0.102719,2.662811,[13 81] ; [ 22 250],[ 8.98907104 85.01092896] ; [ 26.01092896 245.98907104],0
r4,1,0.108343,2.578222,[79 15] ; [207  65],[73.45355191 20.54644809] ; [212.54644809  59.45355191],0
v3,1,0.119235,2.427339,[33 58] ; [ 72 189],[27.14488636 63.85511364] ; [ 77.85511364 183.14488636],0
n2,1,0.120605,2.409446,[20  5] ; [50 29],[16.82692308  8.17307692] ; [53.17307692 25.82692308],0
p9,1,0.152845,2.043624,[72 21] ; [186  81],[66.65 26.35] ; [191.35  75.65],0
v4,1,0.157519,1.997887,[86  7] ; [235  35],[82.23966942 10.76033058] ; [238.76033058  31.23966942],0
n5,1,0.174259,1.845914,[54 40] ; [175  93],[59.4640884 34.5359116] ; [169.5359116  98.4640884],0
u3,1,0.193596,1.690039,[23 16] ; [53 60],[19.5 19.5] ; [56.5 56.5],0
p2,1,0.216773,1.525604,[71 22] ; [188  82],[66.3553719 26.6446281] ; [192.6446281  77.3553719],0
a7,1,0.224959,1.472454,[70 24] ; [183  87],[65.33516484 28.66483516] ; [187.66483516  82.33516484],0
p3,1,0.237989,1.392467,[35 59] ; [ 83 188],[30.3890411 63.6109589] ; [ 87.6109589 183.3890411],0
n4,1,0.268357,1.225126,[56 38] ; [178  92],[60.42857143 33.57142857] ; [173.57142857  96.42857143],0
a5,1,0.300744,1.070892,[63 31] ; [166 106],[58.81420765 35.18579235] ; [170.18579235 101.81420765],0
r2,1,0.306817,1.044327,[86  8] ; [233  33],[83.29444444 10.70555556] ; [235.70555556  30.29444444],0
d1,1,0.327642,0.958197,[48 46] ; [123 149],[43.91803279 50.08196721] ; [127.08196721 144.91803279],0
b2,1,0.347379,0.883007,[11 35] ; [ 47 104],[13.54314721 32.45685279] ; [ 44.45685279 106.54314721],0
b3,1,0.347379,0.883007,[11 35] ; [ 47 104],[13.54314721 32.45685279] ; [ 44.45685279 106.54314721],0
n3,1,0.386278,0.750626,[20  6] ; [53 25],[18.25  7.75] ; [54.75 23.25],0
a4,1,0.406814,0.688092,[30 64] ; [ 99 171],[33.31318681 60.68681319] ; [ 95.68681319 174.31318681],0
p11,1,0.472836,0.51534,[68 26] ; [186  86],[65.23497268 28.76502732] ; [188.76502732  83.23497268],0
r1,1,0.473545,0.513693,[62 31] ; [190  79],[64.74033149 28.25966851] ; [187.25966851  81.74033149],0
v2,1,0.497154,0.461006,[38 49] ; [124 135],[40.73410405 46.26589595] ; [121.26589595 137.73410405],0
d5,1,0.513447,0.427035,[71 23] ; [196  76],[68.57377049 25.42622951] ; [198.42622951  73.57377049],0
n1,1,0.540467,0.374674,[ 7 18] ; [27 51],[ 8.25242718 16.74757282] ; [25.74757282 52.25242718],0
p7,1,0.559367,0.340801,[43 49] ; [115 151],[40.60335196 51.39664804] ; [117.39664804 148.60335196],0
d3,1,0.583653,0.300367,[59 35] ; [162 110],[56.75956284 37.24043716] ; [164.24043716 107.75956284],0
a2,1,0.590871,0.288987,[16 78] ; [ 40 232],[14.38251366 79.61748634] ; [ 41.61748634 230.38251366],0
b1,1,0.591318,0.288291,[32 62] ; [101 171],[34.15846995 59.84153005] ; [ 98.84153005 173.15846995],0
a3,1,0.644513,0.212888,[53 41] ; [159 110],[54.89807163 39.10192837] ; [157.10192837 111.89807163],0
n6,1,0.678249,0.172104,[72 22] ; [201  69],[70.5 23.5] ; [202.5  67.5],0
a6,1,0.784248,0.074959,[64 30] ; [181  91],[62.92349727 31.07650273] ; [182.07650273  89.92349727],0
p5,1,0.829665,0.046281,[ 5 88] ; [ 13 257],[ 4.61157025 88.38842975] ; [ 13.38842975 256.61157025],0
a1,1,0.835118,0.043323,[ 4 90] ; [ 13 259],[ 4.36612022 89.63387978] ; [ 12.63387978 259.36612022],0
u2,1,0.900808,0.015535,[19 21] ; [54 57],[19.33774834 20.66225166] ; [53.66225166 57.33774834],0
b5,1,0.903295,0.014762,[57 37] ; [163 109],[56.50273224 37.49726776] ; [163.49726776 108.50273224],0
d2,1,0.943522,0.005019,[37 57] ; [107 162],[37.2892562 56.7107438] ; [106.7107438 162.2892562],0
p8,1,0.951565,0.00369,[34 60] ; [ 96 172],[33.75690608 60.24309392] ; [ 96.24309392 171.75690608],0
a8,1,0.972216,0.001213,[ 9 79] ; [ 26 225],[ 9.08554572 78.91445428] ; [ 25.91445428 225.08554572],0
b4,1,0.99259,8.6e-05,[55 39] ; [159 113],[54.96174863 39.03825137] ; [159.03825137 112.96174863],0
