Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000449,12.314737,[57  4] ; [60 26],[48.55102041 12.44897959] ; [68.44897959 17.55102041],1
s6,1,0.001174,10.530674,[39 21] ; [32 53],[29.37931034 30.62068966] ; [41.62068966 43.37931034],0
d4,1,0.002732,8.978492,[54  7] ; [57 28],[46.37671233 14.62328767] ; [64.62328767 20.37671233],0
p10,1,0.002814,8.924346,[38 22] ; [32 52],[29.16666667 30.83333333] ; [40.83333333 43.16666667],0
d5,1,0.003363,8.599196,[51 10] ; [52 33],[43.03424658 17.96575342] ; [59.96575342 25.03424658],0
s7,1,0.004126,8.227729,[30 29] ; [21 57],[21.96350365 37.03649635] ; [29.03649635 48.96350365],0
d1,1,0.00653,7.397823,[38 23] ; [34 52],[29.87755102 31.12244898] ; [42.12244898 43.87755102],0
v1,1,0.012598,6.224739,[28 32] ; [22 61],[20.97902098 39.02097902] ; [29.02097902 53.97902098],0
a7,1,0.012973,6.172736,[43 18] ; [43 43],[35.68707483 25.31292517] ; [50.31292517 35.68707483],0
d3,1,0.02172,5.268107,[39 22] ; [38 47],[32.17123288 28.82876712] ; [44.82876712 40.17123288],0
v3,1,0.026967,4.892922,[25 34] ; [20 61],[18.96428571 40.03571429] ; [26.03571429 54.96428571],0
p7,1,0.029939,4.712806,[19 40] ; [14 70],[13.61538462 45.38461538] ; [19.38461538 64.61538462],0
s2,1,0.032618,4.56573,[29 32] ; [26 60],[22.82312925 38.17687075] ; [32.17687075 53.82312925],0
s4,1,0.033396,4.525367,[18 42] ; [13 72],[12.82758621 47.17241379] ; [18.17241379 66.82758621],0
r1,1,0.042245,4.125349,[46 15] ; [51 35],[40.25170068 20.74829932] ; [56.74829932 29.25170068],0
v4,1,0.042542,4.113501,[52  9] ; [61 25],[46.89115646 14.10884354] ; [66.10884354 19.89115646],0
s3,1,0.043095,4.091677,[34 27] ; [33 52],[27.99315068 33.00684932] ; [39.00684932 45.99315068],0
s8,1,0.054082,3.710176,[25 36] ; [22 63],[19.6369863 41.3630137] ; [27.3630137 57.6369863],0
s5,1,0.060933,3.511803,[17 41] ; [13 68],[12.51798561 45.48201439] ; [17.48201439 63.51798561],0
p9,1,0.062417,3.471956,[36 23] ; [37 45],[30.54609929 28.45390071] ; [42.45390071 39.54609929],0
p12,1,0.094585,2.794562,[ 5 55] ; [ 2 84],[ 2.87671233 57.12328767] ; [ 4.12328767 81.87671233],0
a5,1,0.109908,2.555547,[42 19] ; [48 38],[37.34693878 23.65306122] ; [52.65306122 33.34693878],0
