Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.000107,15.012766,[ 2 45] ; [10 15],[ 7.83333333 39.16666667] ; [ 4.16666667 20.83333333],1
b2,1,0.303626,1.058201,[ 8 24] ; [ 7 11],[ 9.6 22.4] ; [ 5.4 12.6],0
n2,1,0.317311,1.0,[11  5] ; [7 1],[12.  4.] ; [6. 2.],0
n4,1,0.360255,0.837005,[21 26] ; [14 11],[22.84722222 24.15277778] ; [12.15277778 12.84722222],0
s6,1,0.382225,0.763532,[29 18] ; [18  7],[30.68055556 16.31944444] ; [16.31944444  8.68055556],0
s3,1,0.39514,0.723065,[26 20] ; [11 13],[24.31428571 21.68571429] ; [12.68571429 11.31428571],0
p1,1,0.411646,0.674043,[ 3 44] ; [ 3 22],[ 3.91666667 43.08333333] ; [ 2.08333333 22.91666667],0
p2,1,0.438383,0.600511,[38  9] ; [22  3],[39.16666667  7.83333333] ; [20.83333333  4.16666667],0
u3,1,0.455924,0.555882,[14  3] ; [7 3],[13.22222222  3.77777778] ; [7.77777778 2.22222222],0
d5,1,0.461415,0.542459,[36 11] ; [21  4],[37.20833333  9.79166667] ; [19.79166667  5.20833333],0
b4,1,0.46875,0.524922,[24 23] ; [15 10],[25.45833333 21.54166667] ; [13.54166667 11.45833333],0
a2,1,0.476259,0.507419,[ 8 39] ; [ 6 19],[ 9.13888889 37.86111111] ; [ 4.86111111 20.13888889],0
b5,1,0.476889,0.50597,[26 21] ; [16  9],[27.41666667 19.58333333] ; [14.58333333 10.41666667],0
p10,1,0.483832,0.490213,[30 17] ; [18  7],[31.33333333 15.66666667] ; [16.66666667  8.33333333],0
v3,1,0.53755,0.380099,[11 31] ; [ 8 16],[12.09090909 29.90909091] ; [ 6.90909091 17.09090909],0
v2,1,0.572473,0.318562,[22 21] ; [14 10],[23.10447761 19.89552239] ; [12.89552239 11.10447761],0
d3,1,0.596334,0.280561,[29 18] ; [17  8],[30.02777778 16.97222222] ; [15.97222222  9.02777778],0
p11,1,0.600604,0.274086,[31 16] ; [18  7],[31.98611111 15.01388889] ; [17.01388889  7.98611111],0
p9,1,0.601696,0.272445,[33 14] ; [19  6],[33.94444444 13.05555556] ; [18.05555556  6.94444444],0
u1,1,0.634216,0.226387,[ 4 43] ; [ 3 22],[ 4.56944444 42.43055556] ; [ 2.43055556 22.56944444],0
s8,1,0.638594,0.220586,[18 29] ; [11 14],[18.93055556 28.06944444] ; [10.06944444 14.93055556],0
p12,1,0.645328,0.211842,[ 1 46] ; [ 1 24],[ 1.30555556 45.69444444] ; [ 0.69444444 24.30555556],0
v4,1,0.65553,0.198998,[42  4] ; [22  3],[41.46478873  4.53521127] ; [22.53521127  2.46478873],0
d4,1,0.668102,0.18383,[36 11] ; [18  7],[35.25 11.75] ; [18.75  6.25],0
r3,1,0.674294,0.176621,[44  3] ; [24  1],[44.38888889  2.61111111] ; [23.61111111  1.38888889],0
r1,1,0.698501,0.150036,[33 13] ; [19  6],[33.69014085 12.30985915] ; [18.30985915  6.69014085],0
r2,1,0.732311,0.117001,[40  6] ; [21  4],[39.52112676  6.47887324] ; [21.47887324  3.52112676],0
r4,1,0.740861,0.109371,[38  9] ; [21  4],[38.51388889  8.48611111] ; [20.48611111  4.51388889],0
a8,1,0.782691,0.076073,[ 3 39] ; [ 2 20],[ 3.28125 38.71875] ; [ 1.71875 20.28125],0
p5,1,0.816129,0.054069,[ 3 43] ; [ 2 23],[ 3.23943662 42.76056338] ; [ 1.76056338 23.23943662],0
a3,1,0.887831,0.019895,[29 18] ; [15 10],[28.72222222 18.27777778] ; [15.27777778  9.72222222],0
s2,1,0.89369,0.017859,[21 25] ; [11 14],[20.73239437 25.26760563] ; [11.26760563 13.73239437],0
s7,1,0.98118,0.000556,[16 27] ; [ 9 15],[16.04477612 26.95522388] ; [ 8.95522388 15.04477612],0
n3,1,1.0,0.0,[12  4] ; [6 2],[12.  4.] ; [6. 2.],0
