Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.011743,6.349206,[6 2] ; [1 7],[3.5 4.5] ; [3.5 4.5],0
d2,1,0.011743,6.349206,[7 1] ; [2 6],[4.5 3.5] ; [4.5 3.5],0
p8,1,0.038867,4.266667,[7 1] ; [3 5],[5. 3.] ; [5. 3.],0
p3,1,0.038867,4.266667,[7 1] ; [3 5],[5. 3.] ; [5. 3.],0
s8,1,0.038867,4.266667,[7 1] ; [3 5],[5. 3.] ; [5. 3.],0
a6,1,0.105645,2.618182,[4 4] ; [1 7],[2.5 5.5] ; [2.5 5.5],0
a7,1,0.105645,2.618182,[7 1] ; [4 4],[5.5 2.5] ; [5.5 2.5],0
v3,1,0.13057,2.285714,[2 6] ; [5 3],[3.5 4.5] ; [3.5 4.5],0
a8,1,0.184708,1.759334,[1 7] ; [3 4],[2.13333333 5.86666667] ; [1.86666667 5.13333333],0
s3,1,0.248213,1.333333,[7 1] ; [5 3],[6. 2.] ; [6. 2.],0
p9,1,0.248213,1.333333,[7 1] ; [5 3],[6. 2.] ; [6. 2.],0
v1,1,0.3017,1.066667,[4 4] ; [6 2],[5. 3.] ; [5. 3.],0
p1,1,0.3017,1.066667,[4 4] ; [2 6],[3. 5.] ; [3. 5.],0
s7,1,0.3017,1.066667,[6 2] ; [4 4],[5. 3.] ; [5. 3.],0
a4,1,0.3017,1.066667,[4 4] ; [2 6],[3. 5.] ; [3. 5.],0
b4,1,0.3017,1.066667,[6 2] ; [4 4],[5. 3.] ; [5. 3.],0
p7,1,0.317311,1.0,[3 5] ; [5 3],[4. 4.] ; [4. 4.],0
a5,1,0.317311,1.0,[5 3] ; [3 5],[4. 4.] ; [4. 4.],0
b2,1,0.504985,0.444444,[2 4] ; [1 5],[1.5 4.5] ; [1.5 4.5],0
b3,1,0.504985,0.444444,[2 4] ; [1 5],[1.5 4.5] ; [1.5 4.5],0
p2,1,0.521839,0.410256,[7 1] ; [6 2],[6.5 1.5] ; [6.5 1.5],0
r1,1,0.521839,0.410256,[7 1] ; [6 2],[6.5 1.5] ; [6.5 1.5],0
s5,1,0.532884,0.388889,[2 4] ; [4 4],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
p6,1,0.614295,0.253968,[4 4] ; [3 5],[3.5 4.5] ; [3.5 4.5],0
b1,1,0.614295,0.253968,[3 5] ; [4 4],[3.5 4.5] ; [3.5 4.5],0
s2,1,0.614295,0.253968,[5 3] ; [4 4],[4.5 3.5] ; [4.5 3.5],0
p10,1,0.832662,0.044643,[5 3] ; [4 3],[4.8 3.2] ; [4.2 2.8],0
u3,1,0.857714,0.032143,[1 1] ; [4 3],[1.11111111 0.88888889] ; [3.88888889 3.11111111],0
u2,1,0.857714,0.032143,[1 1] ; [4 3],[1.11111111 0.88888889] ; [3.88888889 3.11111111],0
p4,1,0.919154,0.010302,[7 1] ; [6 1],[6.93333333 1.06666667] ; [6.06666667 0.93333333],0
s1,1,1.0,0.0,[1 7] ; [1 7],[1. 7.] ; [1. 7.],0
n6,1,1.0,0.0,[7 1] ; [7 1],[7. 1.] ; [7. 1.],0
v2,1,1.0,0.0,[2 6] ; [2 6],[2. 6.] ; [2. 6.],0
b5,1,1.0,0.0,[5 3] ; [5 3],[5. 3.] ; [5. 3.],0
