Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,97.472998,[ 54 207] ; [84 29],[ 96.30481283 164.69518717] ; [41.69518717 71.30481283],1
s6,1,0.0,54.029438,[118 152] ; [97 18],[150.77922078 119.22077922] ; [64.22077922 50.77922078],1
s2,1,0.0,46.191977,[ 79 193] ; [76 39],[108.94056848 163.05943152] ; [46.05943152 68.94056848],1
s3,1,0.0,27.190729,[109 160] ; [80 35],[132.3984375 136.6015625] ; [56.6015625 58.3984375],1
p10,1,4.9e-05,16.498333,[171  98] ; [97 18],[187.73958333  81.26041667] ; [80.26041667 34.73958333],1
s5,1,0.000183,14.000476,[ 47 222] ; [39 72],[ 60.87894737 208.12105263] ; [25.12105263 85.87894737],1
p9,1,0.000411,12.48363,[185  83] ; [100  16],[198.90625  69.09375] ; [86.09375 29.90625],1
a3,1,0.00081,11.217108,[135 137] ; [79 37],[150.02061856 121.97938144] ; [63.97938144 52.02061856],1
v1,1,0.001464,10.122943,[107 162] ; [65 48],[121.12041885 147.87958115] ; [50.87958115 62.12041885],0
v2,1,0.002974,8.823207,[103 160] ; [61 48],[115.94623656 147.05376344] ; [48.05376344 60.94623656],0
r4,1,0.003242,8.666109,[205  70] ; [102  14],[215.92071611  59.07928389] ; [91.07928389 24.92071611],0
p7,1,0.003425,8.566093,[134 132] ; [76 38],[147. 119.] ; [63. 51.],0
p6,1,0.00356,8.495776,[ 56 214] ; [40 75],[ 67.32467532 202.67532468] ; [28.67532468 86.32467532],0
u3,1,0.005451,7.723417,[61 76] ; [26 11],[68.5 68.5] ; [18.5 18.5],0
r1,1,0.008717,6.879864,[174 100] ; [88 26],[185.02061856  88.97938144] ; [76.97938144 37.02061856],0
u1,1,0.008727,6.877948,[  6 269] ; [  9 107],[ 10.54987212 264.45012788] ; [  4.45012788 111.54987212],0
n6,1,0.011469,6.391112,[191  80] ; [96 20],[200.97416021  70.02583979] ; [86.02583979 29.97416021],0
p4,1,0.011529,6.381847,[108 165] ; [62 54],[119.3059126 153.6940874] ; [50.6940874 65.3059126],0
b2,1,0.015427,5.867045,[ 38 103] ; [32 42],[45.90697674 95.09302326] ; [24.09302326 49.90697674],0
b3,1,0.015427,5.867045,[ 38 103] ; [32 42],[45.90697674 95.09302326] ; [24.09302326 49.90697674],0
a8,1,0.022318,5.220816,[ 27 231] ; [21 88],[ 33.74386921 224.25613079] ; [14.25613079 94.74386921],0
a5,1,0.022403,5.214199,[136 139] ; [72 44],[146.2915601 128.7084399] ; [61.7084399 54.2915601],0
v3,1,0.033304,4.530093,[ 70 199] ; [42 72],[ 78.66318538 190.33681462] ; [33.33681462 80.66318538],0
d2,1,0.035639,4.414299,[ 34 240] ; [24 92],[ 40.74871795 233.25128205] ; [17.25128205 98.74871795],0
p11,1,0.037349,4.334445,[187  88] ; [91 25],[195.52429668  79.47570332] ; [82.47570332 33.52429668],0
r3,1,0.047209,3.937926,[233  38] ; [108   8],[238.7881137  32.2118863] ; [102.2118863  13.7881137],0
v4,1,0.048806,3.882001,[236  35] ; [108   7],[241.51295337  29.48704663] ; [102.48704663  12.51295337],0
a2,1,0.049399,3.861738,[ 12 263] ; [ 11 105],[ 16.17647059 258.82352941] ; [  6.82352941 109.17647059],0
p2,1,0.069636,3.29157,[201  74] ; [94 21],[208.01282051  66.98717949] ; [86.98717949 28.01282051],0
d3,1,0.072563,3.224079,[116 157] ; [38 78],[108.07712082 164.92287918] ; [45.92287918 70.07712082],0
n5,1,0.080149,3.061879,[175  94] ; [86 30],[182.36103896  86.63896104] ; [78.63896104 37.36103896],0
u2,1,0.124218,2.363317,[64 73] ; [22 14],[68.10404624 68.89595376] ; [17.89595376 18.10404624],0
p3,1,0.125975,2.341414,[ 96 179] ; [50 66],[102.68542199 172.31457801] ; [43.31457801 72.68542199],0
p8,1,0.144855,2.125608,[106 166] ; [54 61],[112.45478036 159.54521964] ; [47.54521964 67.45478036],0
n4,1,0.192688,1.696944,[176  97] ; [82 33],[181.53092784  91.46907216] ; [76.46907216 38.53092784],0
a7,1,0.205872,1.600221,[173 100] ; [65 50],[167.45876289 105.54123711] ; [70.54123711 44.45876289],0
d5,1,0.209033,1.578112,[144 130] ; [69 47],[149.64615385 124.35384615] ; [63.35384615 52.64615385],0
a1,1,0.216348,1.528435,[ 15 260] ; [  3 113],[ 12.65984655 262.34015345] ; [  5.34015345 110.65984655],0
n1,1,0.326329,0.963411,[28 50] ; [13 15],[30.16981132 47.83018868] ; [10.83018868 17.16981132],0
r2,1,0.337082,0.921498,[233  38] ; [103  12],[235.89637306  35.10362694] ; [100.10362694  14.89637306],0
a4,1,0.395865,0.720851,[ 62 211] ; [31 85],[ 65.26735219 207.73264781] ; [27.73264781 88.26735219],0
b4,1,0.399607,0.70951,[155 120] ; [60 56],[151.21483376 123.78516624] ; [63.78516624 52.21483376],0
p1,1,0.47151,0.518436,[ 16 257] ; [  9 106],[ 17.59020619 255.40979381] ; [  7.40979381 107.59020619],0
p12,1,0.478616,0.502015,[  8 265] ; [  5 110],[  9.14690722 263.85309278] ; [  3.85309278 111.14690722],0
a6,1,0.568981,0.32439,[155 120] ; [69 47],[157.54475703 117.45524297] ; [66.45524297 49.54475703],0
s1,1,0.654106,0.200762,[ 12 256] ; [  4 111],[ 11.19582245 256.80417755] ; [  4.80417755 110.19582245],0
n2,1,0.690114,0.158962,[59 19] ; [23  6],[59.77570093 18.22429907] ; [22.22429907  6.77570093],0
d4,1,0.726668,0.122193,[157 118] ; [64 52],[155.43478261 119.56521739] ; [65.56521739 50.43478261],0
b5,1,0.762791,0.091094,[161 114] ; [66 50],[159.65473146 115.34526854] ; [67.34526854 48.65473146],0
b1,1,0.762791,0.091094,[114 161] ; [50 66],[115.34526854 159.65473146] ; [48.65473146 67.34526854],0
n3,1,0.798187,0.06538,[53 24] ; [20  8],[53.53333333 23.46666667] ; [19.46666667  8.53333333],0
