Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,66.135382,[88 11] ; [14 43],[64.73076923 34.26923077] ; [37.26923077 19.73076923],1
p11,1,1.2e-05,19.1268,[74 26] ; [23 36],[61.00628931 38.99371069] ; [35.99371069 23.00628931],1
v2,1,0.002216,9.361394,[56 36] ; [20 37],[46.9261745 45.0738255] ; [29.0738255 27.9261745],0
s8,1,0.002672,9.018737,[46 53] ; [13 45],[37.20382166 61.79617834] ; [21.79617834 36.20382166],0
s2,1,0.002742,8.971588,[54 44] ; [18 41],[44.94267516 53.05732484] ; [27.05732484 31.94267516],0
s7,1,0.005541,7.693695,[45 49] ; [14 42],[36.97333333 57.02666667] ; [22.02666667 33.97333333],0
s3,1,0.030714,4.668876,[53 45] ; [21 37],[46.48717949 51.51282051] ; [27.51282051 30.48717949],0
s5,1,0.031908,4.603443,[31 61] ; [10 47],[25.31543624 66.68456376] ; [15.68456376 41.31543624],0
b1,1,0.034738,4.458023,[42 58] ; [35 24],[48.42767296 51.57232704] ; [28.57232704 30.42767296],0
a7,1,0.037965,4.30657,[69 31] ; [31 28],[62.89308176 37.10691824] ; [37.10691824 21.89308176],0
n5,1,0.043022,4.094535,[71 28] ; [33 26],[65.16455696 33.83544304] ; [38.83544304 20.16455696],0
a6,1,0.047098,3.941889,[67 32] ; [30 28],[61.1656051 37.8343949] ; [35.8343949 22.1656051],0
n2,1,0.048819,3.881563,[26  4] ; [16  9],[22.90909091  7.09090909] ; [19.09090909  5.90909091],0
p8,1,0.050399,3.828144,[31 69] ; [10 49],[25.78616352 74.21383648] ; [15.21383648 43.78616352],0
s4,1,0.064401,3.420256,[24 75] ; [ 7 51],[19.5477707 79.4522293] ; [11.4522293 46.5477707],0
p1,1,0.066806,3.3598,[ 9 91] ; [ 1 58],[ 6.28930818 93.71069182] ; [ 3.71069182 55.28930818],0
p3,1,0.067172,3.350815,[38 61] ; [14 44],[32.78980892 66.21019108] ; [19.21019108 38.78980892],0
r3,1,0.085337,2.960202,[92  8] ; [49 10],[88.67924528 11.32075472] ; [52.32075472  6.67924528],0
p7,1,0.119026,2.430094,[38 57] ; [16 42],[33.52941176 61.47058824] ; [20.47058824 37.52941176],0
s1,1,0.122446,2.385755,[ 5 93] ; [ 7 52],[ 7.49044586 90.50955414] ; [ 4.50955414 54.49044586],0
p4,1,0.158536,1.988138,[37 60] ; [16 43],[32.95512821 64.04487179] ; [20.04487179 38.95512821],0
a3,1,0.161249,1.962477,[68 32] ; [33 25],[63.92405063 36.07594937] ; [37.07594937 20.92405063],0
a5,1,0.169604,1.886441,[70 30] ; [35 24],[66.03773585 33.96226415] ; [38.96226415 20.03773585],0
s6,1,0.18071,1.791777,[62 37] ; [30 28],[58.01273885 40.98726115] ; [33.98726115 24.01273885],0
n4,1,0.187635,1.736093,[68 32] ; [34 25],[64.1509434 35.8490566] ; [37.8490566 21.1509434],0
n6,1,0.189882,1.718533,[78 21] ; [41 18],[74.56329114 24.43670886] ; [44.43670886 14.56329114],0
v1,1,0.230135,1.440024,[44 53] ; [21 38],[40.41666667 56.58333333] ; [24.58333333 34.41666667],0
r4,1,0.249896,1.323886,[88 12] ; [48 11],[85.53459119 14.46540881] ; [50.46540881  8.53459119],0
u4,1,0.28161,1.159304,[ 2 98] ; [ 3 56],[ 3.14465409 96.85534591] ; [ 1.85534591 57.14465409],0
d1,1,0.315506,1.007484,[54 46] ; [27 32],[50.94339623 49.05660377] ; [30.05660377 28.94339623],0
b3,1,0.319362,0.991558,[20 42] ; [16 22],[22.32 39.68] ; [13.68 24.32],0
b2,1,0.319362,0.991558,[20 42] ; [16 22],[22.32 39.68] ; [13.68 24.32],0
p5,1,0.331846,0.941681,[ 9 87] ; [ 3 56],[ 7.43225806 88.56774194] ; [ 4.56774194 54.43225806],0
p6,1,0.36576,0.818018,[25 74] ; [11 47],[22.70063694 76.29936306] ; [13.29936306 44.70063694],0
