Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,26.180611,[165  11] ; [29 15],[155.2  20.8] ; [38.8  5.2],1
n4,1,2e-06,22.269625,[141  34] ; [20 24],[128.65296804  46.34703196] ; [32.34703196 11.65296804],1
n5,1,8e-06,19.913895,[142  34] ; [21 23],[130.4  45.6] ; [32.6 11.4],1
r3,1,1.5e-05,18.761588,[170   5] ; [34  9],[163.76146789  11.23853211] ; [40.23853211  2.76146789],1
v4,1,0.000438,12.364295,[170   5] ; [35  7],[165.32258065   9.67741935] ; [39.67741935  2.32258065],1
b1,1,0.001127,10.607143,[ 47 129] ; [23 21],[ 56. 120.] ; [14. 30.],0
p11,1,0.002569,9.091117,[142  34] ; [26 18],[134.4  41.6] ; [33.6 10.4],0
r2,1,0.003396,8.58137,[167   7] ; [36  7],[162.77419355  11.22580645] ; [40.22580645  2.77419355],0
a5,1,0.007541,7.139423,[132  44] ; [24 20],[124.8  51.2] ; [31.2 12.8],0
p2,1,0.021287,5.303161,[144  32] ; [29 15],[138.4  37.6] ; [34.6  9.4],0
p7,1,0.021723,5.267817,[95 73] ; [15 26],[88.42105263 79.57894737] ; [21.57894737 19.42105263],0
p4,1,0.023277,5.147747,[85 90] ; [13 31],[78.31050228 96.68949772] ; [19.68949772 24.31050228],0
p6,1,0.023746,5.113118,[ 60 113] ; [ 7 35],[ 53.91162791 119.08837209] ; [13.08837209 28.91162791],0
r1,1,0.031445,4.628498,[150  24] ; [32 12],[145.26605505  28.73394495] ; [36.73394495  7.26605505],0
u1,1,0.035419,4.424867,[ 30 146] ; [ 2 42],[ 25.6 150.4] ; [ 6.4 37.6],0
s6,1,0.041647,4.149481,[123  48] ; [24 19],[117.46261682  53.53738318] ; [29.53738318 13.46261682],0
p8,1,0.058696,3.573862,[79 92] ; [13 30],[73.51401869 97.48598131] ; [18.48598131 24.51401869],0
a1,1,0.061203,3.504476,[  5 171] ; [ 4 40],[  7.2 168.8] ; [ 1.8 42.2],0
p10,1,0.069409,3.296953,[138  35] ; [28 14],[133.57209302  39.42790698] ; [32.42790698  9.57209302],0
a7,1,0.070394,3.27381,[125  51] ; [25 19],[120.  56.] ; [30. 14.],0
a4,1,0.079199,3.081268,[85 89] ; [15 29],[79.81651376 94.18348624] ; [20.18348624 23.81651376],0
d1,1,0.091557,2.846791,[97 79] ; [18 26],[92. 84.] ; [23. 21.],0
d4,1,0.094638,2.793651,[144  32] ; [31 13],[140.  36.] ; [35.  9.],0
p9,1,0.106757,2.60159,[146  27] ; [31 11],[142.42325581  30.57674419] ; [34.57674419  7.42325581],0
a6,1,0.108829,2.571138,[115  61] ; [23 21],[110.4  65.6] ; [27.6 16.4],0
a2,1,0.123718,2.369615,[ 43 133] ; [ 6 38],[ 39.2 136.8] ; [ 9.8 34.2],0
d2,1,0.127527,2.322356,[82 93] ; [15 29],[77.51141553 97.48858447] ; [19.48858447 24.51141553],0
s5,1,0.199974,1.642562,[ 58 112] ; [10 32],[ 54.52830189 115.47169811] ; [13.47169811 28.52830189],0
b2,1,0.215459,1.534359,[44 66] ; [ 7 19],[41.25 68.75] ; [ 9.75 16.25],0
b3,1,0.215459,1.534359,[44 66] ; [ 7 19],[41.25 68.75] ; [ 9.75 16.25],0
v3,1,0.218826,1.512051,[74 95] ; [14 28],[70.48341232 98.51658768] ; [17.51658768 24.48341232],0
u2,1,0.237392,1.396018,[28 24] ; [10  4],[29.93939394 22.06060606] ; [8.06060606 5.93939394],0
a8,1,0.248654,1.330848,[ 27 131] ; [ 4 37],[ 24.61306533 133.38693467] ; [ 6.38693467 34.61306533],0
d3,1,0.350325,0.872279,[121  55] ; [27 17],[118.4  57.6] ; [29.6 14.4],0
s8,1,0.380117,0.770322,[76 98] ; [16 28],[ 73.43119266 100.56880734] ; [18.56880734 25.43119266],0
s2,1,0.43356,0.613269,[92 81] ; [20 23],[89.7037037 83.2962963] ; [22.2962963 20.7037037],0
n3,1,0.479508,0.499983,[27 13] ; [16  5],[28.19672131 11.80327869] ; [14.80327869  6.19672131],0
u3,1,0.484811,0.488023,[28 24] ; [9 5],[29.15151515 22.84848485] ; [7.84848485 6.15151515],0
p12,1,0.489577,0.477457,[  8 168] ; [ 3 39],[  8.88073394 167.11926606] ; [ 2.11926606 39.88073394],0
v2,1,0.505823,0.442699,[106  63] ; [24 18],[104.12322275  64.87677725] ; [25.87677725 16.12322275],0
s1,1,0.519969,0.413955,[  5 168] ; [ 2 39],[  5.6588785 167.3411215] ; [ 1.3411215 39.6588785],0
s4,1,0.543677,0.368767,[ 26 148] ; [ 5 39],[ 24.74311927 149.25688073] ; [ 6.25688073 37.74311927],0
b5,1,0.5718,0.31968,[116  60] ; [27 17],[114.4  61.6] ; [28.6 15.4],0
n1,1,0.684051,0.165601,[15 25] ; [ 9 12],[15.73770492 24.26229508] ; [ 8.26229508 12.73770492],0
a3,1,0.728413,0.120574,[124  51] ; [30 14],[123.05936073  51.94063927] ; [30.94063927 13.05936073],0
n2,1,0.754397,0.097873,[31  9] ; [17  4],[31.47540984  8.52459016] ; [16.52459016  4.47540984],0
