Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,73.697819,[39 85] ; [217  68],[77.61369193 46.38630807] ; [178.38630807 106.61369193],1
s2,1,0.0,37.093718,[82 42] ; [260  27],[103.18248175  20.81751825] ; [238.81751825  48.18248175],1
a3,1,0.0,32.085906,[70 54] ; [237  49],[92.84878049 31.15121951] ; [214.15121951  71.84878049],1
n4,1,8e-06,19.968454,[81 43] ; [242  43],[97.92665037 26.07334963] ; [225.07334963  59.92665037],1
n5,1,3e-05,17.439418,[81 43] ; [239  46],[97.01711491 26.98288509] ; [222.98288509  62.01711491],1
s5,1,3.5e-05,17.132708,[37 84] ; [146 129],[55.91666667 65.08333333] ; [127.08333333 147.91666667],1
p5,1,0.000338,12.844389,[  6 118] ; [ 52 232],[ 17.62745098 106.37254902] ; [ 40.37254902 243.62745098],1
a5,1,0.000781,11.285765,[78 46] ; [226  61],[91.71776156 32.28223844] ; [212.28223844  74.71776156],1
n6,1,0.001916,9.628263,[95 28] ; [252  31],[105.12561576  17.87438424] ; [241.87438424  41.12561576],0
d2,1,0.002118,9.444585,[50 74] ; [162 123],[64.27383863 59.72616137] ; [147.72616137 137.27383863],0
p9,1,0.002195,9.378851,[99 24] ; [260  25],[108.22794118  14.77205882] ; [250.77205882  34.22794118],0
d1,1,0.002651,9.033554,[64 60] ; [193  94],[77.5377129 46.4622871] ; [179.4622871 107.5377129],0
p6,1,0.002841,8.907149,[36 86] ; [128 154],[49.52475248 72.47524752] ; [114.47524752 167.52475248],0
p4,1,0.004033,8.268777,[65 59] ; [192  93],[77.91687042 46.08312958] ; [179.08312958 105.91687042],0
a4,1,0.006503,7.40539,[45 78] ; [147 140],[57.6 65.4] ; [134.4 152.6],0
s1,1,0.016352,5.764616,[  1 120] ; [ 18 266],[  5.67654321 115.32345679] ; [ 13.32345679 270.67654321],0
p3,1,0.017618,5.633781,[54 70] ; [161 125],[65.02439024 58.97560976] ; [149.97560976 136.02439024],0
p1,1,0.018028,5.593437,[  6 117] ; [ 36 249],[ 12.66176471 110.33823529] ; [ 29.33823529 255.66176471],0
p8,1,0.023134,5.158437,[57 67] ; [164 118],[67.49753695 56.50246305] ; [153.50246305 128.49753695],0
b5,1,0.0278,4.840436,[86 38] ; [166 121],[76.02919708 47.97080292] ; [175.97080292 111.02919708],0
v2,1,0.030121,4.702361,[55 58] ; [168 109],[64.61282051 48.38717949] ; [158.38717949 118.61282051],0
p7,1,0.031264,4.638417,[72 48] ; [196  80],[81.21212121 38.78787879] ; [186.78787879  89.21212121],0
a7,1,0.031824,4.60797,[98 25] ; [199  88],[89.1 33.9] ; [207.9  79.1],0
a8,1,0.032826,4.554808,[ 11 107] ; [ 47 217],[ 17.91623037 100.08376963] ; [ 40.08376963 223.91623037],0
u1,1,0.035782,4.407464,[ 18 106] ; [ 68 219],[25.94647202 98.05352798] ; [ 60.05352798 226.94647202],0
v3,1,0.050944,3.81011,[41 80] ; [122 153],[49.80555556 71.19444444] ; [113.19444444 161.80555556],0
r1,1,0.052449,3.761387,[96 26] ; [247  39],[102.56372549  19.43627451] ; [240.43627451  45.56372549],0
v1,1,0.053812,3.718522,[56 61] ; [163 116],[64.70454545 52.29545455] ; [154.29545455 124.70454545],0
n1,1,0.05401,3.712385,[ 8 18] ; [33 29],[12.11363636 13.88636364] ; [28.88636364 33.11363636],0
a2,1,0.060056,3.535833,[26 98] ; [ 86 201],[33.79075426 90.20924574] ; [ 78.20924574 208.79075426],0
b2,1,0.087673,2.916596,[16 41] ; [ 81 119],[21.51361868 35.48638132] ; [ 75.48638132 124.51361868],0
b3,1,0.087673,2.916596,[16 41] ; [ 81 119],[21.51361868 35.48638132] ; [ 75.48638132 124.51361868],0
r2,1,0.102515,2.665977,[116   7] ; [276   7],[118.75862069   4.24137931] ; [273.24137931   9.75862069],0
p10,1,0.114828,2.486483,[97 26] ; [242  42],[102.44963145  20.55036855] ; [236.55036855  47.44963145],0
u3,1,0.123413,2.373462,[31 21] ; [37 13],[34.66666667 17.33333333] ; [33.33333333 16.66666667],0
d3,1,0.157442,1.998629,[81 43] ; [206  79],[87.01222494 36.98777506] ; [199.98777506  85.01222494],0
d4,1,0.177741,1.81641,[102  22] ; [248  36],[106.37254902  17.62745098] ; [243.62745098  40.37254902],0
b4,1,0.20502,1.606246,[80 44] ; [166 121],[74.2189781 49.7810219] ; [171.7810219 115.2189781],0
v4,1,0.20678,1.593832,[118   6] ; [278   7],[120.05867971   3.94132029] ; [275.94132029   9.05867971],0
a1,1,0.20794,1.585713,[  4 120] ; [ 18 269],[  6.63746959 117.36253041] ; [ 15.36253041 271.63746959],0
a6,1,0.213149,1.549908,[89 35] ; [186  98],[83.57843137 40.42156863] ; [191.42156863  92.57843137],0
b1,1,0.23874,1.388017,[45 79] ; [122 165],[50.38442822 73.61557178] ; [116.61557178 170.38442822],0
n3,1,0.27267,1.203267,[21  5] ; [43 19],[18.90909091  7.09090909] ; [45.09090909 16.90909091],0
d5,1,0.28749,1.131339,[99 25] ; [239  45],[102.7254902  21.2745098] ; [235.2745098  48.7254902],0
u2,1,0.31329,1.016756,[29 24] ; [31 17],[31.48514851 21.51485149] ; [28.51485149 19.48514851],0
p12,1,0.422822,0.642458,[ 11 113] ; [ 33 253],[ 13.30731707 110.69268293] ; [ 30.69268293 255.30731707],0
s4,1,0.426493,0.632353,[26 95] ; [ 72 214],[29.13513514 91.86486486] ; [ 68.86486486 217.13513514],0
r3,1,0.472319,0.516546,[122   2] ; [277   8],[120.96821516   3.03178484] ; [278.03178484   6.96821516],0
n2,1,0.563016,0.334509,[20  6] ; [51 11],[20.97727273  5.02272727] ; [50.02272727 11.97727273],0
r4,1,0.581964,0.30307,[116   8] ; [264  23],[114.64720195   9.35279805] ; [265.35279805  21.64720195],0
p2,1,0.795102,0.067439,[105  19] ; [245  41],[105.85365854  18.14634146] ; [244.14634146  41.85365854],0
p11,1,0.970499,0.001368,[100  24] ; [231  56],[99.86374696 24.13625304] ; [231.13625304  55.86374696],0
