Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-05,16.849898,[22  6] ; [21 44],[12.94623656 15.05376344] ; [30.05376344 34.94623656],1
p2,1,0.000916,10.990102,[27  2] ; [39 27],[20.14736842  8.85263158] ; [45.85263158 20.14736842],1
p10,1,0.017225,5.673288,[26  3] ; [43 22],[21.28723404  7.71276596] ; [47.71276596 17.28723404],0
s7,1,0.025024,5.022241,[19 10] ; [25 37],[14.02197802 14.97802198] ; [29.97802198 32.02197802],0
p3,1,0.031746,4.612134,[15 14] ; [19 47],[10.37894737 18.62105263] ; [23.62105263 42.37894737],0
n6,1,0.054323,3.702735,[28  1] ; [54 12],[25.03157895  3.96842105] ; [56.96842105  9.03157895],0
p11,1,0.056635,3.633273,[23  6] ; [39 27],[18.92631579 10.07368421] ; [43.07368421 22.92631579],0
v1,1,0.087276,2.92391,[16 13] ; [24 42],[12.21052632 16.78947368] ; [27.78947368 38.21052632],0
s8,1,0.090484,2.865743,[15 14] ; [22 44],[11.29473684 17.70526316] ; [25.70526316 40.29473684],0
p4,1,0.090484,2.865743,[15 14] ; [22 44],[11.29473684 17.70526316] ; [25.70526316 40.29473684],0
a3,1,0.092405,2.831978,[15 14] ; [46 20],[18.62105263 10.37894737] ; [42.37894737 23.62105263],0
p9,1,0.099817,2.708464,[25  4] ; [45 19],[21.82795699  7.17204301] ; [48.17204301 15.82795699],0
p5,1,0.167201,1.907862,[ 2 27] ; [ 1 65],[ 0.91578947 28.08421053] ; [ 2.08421053 63.91578947],0
n5,1,0.191902,1.702953,[22  7] ; [41 25],[19.23157895  9.76842105] ; [43.76842105 22.23157895],0
b4,1,0.198364,1.65438,[13 16] ; [39 27],[15.87368421 13.12631579] ; [36.12631579 29.87368421],0
d5,1,0.232968,1.422645,[24  5] ; [47 19],[21.67368421  7.32631579] ; [49.32631579 16.67368421],0
n1,1,0.27013,1.216085,[3 4] ; [ 6 21],[1.85294118 5.14705882] ; [ 7.14705882 19.85294118],0
r1,1,0.298878,1.079195,[18 11] ; [48 18],[20.14736842  8.85263158] ; [45.85263158 20.14736842],0
n2,1,0.324324,0.971429,[6 1] ; [18  9],[4.94117647 2.05882353] ; [19.05882353  7.94117647],0
a8,1,0.345128,0.891291,[ 2 23] ; [ 2 59],[ 1.1627907 23.8372093] ; [ 2.8372093 58.1627907],0
r2,1,0.353156,0.862086,[25  4] ; [60  5],[26.22340426  2.77659574] ; [58.77659574  6.22340426],0
a5,1,0.355846,0.852499,[16 13] ; [43 23],[18.01052632 10.98947368] ; [40.98947368 25.01052632],0
n4,1,0.360906,0.834739,[20  9] ; [39 27],[18.01052632 10.98947368] ; [40.98947368 25.01052632],0
v2,1,0.391333,0.734795,[10 18] ; [29 35],[11.86956522 16.13043478] ; [27.13043478 36.86956522],0
a4,1,0.40451,0.69488,[ 8 21] ; [24 42],[ 9.76842105 19.23157895] ; [22.23157895 43.76842105],0
v3,1,0.409766,0.679481,[10 19] ; [17 48],[ 8.32978723 20.67021277] ; [18.67021277 46.32978723],0
s6,1,0.414728,0.665205,[22  4] ; [50 15],[20.57142857  5.42857143] ; [51.42857143 13.57142857],0
b5,1,0.435923,0.606991,[16 13] ; [42 24],[17.70526316 11.29473684] ; [40.29473684 25.70526316],0
b1,1,0.561551,0.337026,[11 18] ; [21 45],[ 9.76842105 19.23157895] ; [22.23157895 43.76842105],0
u2,1,0.563293,0.334035,[7 7] ; [ 8 12],[6.17647059 7.82352941] ; [ 8.82352941 11.17647059],0
d4,1,0.578848,0.308101,[19 10] ; [47 19],[20.14736842  8.85263158] ; [45.85263158 20.14736842],0
s1,1,0.589279,0.291472,[ 1 28] ; [ 4 61],[ 1.54255319 27.45744681] ; [ 3.45744681 61.54255319],0
d2,1,0.649539,0.206482,[10 19] ; [26 40],[10.98947368 18.01052632] ; [25.01052632 40.98947368],0
s5,1,0.654587,0.200166,[ 9 17] ; [25 38],[ 9.93258427 16.06741573] ; [24.06741573 38.93258427],0
a2,1,0.656511,0.19779,[ 3 26] ; [ 9 57],[ 3.66315789 25.33684211] ; [ 8.33684211 57.66315789],0
a7,1,0.664701,0.187863,[18 11] ; [44 22],[18.92631579 10.07368421] ; [43.07368421 22.92631579],0
v4,1,0.707959,0.140324,[27  2] ; [59  6],[26.53191489  2.46808511] ; [59.46808511  5.53191489],0
s3,1,0.721241,0.127307,[21  8] ; [44 20],[20.2688172  8.7311828] ; [44.7311828 19.2688172],0
d3,1,0.798655,0.06507,[19 10] ; [45 21],[19.53684211  9.46315789] ; [44.46315789 21.53684211],0
u3,1,0.800205,0.06405,[9 5] ; [12  8],[8.64705882 5.35294118] ; [12.35294118  7.64705882],0
a6,1,0.816534,0.053827,[17 12] ; [37 29],[16.48421053 12.51578947] ; [37.51578947 28.48421053],0
u1,1,0.821281,0.05103,[ 4 25] ; [ 8 58],[ 3.66315789 25.33684211] ; [ 8.33684211 57.66315789],0
r4,1,0.912309,0.012128,[24  5] ; [54 12],[23.81052632  5.18947368] ; [54.18947368 11.81052632],0
d1,1,0.924317,0.009024,[12 17] ; [28 38],[12.21052632 16.78947368] ; [27.78947368 38.21052632],0
b2,1,0.940505,0.00557,[ 2 14] ; [ 4 30],[ 1.92 14.08] ; [ 4.08 29.92],0
b3,1,0.940505,0.00557,[ 2 14] ; [ 4 30],[ 1.92 14.08] ; [ 4.08 29.92],0
s2,1,0.983613,0.000422,[18 10] ; [41 23],[17.95652174 10.04347826] ; [41.04347826 22.95652174],0
