Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,34.211212,[56 48] ; [ 23 108],[34.96170213 69.03829787] ; [44.03829787 86.96170213],1
v1,1,7e-06,20.075903,[62 39] ; [41 88],[45.23043478 55.76956522] ; [57.76956522 71.23043478],1
r3,1,0.000132,14.606526,[99  5] ; [103  30],[88.64135021 15.35864979] ; [113.35864979  19.64135021],1
a7,1,0.00027,13.269711,[83 21] ; [77 57],[69.91596639 34.08403361] ; [90.08403361 43.91596639],1
r1,1,0.001412,10.190224,[85 20] ; [83 51],[73.80753138 31.19246862] ; [94.19246862 39.80753138],0
p12,1,0.001435,10.160134,[15 90] ; [  4 129],[ 8.38235294 96.61764706] ; [ 10.61764706 122.38235294],0
r4,1,0.00277,8.952996,[92 13] ; [96 38],[82.59414226 22.40585774] ; [105.40585774  28.59414226],0
d5,1,0.004198,8.195998,[87 18] ; [89 45],[77.32217573 27.67782427] ; [98.67782427 35.32217573],0
p4,1,0.004248,8.174547,[59 46] ; [50 83],[48.08823529 56.91176471] ; [60.91176471 72.08823529],0
p10,1,0.004407,8.108207,[84 20] ; [85 48],[74.16033755 29.83966245] ; [94.83966245 38.16033755],0
p2,1,0.005197,7.809485,[82 23] ; [82 52],[72.05020921 32.94979079] ; [91.94979079 42.05020921],0
s6,1,0.006627,7.371247,[70 33] ; [67 66],[59.79237288 43.20762712] ; [77.20762712 55.79237288],0
p9,1,0.006752,7.337809,[88 15] ; [93 39],[79.33191489 23.66808511] ; [101.66808511  30.33191489],0
s1,1,0.00717,7.229794,[  1 102] ; [ 12 121],[ 5.67372881 97.32627119] ; [  7.32627119 125.67372881],0
d4,1,0.007867,7.063604,[87 17] ; [92 42],[78.21848739 25.78151261] ; [100.78151261  33.21848739],0
n3,1,0.01059,6.532781,[22  4] ; [27 22],[16.98666667  9.01333333] ; [32.01333333 16.98666667],0
