Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,39.320359,[56  7] ; [71 95],[34.93886463 28.06113537] ; [92.06113537 73.93886463],1
s2,1,1e-06,23.571605,[42 21] ; [ 52 114],[25.86026201 37.13973799] ; [68.13973799 97.86026201],1
s8,1,1.5e-05,18.775474,[31 32] ; [ 34 133],[17.80434783 45.19565217] ; [ 47.19565217 119.80434783],1
s3,1,8.4e-05,15.458567,[42 20] ; [ 64 102],[28.8245614 33.1754386] ; [77.1754386 88.8245614],1
s7,1,0.000128,14.670986,[29 30] ; [ 36 124],[17.51141553 41.48858447] ; [ 47.48858447 112.51141553],1
s4,1,0.00024,13.488836,[26 37] ; [ 30 137],[15.33913043 47.66086957] ; [ 40.66086957 126.33913043],1
p1,1,0.001284,10.365653,[ 9 53] ; [  5 161],[ 3.80701754 58.19298246] ; [ 10.19298246 155.80701754],0
d4,1,0.002021,9.529957,[57  6] ; [118  48],[48.1441048 14.8558952] ; [126.8558952  39.1441048],0
n1,1,0.010776,6.501901,[11 14] ; [11 51],[ 6.32183908 18.67816092] ; [15.67816092 46.32183908],0
a4,1,0.011911,6.324087,[27 36] ; [ 43 124],[19.17391304 43.82608696] ; [ 50.82608696 116.17391304],0
p10,1,0.01366,6.08156,[49 14] ; [99 65],[41.07488987 21.92511013] ; [106.92511013  57.07488987],0
p3,1,0.015608,5.846548,[28 35] ; [ 46 120],[20.3580786 42.6419214] ; [ 53.6419214 112.3580786],0
d1,1,0.016437,5.755461,[36 27] ; [ 66 101],[27.93913043 35.06086957] ; [74.06086957 92.93913043],0
a1,1,0.023424,5.136803,[ 5 58] ; [  3 164],[ 2.19130435 60.80869565] ; [  5.80869565 161.19130435],0
r3,1,0.026177,4.944279,[61  2] ; [144  22],[56.39737991  6.60262009] ; [148.60262009  17.39737991],0
d2,1,0.027803,4.840216,[29 34] ; [ 51 116],[21.91304348 41.08695652] ; [ 58.08695652 108.91304348],0
r2,1,0.030043,4.706818,[59  3] ; [141  26],[54.14847162  7.85152838] ; [145.85152838  21.14847162],0
a5,1,0.03692,4.354119,[41 22] ; [83 84],[33.96521739 29.03478261] ; [90.03478261 76.96521739],0
u1,1,0.04149,4.155882,[ 9 54] ; [ 10 157],[ 5.20434783 57.79565217] ; [ 13.79565217 153.20434783],0
b3,1,0.043836,4.062882,[14 19] ; [18 59],[ 9.6 23.4] ; [22.4 54.6],0
b2,1,0.043836,4.062882,[14 19] ; [18 59],[ 9.6 23.4] ; [22.4 54.6],0
p6,1,0.046862,3.950335,[19 43] ; [ 30 133],[13.50222222 48.49777778] ; [ 35.49777778 127.50222222],0
p9,1,0.062339,3.474049,[50 12] ; [111  52],[44.36444444 17.63555556] ; [116.63555556  46.36444444],0
d5,1,0.064541,3.416672,[50 13] ; [111  55],[44.29257642 18.70742358] ; [116.70742358  49.29257642],0
n6,1,0.084879,2.968906,[45 17] ; [100  66],[39.42982456 22.57017544] ; [105.57017544  60.42982456],0
r4,1,0.11272,2.515665,[53 10] ; [124  43],[48.4826087 14.5173913] ; [128.5173913  38.4826087],0
b5,1,0.124984,2.353728,[33 30] ; [106  61],[38.07391304 24.92608696] ; [100.92608696  66.07391304],0
v1,1,0.143999,2.134694,[29 32] ; [ 60 103],[24.23660714 36.76339286] ; [64.76339286 98.23660714],0
b4,1,0.197758,1.658856,[41 22] ; [93 74],[36.70434783 26.29565217] ; [97.29565217 69.70434783],0
