Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,9.3e-05,15.265161,[65 25] ; [199 203],[48.29268293 41.70731707] ; [215.70731707 186.29268293],1
r1,1,0.486137,0.485066,[72 18] ; [334  68],[74.26829268 15.73170732] ; [331.73170732  70.26829268],0
n2,1,0.492662,0.470708,[19  4] ; [53 17],[17.80645161  5.19354839] ; [54.19354839 15.80645161],0
n5,1,0.507798,0.438601,[69 21] ; [320  81],[71.30346232 18.69653768] ; [317.69653768  83.30346232],0
p5,1,0.508911,0.436306,[12 78] ; [ 65 338],[14.05679513 75.94320487] ; [ 62.94320487 340.05679513],0
a5,1,0.52931,0.395715,[67 23] ; [314  91],[69.27272727 20.72727273] ; [311.72727273  93.27272727],0
r2,1,0.538526,0.378279,[84  6] ; [376  20],[85.18518519  4.81481481] ; [374.81481481  21.18518519],0
u1,1,0.570567,0.321736,[19 71] ; [ 75 330],[17.09090909 72.90909091] ; [ 76.90909091 328.09090909],0
d2,1,0.58048,0.305459,[46 44] ; [193 210],[43.63083164 46.36916836] ; [195.36916836 207.63083164],0
b1,1,0.630715,0.231092,[36 54] ; [151 254],[34. 56.] ; [153. 252.],0
d5,1,0.633975,0.226709,[76 13] ; [335  67],[74.49898167 14.50101833] ; [336.50101833  65.49898167],0
b4,1,0.63904,0.22,[48 42] ; [227 178],[50. 40.] ; [225. 180.],0
p3,1,0.669471,0.182222,[58 32] ; [250 153],[56.22718053 33.77281947] ; [251.77281947 151.22718053],0
n6,1,0.695827,0.152849,[79 10] ; [349  51],[77.89775051 11.10224949] ; [350.10224949  49.89775051],0
d1,1,0.711137,0.137144,[57 33] ; [248 157],[55.45454545 34.54545455] ; [249.54545455 155.45454545],0
r3,1,0.741933,0.108435,[86  3] ; [392  11],[86.46747967  2.53252033] ; [391.53252033  11.46747967],0
p12,1,0.873387,0.025395,[ 8 82] ; [ 38 365],[ 8.39756592 81.60243408] ; [ 37.60243408 365.39756592],0
n1,1,0.896916,0.016785,[ 7 16] ; [22 47],[ 7.25 15.75] ; [21.75 47.25],0
p4,1,0.91197,0.012222,[65 25] ; [288 114],[64.57317073 25.42682927] ; [288.42682927 113.57317073],0
a4,1,0.91643,0.011011,[42 48] ; [191 213],[42.44939271 47.55060729] ; [190.55060729 213.44939271],0
p8,1,0.980752,0.000582,[61 28] ; [275 127],[60.90427699 28.09572301] ; [275.09572301 126.90427699],0
u3,1,0.987341,0.000252,[13 11] ; [50 42],[13.03448276 10.96551724] ; [49.96551724 42.03448276],0
b5,1,1.0,0.0,[52 38] ; [234 171],[52. 38.] ; [234. 171.],0
