Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,103.02465,[ 31 155] ; [212 125],[86.4206501 99.5793499] ; [156.5793499 180.4206501],1
s3,1,0.0,87.548903,[ 48 139] ; [230 107],[99.20992366 87.79007634] ; [178.79007634 158.20992366],1
s8,1,0.0,82.489226,[ 21 166] ; [173 165],[ 69.10095238 117.89904762] ; [124.89904762 213.10095238],1
s7,1,0.0,60.638775,[ 34 145] ; [179 148],[ 75.34980237 103.65019763] ; [137.65019763 189.34980237],1
s5,1,0.0,51.421027,[ 20 163] ; [135 191],[ 55.72691552 127.27308448] ; [ 99.27308448 226.72691552],1
p4,1,0.0,31.2139,[ 72 114] ; [216 121],[102.42447419  83.57552581] ; [185.57552581 151.42447419],1
p10,1,2e-06,22.441516,[120  66] ; [277  57],[142.00384615  43.99615385] ; [254.99615385  79.00384615],1
s4,1,6e-06,20.487038,[ 16 171] ; [ 82 249],[ 35.37837838 151.62162162] ; [ 62.62162162 268.37837838],1
p9,1,9e-06,19.782928,[130  54] ; [292  45],[149.03646833  34.96353167] ; [272.96353167  64.03646833],1
p6,1,4.8e-05,16.532287,[ 42 141] ; [136 198],[ 63.00580271 119.99419729] ; [114.99419729 219.00580271],1
p7,1,0.000197,13.864004,[91 94] ; [217 112],[110.85603113  74.14396887] ; [197.14396887 131.85603113],1
r1,1,0.000279,13.205893,[124  62] ; [271  64],[141.01727447  44.98272553] ; [253.98272553  81.01727447],1
p2,1,0.000758,11.340614,[138  48] ; [290  47],[152.21414914  33.78585086] ; [275.78585086  61.21414914],1
p3,1,0.000925,10.972974,[ 62 123] ; [164 174],[ 79.94263862 105.05736138] ; [146.05736138 191.94263862],1
p12,1,0.001041,10.753681,[  1 184] ; [ 23 314],[  8.50574713 176.49425287] ; [ 15.49425287 321.50574713],0
p5,1,0.001103,10.646133,[  4 182] ; [ 33 304],[ 13.15869981 172.84130019] ; [ 23.84130019 313.15869981],0
n5,1,0.00223,9.349786,[110  75] ; [243  92],[125.58653846  59.41346154] ; [227.41346154 107.58653846],0
a5,1,0.003251,8.661238,[114  73] ; [248  90],[128.94095238  58.05904762] ; [233.05904762 104.94095238],0
r2,1,0.005195,7.81027,[163  22] ; [315  17],[171.04448743  13.95551257] ; [306.95551257  25.04448743],0
