Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2e-06,22.888921,[93 24] ; [34 40],[77.79581152 39.20418848] ; [49.20418848 24.79581152],1
v4,1,4e-06,21.252988,[109   7] ; [54 24],[97.46391753 18.53608247] ; [65.53608247 12.46391753],1
p10,1,4e-06,21.057628,[85 32] ; [30 46],[69.71502591 47.28497409] ; [45.28497409 30.71502591],1
r3,1,1.6e-05,18.605617,[104  12] ; [50 28],[92.08247423 23.91752577] ; [61.91752577 16.08247423],1
p4,1,0.000158,14.269236,[52 65] ; [14 63],[39.80412371 77.19587629] ; [26.19587629 50.80412371],1
a1,1,0.000921,10.97973,[  1 116] ; [ 9 69],[  6. 111.] ; [ 4. 74.],1
p11,1,0.001079,10.686141,[80 37] ; [35 43],[69. 48.] ; [46. 32.],0
s3,1,0.001859,9.683753,[61 56] ; [22 53],[50.578125 66.421875] ; [32.421875 42.578125],0
p8,1,0.002342,9.26048,[33 83] ; [ 8 70],[24.51546392 91.48453608] ; [16.48453608 61.51546392],0
r4,1,0.00607,7.529551,[93 24] ; [48 30],[84.6 32.4] ; [56.4 21.6],0
s2,1,0.006342,7.450338,[51 65] ; [19 58],[42.07253886 73.92746114] ; [27.92746114 49.07253886],0
d5,1,0.01657,5.741375,[88 29] ; [46 32],[80.4 36.6] ; [53.6 24.4],0
v3,1,0.017008,5.695525,[ 14 101] ; [19 55],[20.07936508 94.92063492] ; [12.92063492 61.07936508],0
n6,1,0.027904,4.833965,[91 25] ; [50 28],[84.30927835 31.69072165] ; [56.69072165 21.30927835],0
p6,1,0.02853,4.795781,[18 99] ; [ 4 73],[ 13.26804124 103.73195876] ; [ 8.73195876 68.26804124],0
a7,1,0.035445,4.423611,[79 38] ; [41 37],[72. 45.] ; [48. 30.],0
s6,1,0.041837,4.1418,[61 55] ; [29 48],[54.09326425 61.90673575] ; [35.90673575 41.09326425],0
b1,1,0.044394,4.041523,[43 74] ; [40 38],[49.8 67.2] ; [33.2 44.8],0
b5,1,0.047904,3.913368,[78 39] ; [41 37],[71.4 45.6] ; [47.6 30.4],0
d4,1,0.070412,3.273381,[89 28] ; [50 28],[83.4 33.6] ; [55.6 22.4],0
p3,1,0.081042,3.043888,[37 79] ; [16 62],[31.69072165 84.30927835] ; [21.30927835 56.69072165],0
d3,1,0.086398,2.940243,[73 44] ; [39 39],[67.2 49.8] ; [44.8 33.2],0
n1,1,0.102236,2.670314,[12 25] ; [18 17],[15.41666667 21.58333333] ; [14.58333333 20.41666667],0
r1,1,0.103809,2.646024,[78 39] ; [43 35],[72.6 44.4] ; [48.4 29.6],0
b2,1,0.108922,2.569796,[18 44] ; [23 30],[22.10434783 39.89565217] ; [18.89565217 34.10434783],0
b3,1,0.108922,2.569796,[18 44] ; [23 30],[22.10434783 39.89565217] ; [18.89565217 34.10434783],0
v1,1,0.168846,1.893156,[40 75] ; [19 56],[35.71052632 79.28947368] ; [23.28947368 51.71052632],0
u3,1,0.174588,1.843104,[28 18] ; [14 17],[25.09090909 20.90909091] ; [16.90909091 14.09090909],0
a2,1,0.253156,1.305804,[18 99] ; [17 61],[21. 96.] ; [14. 64.],0
r2,1,0.25805,1.279189,[103  13] ; [64 13],[100.37305699  15.62694301] ; [66.62694301 10.37305699],0
s1,1,0.262225,1.256972,[  8 108] ; [ 9 69],[ 10.16494845 105.83505155] ; [ 6.83505155 71.16494845],0
d2,1,0.295035,1.096502,[48 69] ; [37 39],[51.52849741 65.47150259] ; [33.47150259 42.52849741],0
s7,1,0.31741,0.999588,[41 72] ; [21 51],[37.87027027 75.12972973] ; [24.12972973 47.87027027],0
p1,1,0.319734,0.990035,[ 11 105] ; [11 67],[ 13.15463918 102.84536082] ; [ 8.84536082 69.15463918],0
u4,1,0.342038,0.902778,[  1 116] ; [ 2 76],[  1.8 115.2] ; [ 1.2 76.8],0
s5,1,0.372363,0.795763,[28 85] ; [14 59],[25.51612903 87.48387097] ; [16.48387097 56.51612903],0
a8,1,0.452753,0.56375,[12 96] ; [ 6 71],[10.50810811 97.49189189] ; [ 7.49189189 69.50810811],0
n3,1,0.601781,0.272318,[19 18] ; [19 14],[20.08571429 16.91428571] ; [17.91428571 15.08571429],0
s4,1,0.60709,0.264434,[23 93] ; [13 64],[21.6373057 94.3626943] ; [14.3626943 62.6373057],0
u2,1,0.61068,0.259187,[22 24] ; [13 18],[20.90909091 25.09090909] ; [14.09090909 16.90909091],0
u1,1,0.611541,0.257937,[ 15 102] ; [12 66],[ 16.2 100.8] ; [10.8 67.2],0
n5,1,0.613948,0.254465,[82 35] ; [52 26],[80.4 36.6] ; [53.6 24.4],0
