Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000173,14.099391,[68 14] ; [36 30],[57.62162162 24.37837838] ; [46.37837838 19.62162162],1
p10,1,0.000237,13.508435,[58 22] ; [27 37],[47.22222222 32.77777778] ; [37.77777778 26.22222222],1
d3,1,0.000399,12.535926,[42 40] ; [15 51],[31.58108108 50.41891892] ; [25.41891892 40.58108108],1
v2,1,0.000767,11.318941,[38 43] ; [12 49],[28.52112676 52.47887324] ; [21.47887324 39.52112676],1
a5,1,0.001449,10.141777,[45 37] ; [19 47],[35.45945946 46.54054054] ; [28.54054054 37.45945946],0
r3,1,0.001707,9.840761,[73  8] ; [46 20],[65.57142857 15.42857143] ; [53.42857143 12.57142857],0
v3,1,0.001941,9.604464,[32 50] ; [10 54],[23.5890411 58.4109589] ; [18.4109589 45.5890411],0
r1,1,0.003545,8.503449,[59 23] ; [32 34],[50.41891892 31.58108108] ; [40.58108108 25.41891892],0
v4,1,0.004647,8.012115,[74  8] ; [47 18],[67.49659864 14.50340136] ; [53.50340136 11.49659864],0
r2,1,0.005377,7.747961,[74  8] ; [48 18],[67.59459459 14.40540541] ; [54.40540541 11.59459459],0
p8,1,0.006968,7.281127,[38 42] ; [17 49],[30.1369863 49.8630137] ; [24.8630137 41.1369863],0
s6,1,0.008528,6.919134,[42 38] ; [20 45],[34.20689655 45.79310345] ; [27.79310345 37.20689655],0
p6,1,0.011729,6.351342,[26 55] ; [ 9 55],[19.55172414 61.44827586] ; [15.44827586 48.55172414],0
a6,1,0.017982,5.597902,[52 30] ; [29 37],[44.87837838 37.12162162] ; [36.12162162 29.87837838],0
d4,1,0.020788,5.344452,[46 36] ; [24 41],[39.04761905 42.95238095] ; [30.95238095 34.04761905],0
s7,1,0.023868,5.104198,[21 58] ; [ 7 55],[15.68794326 63.31205674] ; [12.31205674 49.68794326],0
n6,1,0.027894,4.83462,[63 19] ; [39 26],[56.89795918 25.10204082] ; [45.10204082 19.89795918],0
u3,1,0.028052,4.82485,[21 17] ; [13 29],[16.15 21.85] ; [17.85 24.15],0
p9,1,0.036897,4.355182,[59 22] ; [36 28],[53.06896552 27.93103448] ; [41.93103448 22.06896552],0
a3,1,0.043261,4.085182,[43 37] ; [24 41],[36.96551724 43.03448276] ; [30.03448276 34.96551724],0
p4,1,0.057174,3.617515,[33 47] ; [17 48],[27.5862069 52.4137931] ; [22.4137931 42.5862069],0
s2,1,0.061906,3.485577,[30 50] ; [15 50],[24.82758621 55.17241379] ; [20.17241379 44.82758621],0
p11,1,0.06737,3.345964,[59 23] ; [38 28],[53.74324324 28.25675676] ; [43.25675676 22.74324324],0
p3,1,0.068493,3.318767,[30 52] ; [15 51],[24.93243243 57.06756757] ; [20.06756757 45.93243243],0
n2,1,0.112038,2.525235,[18  3] ; [17  9],[15.63829787  5.36170213] ; [19.36170213  6.63829787],0
n4,1,0.140048,2.177435,[55 26] ; [37 29],[50.69387755 30.30612245] ; [41.30612245 24.69387755],0
n1,1,0.20192,1.628429,[ 9 11] ; [ 7 19],[ 6.95652174 13.04347826] ; [ 9.04347826 16.95652174],0
p7,1,0.21525,1.535758,[41 38] ; [27 38],[37.30555556 41.69444444] ; [30.69444444 34.30555556],0
