Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,57.984664,[40 86] ; [279 121],[76.41444867 49.58555133] ; [242.58555133 157.41444867],1
d2,1,0.0,53.664745,[28 98] ; [238 161],[63.84 62.16] ; [202.16 196.84],1
a3,1,0.0,52.313147,[61 64] ; [325  74],[92.08015267 32.91984733] ; [293.91984733 105.08015267],1
a4,1,0.0,50.41482,[ 24 101] ; [221 177],[58.55640535 66.44359465] ; [186.44359465 211.55640535],1
u1,1,0.0,33.399047,[  4 122] ; [110 290],[27.30798479 98.69201521] ; [ 86.69201521 313.30798479],1
d5,1,0.0,28.574735,[86 40] ; [353  46],[105.36  20.64] ; [333.64  65.36],1
d4,1,2e-06,22.888105,[89 37] ; [353  46],[106.08  19.92] ; [335.92  63.08],1
a6,1,4e-06,21.261169,[63 63] ; [288 111],[84.24 41.76] ; [266.76 132.24],1
p9,1,3.5e-05,17.113826,[96 27] ; [364  33],[108.80769231  14.19230769] ; [351.19230769  45.80769231],1
d3,1,0.000555,11.921542,[74 52] ; [299 101],[89.34980989 36.65019011] ; [283.65019011 116.34980989],1
s7,1,0.001186,10.51157,[58 59] ; [256 131],[72.89285714 44.10714286] ; [241.10714286 145.89285714],0
p10,1,0.00177,9.773542,[96 28] ; [350  45],[106.55876686  17.44123314] ; [339.44123314  55.55876686],0
r1,1,0.002542,9.110238,[93 32] ; [343  56],[104.00763359  20.99236641] ; [331.99236641  67.00763359],0
p4,1,0.002625,9.051394,[69 57] ; [276 122],[82.95801527 43.04198473] ; [262.04198473 135.95801527],0
s5,1,0.003136,8.726546,[40 81] ; [189 202],[54.11914062 66.88085938] ; [174.88085938 216.11914062],0
b3,1,0.007588,7.128169,[16 52] ; [103 147],[25.44654088 42.55345912] ; [ 93.55345912 156.44654088],0
b2,1,0.007588,7.128169,[16 52] ; [103 147],[25.44654088 42.55345912] ; [ 93.55345912 156.44654088],0
s8,1,0.007683,7.105969,[58 68] ; [237 161],[70.9351145 55.0648855] ; [224.0648855 173.9351145],0
p2,1,0.011748,6.348443,[97 29] ; [343  54],[106.00382409  19.99617591] ; [333.99617591  63.00382409],0
n4,1,0.033263,4.5322,[96 30] ; [337  62],[103.92  22.08] ; [329.08  69.92],0
v1,1,0.038835,4.268076,[61 62] ; [234 155],[70.86914062 52.13085938] ; [224.13085938 164.86914062],0
p3,1,0.041986,4.135767,[58 68] ; [225 174],[67.92 58.08] ; [215.08 183.92],0
v2,1,0.048709,3.88535,[59 60] ; [232 156],[68.30177515 50.69822485] ; [222.69822485 165.30177515],0
p8,1,0.054572,3.695105,[59 67] ; [222 170],[68.35135135 57.64864865] ; [212.64864865 179.35135135],0
s1,1,0.0566,3.634297,[  9 115] ; [ 13 381],[  5.26640927 118.73359073] ; [ 16.73359073 377.26640927],0
p6,1,0.05691,3.625228,[42 81] ; [174 223],[51.09230769 71.90769231] ; [164.90769231 232.09230769],0
r2,1,0.057618,3.604665,[116   9] ; [383  13],[119.72168906   5.27831094] ; [379.27831094  16.72168906],0
v4,1,0.059804,3.542805,[118   8] ; [388  11],[121.44   4.56] ; [384.56  14.44],0
u4,1,0.062737,3.463501,[  1 125] ; [ 17 383],[  4.31178707 121.68821293] ; [ 13.68821293 386.31178707],0
