Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.003108,8.742815,[50  7] ; [31 18],[43.55660377 13.44339623] ; [37.44339623 11.55660377],0
a4,1,0.003272,8.649228,[27 33] ; [ 9 40],[19.81651376 40.18348624] ; [16.18348624 32.81651376],0
n5,1,0.033912,4.499113,[26 33] ; [12 37],[20.75925926 38.24074074] ; [17.24074074 31.75925926],0
u2,1,0.034287,4.480312,[12  7] ; [ 4 11],[ 8.94117647 10.05882353] ; [7.05882353 7.94117647],0
p6,1,0.039511,4.238782,[19 37] ; [ 8 41],[14.4 41.6] ; [12.6 36.4],0
p10,1,0.04551,3.999654,[45 12] ; [30 19],[40.33018868 16.66981132] ; [34.66981132 14.33018868],0
a2,1,0.047115,3.941284,[15 45] ; [ 5 44],[11.00917431 48.99082569] ; [ 8.99082569 40.00917431],0
a5,1,0.11817,2.441409,[44 16] ; [29 20],[40.18348624 19.81651376] ; [32.81651376 16.18348624],0
b1,1,0.123592,2.3712,[23 37] ; [12 37],[19.26605505 40.73394495] ; [15.73394495 33.26605505],0
u1,1,0.125224,2.350728,[11 49] ; [ 4 45],[ 8.25688073 51.74311927] ; [ 6.74311927 42.25688073],0
d4,1,0.13441,2.240819,[52  8] ; [37 12],[48.99082569 11.00917431] ; [40.00917431  8.99082569],0
v4,1,0.152143,2.050637,[57  2] ; [44  5],[55.17592593  3.82407407] ; [45.82407407  3.17592593],0
p3,1,0.167796,1.902522,[24 34] ; [14 35],[20.59813084 37.40186916] ; [17.40186916 31.59813084],0
a6,1,0.178008,1.814176,[44 16] ; [30 19],[40.73394495 19.26605505] ; [33.26605505 15.73394495],0
d3,1,0.184687,1.759502,[45 15] ; [31 18],[41.83486239 18.16513761] ; [34.16513761 14.83486239],0
s7,1,0.18784,1.734476,[22 35] ; [13 36],[18.82075472 38.17924528] ; [16.17924528 32.82075472],0
b5,1,0.195393,1.676478,[38 22] ; [25 24],[34.67889908 25.32110092] ; [28.32110092 20.67889908],0
u3,1,0.200628,1.637794,[13  6] ; [7 8],[11.17647059  7.82352941] ; [8.82352941 6.17647059],0
s4,1,0.209289,1.576336,[10 50] ; [13 36],[12.66055046 47.33944954] ; [10.33944954 38.66055046],0
p2,1,0.215089,1.536835,[46 13] ; [33 16],[43.15740741 15.84259259] ; [35.84259259 13.15740741],0
v3,1,0.242798,1.364276,[28 31] ; [17 30],[25.04716981 33.95283019] ; [19.95283019 27.04716981],0
p1,1,0.243282,1.361475,[ 4 55] ; [ 1 48],[ 2.73148148 56.26851852] ; [ 2.26851852 46.73148148],0
p11,1,0.259043,1.273862,[44 16] ; [31 18],[41.28440367 18.71559633] ; [33.71559633 15.28440367],0
d2,1,0.284319,1.146328,[23 37] ; [14 35],[20.36697248 39.63302752] ; [16.63302752 32.36697248],0
b4,1,0.307226,1.042563,[40 20] ; [28 21],[37.43119266 22.56880734] ; [30.56880734 18.43119266],0
d5,1,0.311409,1.024691,[50 10] ; [37 12],[47.88990826 12.11009174] ; [39.11009174  9.88990826],0
p12,1,0.344116,0.895037,[ 5 53] ; [ 2 47],[ 3.79439252 54.20560748] ; [ 3.20560748 45.79439252],0
r2,1,0.355918,0.852243,[54  5] ; [47  2],[55.17592593  3.82407407] ; [45.82407407  3.17592593],0
a7,1,0.419819,0.650822,[48 12] ; [36 13],[46.23853211 13.76146789] ; [37.76146789 11.23853211],0
d1,1,0.423648,0.640174,[34 26] ; [24 25],[31.9266055 28.0733945] ; [26.0733945 22.9266055],0
a8,1,0.455804,0.556178,[ 1 54] ; [ 2 44],[ 1.63366337 53.36633663] ; [ 1.36633663 44.63366337],0
s5,1,0.486795,0.483604,[18 41] ; [17 29],[19.66666667 39.33333333] ; [15.33333333 30.66666667],0
b2,1,0.48762,0.481773,[10 17] ; [ 7 18],[ 8.82692308 18.17307692] ; [ 8.17307692 16.82692308],0
b3,1,0.48762,0.481773,[10 17] ; [ 7 18],[ 8.82692308 18.17307692] ; [ 8.17307692 16.82692308],0
p8,1,0.52111,0.411696,[29 29] ; [21 27],[27.35849057 30.64150943] ; [22.64150943 25.35849057],0
n3,1,0.542234,0.371415,[13  9] ; [11  5],[13.89473684  8.10526316] ; [10.10526316  5.89473684],0
s3,1,0.586151,0.296395,[27 32] ; [25 24],[28.40740741 30.59259259] ; [23.59259259 25.40740741],0
s8,1,0.593464,0.284967,[20 40] ; [14 35],[18.71559633 41.28440367] ; [15.28440367 33.71559633],0
n1,1,0.610745,0.259091,[ 4 18] ; [ 4 12],[ 4.63157895 17.36842105] ; [ 3.36842105 12.63157895],0
n6,1,0.621304,0.244038,[40 19] ; [31 18],[38.78703704 20.21296296] ; [32.21296296 16.78703704],0
p5,1,0.642162,0.215925,[ 5 54] ; [ 3 46],[ 4.37037037 54.62962963] ; [ 3.62962963 45.37037037],0
s1,1,0.671045,0.180382,[ 2 57] ; [ 1 48],[ 1.63888889 57.36111111] ; [ 1.36111111 47.63888889],0
a1,1,0.68158,0.168352,[ 2 58] ; [ 1 48],[ 1.65137615 58.34862385] ; [ 1.34862385 47.65137615],0
r1,1,0.712953,0.135345,[48 12] ; [37 11],[47.22222222 12.77777778] ; [37.77777778 10.22222222],0
r3,1,0.804915,0.061005,[56  3] ; [47  2],[56.26851852  2.73148148] ; [46.73148148  2.26851852],0
r4,1,0.815905,0.054203,[50 10] ; [40  9],[49.5412844 10.4587156] ; [40.4587156  8.5412844],0
s2,1,0.869978,0.026793,[26 34] ; [22 27],[26.42201835 33.57798165] ; [21.57798165 27.42201835],0
a3,1,0.905906,0.013972,[41 19] ; [34 15],[41.28440367 18.71559633] ; [33.71559633 15.28440367],0
p7,1,0.914563,0.01151,[32 25] ; [27 22],[31.72641509 25.27358491] ; [27.27358491 21.72641509],0
s6,1,0.954929,0.003194,[37 21] ; [31 18],[36.85981308 21.14018692] ; [31.14018692 17.85981308],0
p4,1,0.957117,0.002891,[28 31] ; [23 26],[27.86111111 31.13888889] ; [23.13888889 25.86111111],0
n2,1,0.970323,0.001384,[15  7] ; [11  5],[15.05263158  6.94736842] ; [10.94736842  5.05263158],0
