Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,87.214645,[124  19] ; [ 8 43],[97.29896907 45.70103093] ; [34.70103093 16.29896907],1
p11,1,0.0,25.432541,[109  34] ; [19 32],[94.35051546 48.64948454] ; [33.64948454 17.35051546],1
v4,1,3.3e-05,17.24472,[136   7] ; [38 13],[128.25773196  14.74226804] ; [45.74226804  5.25773196],1
r4,1,3.9e-05,16.923328,[125  18] ; [31 20],[114.98969072  28.01030928] ; [41.01030928  9.98969072],1
p2,1,6.8e-05,15.87078,[108  35] ; [23 28],[96.56185567 46.43814433] ; [34.43814433 16.56185567],1
s8,1,0.000209,13.751342,[68 74] ; [ 9 41],[56.94791667 85.05208333] ; [20.05208333 29.94791667],1
s2,1,0.000266,13.293066,[84 59] ; [14 35],[72.98958333 70.01041667] ; [25.01041667 23.98958333],1
s6,1,0.000714,11.451708,[98 44] ; [21 29],[88.01041667 53.98958333] ; [30.98958333 19.01041667],1
r3,1,0.001179,10.522942,[136   7] ; [40 10],[130.40414508  12.59585492] ; [45.59585492  4.40414508],0
s3,1,0.003678,8.43653,[87 56] ; [19 32],[78.13402062 64.86597938] ; [27.86597938 23.13402062],0
n5,1,0.004069,8.252794,[106  36] ; [27 24],[97.85492228 44.14507772] ; [35.14507772 15.85492228],0
r2,1,0.008476,6.930028,[137   5] ; [43  7],[133.125   8.875] ; [46.875  3.125],0
n4,1,0.009691,6.69076,[111  32] ; [30 21],[103.93298969  39.06701031] ; [37.06701031 13.93298969],0
n6,1,0.013512,6.100767,[121  22] ; [35 16],[114.98969072  28.01030928] ; [41.01030928  9.98969072],0
p3,1,0.013686,6.078214,[57 86] ; [10 39],[49.90104167 93.09895833] ; [17.09895833 31.90104167],0
s7,1,0.025983,4.957118,[68 70] ; [14 32],[61.5 76.5] ; [20.5 25.5],0
n3,1,0.036893,4.355337,[32 13] ; [12 14],[27.88732394 17.11267606] ; [16.11267606  9.88732394],0
n2,1,0.051359,3.796543,[32 13] ; [13 14],[28.125 16.875] ; [16.875 10.125],0
b1,1,0.054935,3.684048,[51 92] ; [26 25],[56.75773196 86.24226804] ; [20.24226804 30.75773196],0
p6,1,0.062249,3.476432,[ 32 111] ; [ 5 44],[ 27.55729167 115.44270833] ; [ 9.44270833 39.55729167],0
b5,1,0.070861,3.262968,[96 47] ; [27 24],[90.66494845 52.33505155] ; [32.33505155 18.66494845],0
p4,1,0.075277,3.164034,[74 69] ; [19 32],[68.55154639 74.44845361] ; [24.44845361 26.55154639],0
v1,1,0.082775,3.009548,[65 72] ; [17 34],[59.75531915 77.24468085] ; [22.24468085 28.75531915],0
n1,1,0.099168,2.718881,[24 21] ; [ 9 18],[20.625 24.375] ; [12.375 14.625],0
d4,1,0.104364,2.637548,[142   1] ; [48  2],[140.77720207   2.22279793] ; [49.22279793  0.77720207],0
a1,1,0.119721,2.420963,[  4 139] ; [ 4 47],[  5.89690722 137.10309278] ; [ 2.10309278 48.89690722],0
u2,1,0.120935,2.405164,[21 12] ; [5 8],[18.65217391 14.34782609] ; [7.34782609 5.65217391],0
v2,1,0.12147,2.398265,[78 57] ; [23 28],[73.30645161 61.69354839] ; [27.69354839 23.30645161],0
v3,1,0.164054,1.936452,[50 83] ; [13 36],[46.03846154 86.96153846] ; [16.96153846 32.03846154],0
p8,1,0.164141,1.935659,[ 39 103] ; [ 9 42],[ 35.31606218 106.68393782] ; [12.68393782 38.31606218],0
a2,1,0.195506,1.675633,[ 42 101] ; [20 31],[45.70103093 97.29896907] ; [16.29896907 34.70103093],0
s5,1,0.229085,1.446533,[39 94] ; [10 39],[35.80769231 97.19230769] ; [13.19230769 35.80769231],0
r1,1,0.27576,1.187868,[111  31] ; [36 15],[108.15544041  33.84455959] ; [38.84455959 12.15544041],0
d5,1,0.276341,1.184998,[141   2] ; [49  2],[140.05154639   2.94845361] ; [49.94845361  1.05154639],0
d2,1,0.288024,1.128834,[106  37] ; [40  9],[108.73958333  34.26041667] ; [37.26041667 11.73958333],0
u4,1,0.365563,0.818691,[  7 136] ; [ 1 50],[  5.89690722 137.10309278] ; [ 2.10309278 48.89690722],0
a4,1,0.365858,0.817686,[84 59] ; [33 17],[86.68911917 56.31088083] ; [30.31088083 19.68911917],0
s1,1,0.4446,0.58438,[  5 138] ; [ 3 47],[  5.92746114 137.07253886] ; [ 2.07253886 47.92746114],0
d3,1,0.457659,0.551613,[120  23] ; [45  6],[121.62371134  21.37628866] ; [43.37628866  7.62371134],0
p1,1,0.581255,0.30421,[ 13 130] ; [ 6 45],[ 14.00515464 128.99484536] ; [ 4.99484536 46.00515464],0
a5,1,0.625519,0.238186,[114  29] ; [39 12],[112.77835052  30.22164948] ; [40.22164948 10.77835052],0
a3,1,0.727918,0.121032,[110  33] ; [38 13],[109.09278351  33.90721649] ; [38.90721649 12.09278351],0
u3,1,0.742295,0.10812,[22 11] ; [8 5],[21.52173913 11.47826087] ; [8.47826087 4.52173913],0
b4,1,0.743494,0.10708,[86 57] ; [32 19],[86.97938144 56.02061856] ; [31.02061856 19.97938144],0
u1,1,0.749671,0.101807,[ 36 107] ; [14 37],[ 36.8556701 106.1443299] ; [13.1443299 37.8556701],0
b2,1,0.792477,0.069219,[34 54] ; [13 23],[33.35483871 54.64516129] ; [13.64516129 22.35483871],0
