Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,71.251403,[316   9] ; [46 23],[298.60406091  26.39593909] ; [63.39593909  5.60406091],1
a5,1,3e-06,21.759711,[264  61] ; [38 31],[249.11167513  75.88832487] ; [52.88832487 16.11167513],1
d1,1,1.3e-05,19.050027,[210 115] ; [25 44],[193.84517766 131.15482234] ; [41.15482234 27.84517766],1
r2,1,5.8e-05,16.182525,[311  10] ; [56 10],[304.41085271  16.58914729] ; [62.58914729  3.41085271],1
a3,1,0.00017,14.139403,[241  81] ; [36 33],[228.11764706  93.88235294] ; [48.88235294 20.11764706],1
d2,1,0.000207,13.767006,[164 160] ; [18 51],[150.04580153 173.95419847] ; [31.95419847 37.04580153],1
d4,1,0.000323,12.930443,[278  45] ; [47 22],[267.79336735  55.20663265] ; [57.20663265 11.79336735],1
d5,1,0.000327,12.908549,[268  55] ; [44 25],[257.08163265  65.91836735] ; [54.91836735 14.08163265],1
d3,1,0.000905,11.012426,[235  89] ; [36 33],[223.41984733 100.58015267] ; [47.58015267 21.41984733],1
v2,1,0.001965,9.582307,[204 110] ; [31 38],[192.66318538 121.33681462] ; [42.33681462 26.66318538],0
a4,1,0.002237,9.344157,[144 179] ; [17 52],[132.66071429 190.33928571] ; [28.33928571 40.66071429],0
p2,1,0.002681,9.012986,[297  27] ; [54 14],[290.1122449  33.8877551] ; [60.8877551  7.1122449],0
a7,1,0.003307,8.629776,[252  72] ; [42 27],[242.38167939  81.61832061] ; [51.61832061 17.38167939],0
s8,1,0.00435,8.131596,[163 158] ; [22 47],[152.26923077 168.73076923] ; [32.73076923 36.26923077],0
a2,1,0.005528,7.69802,[ 77 248] ; [ 6 63],[ 68.46446701 256.53553299] ; [14.53553299 54.46446701],0
u1,1,0.005611,7.671184,[ 57 268] ; [ 3 66],[ 49.49238579 275.50761421] ; [10.50761421 58.49238579],0
r3,1,0.006772,7.33258,[312  12] ; [61  8],[307.51145038  16.48854962] ; [65.48854962  3.51145038],0
s7,1,0.007975,7.039088,[160 148] ; [22 43],[150.28418231 157.71581769] ; [31.71581769 33.28418231],0
a6,1,0.01194,6.319732,[224  99] ; [37 32],[215.05867347 107.94132653] ; [45.94132653 23.05867347],0
v1,1,0.014675,5.955075,[196 122] ; [31 37],[187.01036269 130.98963731] ; [39.98963731 28.01036269],0
n4,1,0.015251,5.887289,[264  61] ; [47 22],[256.53553299  68.46446701] ; [54.46446701 14.53553299],0
v4,1,0.016555,5.742955,[315   9] ; [61  6],[311.57033248  12.42966752] ; [64.42966752  2.57033248],0
u3,1,0.017665,5.629093,[49 34] ; [11 21],[43.30434783 39.69565217] ; [16.69565217 15.30434783],0
s5,1,0.026948,4.894126,[116 202] ; [15 52],[108.2025974 209.7974026] ; [22.7974026 44.2025974],0
s3,1,0.028225,4.814286,[178 141] ; [28 40],[169.80361757 149.19638243] ; [36.19638243 31.80361757],0
p9,1,0.043334,4.082322,[290  33] ; [56 13],[285.09693878  37.90306122] ; [60.90306122  8.09693878],0
n5,1,0.048015,3.90945,[256  69] ; [46 22],[249.74554707  75.25445293] ; [52.25445293 15.74554707],0
n1,1,0.067504,3.342685,[23 26] ; [ 4 14],[19.74626866 29.25373134] ; [ 7.25373134 10.74626866],0
v3,1,0.067838,3.334585,[149 165] ; [24 44],[142.20418848 171.79581152] ; [30.79581152 37.20418848],0
p10,1,0.068655,3.314899,[283  41] ; [52 14],[278.30769231  45.69230769] ; [56.69230769  9.30769231],0
a1,1,0.069239,3.30097,[ 15 310] ; [ 7 62],[ 18.14720812 306.85279188] ; [ 3.85279188 65.14720812],0
p4,1,0.073634,3.200095,[236  87] ; [43 26],[229.89030612  93.10969388] ; [49.10969388 19.89030612],0
s2,1,0.094256,2.800145,[157 165] ; [26 43],[150.70588235 171.29411765] ; [32.29411765 36.70588235],0
a8,1,0.096083,2.769389,[ 52 239] ; [ 6 58],[ 47.54366197 243.45633803] ; [10.45633803 53.54366197],0
p3,1,0.168183,1.899069,[202 121] ; [37 32],[196.93112245 126.06887755] ; [42.06887755 26.93112245],0
b1,1,0.17821,1.812485,[127 198] ; [21 48],[122.08121827 202.91878173] ; [25.91878173 43.08121827],0
s6,1,0.192035,1.701935,[213 107] ; [39 28],[208.37209302 111.62790698] ; [43.62790698 23.37209302],0
b3,1,0.201097,1.634388,[ 82 119] ; [12 28],[ 78.39834025 122.60165975] ; [15.60165975 24.39834025],0
b2,1,0.201097,1.634388,[ 82 119] ; [12 28],[ 78.39834025 122.60165975] ; [15.60165975 24.39834025],0
p7,1,0.241645,1.370972,[259  61] ; [50 17],[255.50387597  64.49612403] ; [53.49612403 13.50387597],0
b5,1,0.251102,1.317162,[178 147] ; [43 26],[182.29695431 142.70304569] ; [38.70304569 30.29695431],0
