Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,6e-06,20.516004,[28 26] ; [19 89],[15.66666667 38.33333333] ; [31.33333333 76.66666667],1
p5,1,0.001143,10.580145,[ 8 45] ; [  2 105],[ 3.3125 49.6875] ; [  6.6875 100.3125],0
s7,1,0.006589,7.381668,[28 22] ; [34 69],[20.26143791 29.73856209] ; [41.73856209 61.26143791],0
p9,1,0.006862,7.308855,[43 11] ; [61 44],[35.32075472 18.67924528] ; [68.67924528 36.32075472],0
s6,1,0.007523,7.143536,[36 18] ; [47 59],[28.0125 25.9875] ; [54.9875 51.0125],0
r3,1,0.014015,6.036191,[49  5] ; [81 28],[43.06748466 10.93251534] ; [86.93251534 22.06748466],0
p7,1,0.017526,5.642908,[28 25] ; [36 72],[21.06832298 31.93167702] ; [42.93167702 65.06832298],0
p6,1,0.029504,4.737978,[14 38] ; [14 94],[ 9.1 42.9] ; [18.9 89.1],0
s8,1,0.054319,3.702857,[22 32] ; [28 80],[16.66666667 37.33333333] ; [33.33333333 74.66666667],0
p10,1,0.060477,3.524261,[36 17] ; [56 51],[30.475 22.525] ; [61.525 45.475],0
p2,1,0.065041,3.403935,[37 16] ; [59 49],[31.60248447 21.39751553] ; [64.39751553 43.60248447],0
s2,1,0.098812,2.72461,[27 27] ; [39 68],[22.13664596 31.86335404] ; [43.86335404 63.13664596],0
n1,1,0.100761,2.693461,[9 7] ; [17 34],[6.20895522 9.79104478] ; [19.79104478 31.20895522],0
n5,1,0.11587,2.472277,[42 12] ; [71 37],[37.66666667 16.33333333] ; [75.33333333 32.66666667],0
u3,1,0.118187,2.441185,[8 6] ; [13 26],[5.54716981 8.45283019] ; [15.45283019 23.54716981],0
s4,1,0.124087,2.364964,[ 5 49] ; [20 88],[ 8.33333333 45.66666667] ; [16.66666667 91.33333333],0
b1,1,0.13441,2.240821,[31 23] ; [49 60],[26.50306748 27.49693252] ; [53.49693252 55.50306748],0
a1,1,0.156498,2.007744,[ 2 52] ; [11 98],[ 4.30674847 49.69325153] ; [  8.69325153 100.30674847],0
n6,1,0.166984,1.909813,[42 12] ; [72 35],[38.23602484 15.76397516] ; [75.76397516 31.23602484],0
n4,1,0.185854,1.750179,[41 13] ; [71 37],[37.33333333 16.66666667] ; [74.66666667 33.33333333],0
d5,1,0.21323,1.549361,[39 15] ; [68 41],[35.44785276 18.55214724] ; [71.55214724 37.44785276],0
b2,1,0.215551,1.533748,[14 26] ; [33 37],[17.09090909 22.90909091] ; [29.90909091 40.09090909],0
b3,1,0.215551,1.533748,[14 26] ; [33 37],[17.09090909 22.90909091] ; [29.90909091 40.09090909],0
a3,1,0.234049,1.416084,[40 14] ; [70 38],[36.66666667 17.33333333] ; [73.33333333 34.66666667],0
s3,1,0.242113,1.36825,[30 24] ; [49 58],[26.49689441 27.50310559] ; [52.50310559 54.49689441],0
v4,1,0.252972,1.306815,[46  8] ; [83 24],[43.26708075 10.73291925] ; [85.73291925 21.26708075],0
n2,1,0.274729,1.192982,[14  3] ; [35 16],[12.25  4.75] ; [36.75 14.25],0
d3,1,0.281268,1.160952,[23 31] ; [37 72],[19.87730061 34.12269939] ; [40.12269939 68.87730061],0
n3,1,0.319646,0.990396,[13  4] ; [31 18],[11.33333333  5.66666667] ; [32.66666667 16.33333333],0
b4,1,0.344851,0.892313,[28 26] ; [65 44],[30.80981595 23.19018405] ; [62.19018405 46.80981595],0
v3,1,0.357332,0.847249,[17 34] ; [27 76],[14.57142857 36.42857143] ; [29.42857143 73.57142857],0
a8,1,0.362153,0.830415,[ 6 43] ; [ 8 96],[ 4.48366013 44.51633987] ; [ 9.51633987 94.48366013],0
r4,1,0.363437,0.825983,[39 15] ; [71 38],[36.44171779 17.55828221] ; [73.55828221 35.44171779],0
